"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"3680","家登","616","+56","+10","26W20","05/11","+3","+4,369","8.14","4.55","0","0","0","0","+1","+82","1.99","0.09","+3","+4,440","8.27","4.62"
"3705","永信","55.4","+0.1","+0.18","26W20","05/11","+3","+231","14.4","0.09","0","0","0","0","-1","-3","-3.04","0","+3","+230","14.4","0.09"
"4161","聿新科","22.95","+0.05","+0.22","26W20","05/11","+3","+9","1.02","0.02","0","0","0","0","0","0","0","0","+3","+9","1.03","0.02"
"4207","環泰","18.5","+0.6","+3.35","26W20","05/11","+3","+147","10.3","0.07","0","0","0","0","0","0","0","0","+3","+147","10.3","0.07"
"4420","光明","42.4","+0.8","+1.92","26W20","05/11","+3","+34","6.31","0.08","0","0","0","0","0","0","0","0","+3","+33","6.21","0.08"
"4513","福裕","14.75","+0.05","+0.34","26W20","05/11","+3","+266","7.11","0.23","0","0","0","0","0","0","0","0","+3","+265","7.09","0.23"
"4533","協易機","31.75","+1.25","+4.1","26W20","05/11","+3","+2,795","9.97","1.76","0","0","0","0","+3","+54","0.19","0.03","+3","+2,849","10.2","1.8"
"4571","鈞興-KY","197.5","+7.5","+3.95","26W20","05/11","+3","+556","4.4","1.05","0","0","0","0","+2","+77","0.75","0.15","+2","+566","5.51","1.07"
"4904","遠傳","96.2","+0.3","+0.31","26W20","05/11","+3","+3,671","6.43","0.1","-3","-12,401","-21.7","-0.34","-2","-51","-0.15","0","+1","+340","12","0.01"
"4951","精拓科","121.5","-2.5","-2.02","26W20","05/11","+3","+167","0.69","0.49","0","0","0","0","-1","-58","-8.97","-0.17","+3","+101","0.41","0.3"
"4999","鑫禾","20.95","-0.05","-0.24","26W20","05/11","+3","+79","6.42","0.11","0","0","0","0","+1","0","0.17","0","+3","+80","6.51","0.11"
"5203","訊連","64.7","-0.9","-1.37","26W20","05/11","+3","+141","4.96","0.18","0","0","0","0","-1","-3","-1.25","0","+3","+143","5.05","0.18"
"5351","鈺創","80.1","+5","+6.66","26W20","05/11","+3","+13,430","4.45","4.09","+2","+58","0.03","0.02","-1","0","0","0","+3","+13,495","4.47","4.11"
"5388","中磊","87.3","+2.2","+2.59","26W20","05/11","+3","+14,847","24.4","4.94","-5","-2,981","-2.78","-0.99","+2","+675","1.38","0.22","+2","+14,403","29.5","4.79"
"5425","台半","80.3","+7.3","+10","26W20","05/11","+3","+11,851","7.2","4.5","0","0","0","0","+3","+2,412","1.47","0.92","+3","+14,263","8.67","5.41"
"5484","慧友","38.2","+0.25","+0.66","26W20","05/11","+3","+342","9.8","0.51","0","0","0","0","0","0","0","0","+3","+337","9.65","0.5"
"5488","松普","10.4","+0.3","+2.97","26W20","05/11","+3","+164","5.14","0.18","0","0","0","0","0","0","0","0","+3","+164","5.14","0.18"
"5490","同亨","28.55","+0.45","+1.6","26W20","05/11","+3","+780","13.1","0.81","0","0","0","0","0","0","0","0","+3","+818","13.7","0.85"
"6104","創惟","103","+1","+0.98","26W20","05/11","+3","+1,998","9.14","2.19","+2","+9","0.06","0.01","+2","+110","0.77","0.12","+3","+2,049","9.38","2.25"
"6188","廣明","84.8","+1.1","+1.31","26W20","05/11","+3","+1,910","5.84","0.69","-6","-5,309","-8.55","-1.91","+2","+34","0.18","0.01","+1","+770","40.5","0.28"
"6192","巨路","128","+4","+3.23","26W20","05/11","+3","+1,104","30.8","1.15","0","0","0","0","-3","-280","-7.81","-0.29","+3","+824","23","0.86"
"6202","盛群","59.5","+4.3","+7.79","26W20","05/11","+3","+5,884","15.1","2.55","+2","+23","0.09","0.01","+2","+96","0.36","0.04","+3","+5,985","15.3","2.6"
"6220","岳豐","30","-0.05","-0.17","26W20","05/11","+3","+321","13.6","0.22","0","0","0","0","+4","+26","0.54","0.02","+3","+346","14.6","0.24"
"6235","華孚","43.6","+0.6","+1.4","26W20","05/11","+3","+398","5.68","0.2","0","0","0","0","0","0","0","0","+3","+395","5.63","0.2"
"6505","台塑化","54","+1","+1.89","26W20","05/11","+3","+22,202","20.6","0.23","-6","-3,384","-1.11","-0.04","-1","-21","-0.23","0","+3","+19,934","18.5","0.21"
"6508","惠光","24.45","-0.05","-0.2","26W20","05/11","+3","+55","8","0.06","0","0","0","0","0","0","0","0","+2","+32","8.19","0.04"
"6689","伊雲谷","70.1","+0.6","+0.86","26W20","05/11","+3","+253","9.73","0.37","0","0","0","0","-1","-1","-0.38","0","+3","+249","9.57","0.37"
"6697","東捷資訊","41.2","0","0","26W20","05/11","+3","+31","4.26","0.11","0","0","0","0","0","0","0","0","+3","+31","4.26","0.11"
"6708","天擎","42.8","+1.4","+3.38","26W20","05/11","+3","+17","3.39","0.06","0","0","0","0","0","0","0","0","+3","+17","3.39","0.06"
"6741","91APP*-KY","65.9","+0.3","+0.46","26W20","05/11","+3","+415","11.3","0.34","0","0","0","0","-1","-6","-1.62","-0.01","+3","+430","11.7","0.36"
"6803","崑鼎","287","-2.5","-0.86","26W20","05/11","+3","+51","7.15","0.07","-1","-5","-4.1","-0.01","0","0","0","0","+3","+46","6.45","0.06"
"6902","GOGOLOOK","102.5","-0.5","-0.49","26W20","05/11","+3","+203","6.77","0.57","0","0","0","0","-3","-7","-0.22","-0.02","+3","+197","6.55","0.56"
"6924","榮惠-KY創","103","+9","+9.57","26W20","05/11","+3","+25","5.8","0.12","0","0","0","0","+1","+5","1.77","0.02","+3","+27","6.26","0.13"
"6961","旅天下","60","-0.9","-1.48","26W20","05/11","+3","+62","7.44","0.23","0","0","0","0","0","0","0","0","+3","+62","7.44","0.23"
"6996","力領科技","183","-2","-1.08","26W20","05/11","+3","+302","18.3","0.72","0","0","0","0","-1","-15","-10.8","-0.04","+3","+336","20.4","0.8"
"7753","星亞","42.6","+0.55","+1.31","26W20","05/11","+3","+18","2.8","0.07","0","0","0","0","0","0","0","0","+3","+18","2.8","0.07"
"7760","享溫馨","34.3","-0.2","-0.58","26W20","05/11","+3","+72","2.49","0.11","0","0","0","0","-2","-82","-7.2","-0.12","+1","+1","0.8","0"
"8076","伍豐","24.65","+1.25","+5.34","26W20","05/11","+3","+847","6.7","0.29","0","0","0","0","+2","+22","0.23","0.01","+3","+862","6.82","0.3"
"8088","品安","56.7","+2.7","+5","26W20","05/11","+3","+992","2.73","1.63","0","0","0","0","+1","+1","0.01","0","+3","+993","2.73","1.63"
"8097","常珵","51.9","-0.7","-1.33","26W20","05/11","+3","+64","10.6","0.1","0","0","0","0","0","0","0","0","+3","+65","10.6","0.1"
"8176","智捷","10.25","+0.1","+0.99","26W20","05/11","+3","+45","3","0.06","0","0","0","0","0","0","0","0","+3","+45","3","0.06"
"8249","菱光","51","+1.35","+2.72","26W20","05/11","+3","+462","6.95","0.34","0","0","0","0","-8","-67","-0.36","-0.05","+3","+453","6.81","0.33"
"8341","日友","76.1","+0.3","+0.4","26W20","05/11","+3","+385","14.4","0.3","0","0","0","0","-1","-2","-0.99","0","+3","+381","14.2","0.29"
"8358","金居","462","+7.5","+1.65","26W20","05/11","+3","+14,488","9.3","5.74","-4","-9,776","-3.28","-3.87","-1","-153","-0.51","-0.06","+3","+8,358","5.37","3.31"
"8374","羅昇","89.5","+0.9","+1.02","26W20","05/11","+3","+373","2.25","0.33","0","0","0","0","+3","+74","0.45","0.07","+3","+447","2.69","0.4"
"8390","金益鼎","103.5","+9.4","+9.99","26W20","05/11","+3","+2,530","25.5","2.63","0","0","0","0","+2","+171","2.31","0.18","+3","+2,682","27","2.79"
"8401","白紗科","24.2","0","0","26W20","05/11","+3","+48","7.54","0.07","0","0","0","0","0","0","0","0","+3","+48","7.54","0.07"
"8415","大國鋼","34.55","+0.2","+0.58","26W20","05/11","+3","+901","16.5","0.09","+2","+29","0.79","0","-13","-3,905","-13.2","-0.38","+1","+40","3.37","0"
"8424","惠普","74","-0.1","-0.13","26W20","05/11","+3","+4","2.88","0.01","0","0","0","0","0","0","0","0","+3","+4","2.88","0.01"
"8432","東生華","49.6","-1.7","-3.31","26W20","05/11","+3","+16","2.73","0.04","0","0","0","0","0","0","0","0","+3","+17","2.9","0.04"
"8437","大地-KY","11.55","-0.35","-2.94","26W20","05/11","+3","+51","6.86","0.11","0","0","0","0","0","0","0","0","+3","+50","6.71","0.11"
"8454","富邦媒","194","-2","-1.02","26W20","05/11","+3","+1,731","20.6","0.65","+2","+586","9.21","0.22","-1","-1","-0.11","0","+3","+2,023","24.1","0.76"
"8466","美吉吉-KY","15.5","-0.05","-0.32","26W20","05/11","+3","+69","8.61","0.09","0","0","0","0","0","0","0","0","+3","+69","8.61","0.09"
"9911","櫻花","84.2","+1","+1.2","26W20","05/11","+3","+699","21.8","0.31","0","0","0","0","-5","-195","-2.82","-0.09","+3","+608","19","0.27"
"9958","世紀鋼","103.5","+0.5","+0.49","26W20","05/11","+3","+1,702","12.5","0.69","0","0","0","0","-1","-35","-3.31","-0.01","+3","+1,680","12.4","0.68"
"00401A","主動摩根台灣鑫收","12.81","+0.26","+2.07","26W20","05/11","+2","+11,460","10.6","3.96","0","0","0","0","+1","+786","4.73","0.27","+1","+2,154","12.9","0.74"
"0061","元大寶滬深","25.17","+0.35","+1.41","26W20","05/11","+2","+752","33.8","0.72","0","0","0","0","-1","-114","-27.5","-0.11","+49","+38,838","44.4","37.3"
"00648R","元大S&P500反1","4.05","-0.02","-0.49","26W20","05/11","+2","+13","0.32","0.01","0","0","0","0","-1","-240","-70","-0.16","-1","-238","-69.1","-0.16"
"00661","元大日經225","80.8","-0.15","-0.19","26W20","05/11","+2","+91","9.24","0.37","0","0","0","0","-1","-26","-19","-0.11","+6","+1,248","29.5","5.11"
"00673R","期元大S&P原油反1","12.12","-0.56","-4.42","26W20","05/11","+2","+2,935","1.46","0.37","0","0","0","0","-13","-477,947","-29.4","-60.6","-13","-476,950","-29.3","-60.5"
"00680L","元大美債20正2","6.94","+0.01","+0.14","26W20","05/11","+2","+5,624","4.27","0.29","0","0","0","0","+21","+1,315,998","56.6","67.5","+21","+1,337,578","57.5","68.6"
"00688L","國泰20年美債正2","6.93","+0.01","+0.14","26W20","05/11","+2","+1,625","3.85","0.2","0","0","0","0","+22","+618,700","60.5","75.9","+22","+642,796","62.9","78.9"
"00689R","國泰20年美債反1","21.88","+0.02","+0.09","26W20","05/11","+2","+104","15.1","1.51","0","0","0","0","-2","-196","-28.6","-2.85","-2","-92","-13.4","-1.34"
"00720B","元大投資級公司債","32.78","+0.06","+0.18","26W20","05/11","+2","+27,382","45.2","0.66","0","0","0","0","+28","+251,222","26.2","6.02","+27","+459,344","49.6","11"
"00722B","群益投資級電信債","35.72","+0.08","+0.22","26W20","05/11","+2","+1,970","11.2","0.13","0","0","0","0","-1","-316","-10.7","-0.02","+2","+1,744","9.94","0.12"
"00724B","群益投資級金融債","33.54","+0.03","+0.09","26W20","05/11","+2","+1,008","4.38","0.03","0","0","0","0","-1","-144","-3.64","0","+3","+1,100","2.82","0.04"
"00731","復華富時高息低波","75.4","-0.15","-0.2","26W20","05/11","+2","+993","21.8","3.66","0","0","0","0","+3","+655","8.47","2.42","+66","+44,943","18.5","166"
"00751B","元大AAA至A公司債","31.54","+0.01","+0.03","26W20","05/11","+2","+10,750","21.5","0.21","0","0","0","0","+20","+172,184","18.2","3.29","+21","+541,781","55.9","10.4"
"00761B","國泰A級公司債","34.54","+0.02","+0.06","26W20","05/11","+2","+334","15.1","0.01","0","0","0","0","+1","+17","9.8","0","+25","+38,035","52.1","1.39"
"00780B","國泰A級金融債","37.41","+0.01","+0.03","26W20","05/11","+2","+17","2.3","0.01","0","0","0","0","-1","0","-0.01","0","+2","+39","5.25","0.02"
"00799B","國泰A級醫療債","29.78","+0.05","+0.17","26W20","05/11","+2","+4","0.19","0.02","0","0","0","0","-5","-1,503","-24.9","-5.89","-5","-1,573","-26.1","-6.16"
"00890B","凱基ESGBBB債15+","32.2","+0.1","+0.31","26W20","05/11","+2","+36","1.91","0.19","0","0","0","0","-1","-1","-0.33","-0.01","+2","+44","2.34","0.23"
"00919","群益台灣精選高息","25.75","+0.28","+1.1","26W20","05/11","+2","+267,039","21.3","1.46","0","0","0","0","+5","+1,002,757","32.8","5.49","+6","+1,460,885","43.6","7.99"
"00921","兆豐龍頭等權重","21.79","+0.39","+1.82","26W20","05/11","+2","+751","24.7","1.2","0","0","0","0","+45","+61,705","52.2","98.3","+35","+53,516","61.3","85.3"
"00929","復華台灣科技優息","25.99","+0.89","+3.55","26W20","05/11","+2","+53,098","12.2","1.1","0","0","0","0","+6","+896,210","52","18.6","+6","+989,657","57.5","20.5"
"00935","野村臺灣新科技50","55.65","+1.45","+2.68","26W20","05/11","+2","+1,096","1.14","0.2","+2","+992","1.04","0.18","-5","-54,463","-21.7","-9.76","-5","-59,687","-23.8","-10.7"
"00939","統一台灣高息動能","18.15","+0.07","+0.39","26W20","05/11","+2","+30,817","38.3","2.33","0","0","0","0","+24","+640,943","49.8","48.4","+24","+863,671","67.1","65.2"
"00944","野村趨勢動能高息","18.82","+0.22","+1.18","26W20","05/11","+2","+795","11.4","1.3","0","0","0","0","+45","+76,079","41.3","125","+6","+10,173","35.5","16.7"
"00949","復華日本龍頭","19.65","-0.11","-0.56","26W20","05/11","+2","+722","5.82","0.36","0","0","0","0","+9","+10,343","20.9","5.12","+10","+11,238","18.8","5.57"
"009819","中信數據及電力","10.11","-0.01","-0.1","26W20","05/11","+2","+283","0.14","0.04","0","0","0","0","-4","-350,713","-38.5","-49.7","-4","-351,033","-38.6","-49.7"
"00985A","主動野村台灣50","21.66","+0.33","+1.55","26W20","05/11","+2","+2,964","4.7","0.57","0","0","0","0","-5","-17,276","-8.36","-3.31","+1","+174","2.82","0.03"
"00986B","FT金融債10+","9.86","+0.01","+0.1","26W20","05/11","+2","+25","14.4","0.09","0","0","0","0","-1","-6","-17.1","-0.02","+2","+67","38.6","0.24"
"1216","統一","73.9","+0.7","+0.96","26W20","05/11","+2","+13,103","11.9","0.23","-6","-45,915","-15.3","-0.81","-3","-5,288","-3.34","-0.09","+2","+7,719","7","0.14"
"1231","聯華食","87","+0.5","+0.58","26W20","05/11","+2","+272","11.9","0.09","0","0","0","0","-1","-1","-0.36","0","+2","+278","12.2","0.09"
"1235","興泰","44.8","-1","-2.18","26W20","05/11","+2","+51","16.1","0.03","0","0","0","0","0","0","0","0","+2","+50","15.8","0.03"
"1341","富林-KY","61.4","-0.7","-1.13","26W20","05/11","+2","+15","18.4","0.03","0","0","0","0","0","0","0","0","+2","+15","18.4","0.03"
"1342","八貫","95.5","+1.3","+1.38","26W20","05/11","+2","+215","9.56","0.28","0","0","0","0","0","0","0","0","+2","+163","7.24","0.21"
"1409","新纖","17.2","+0.4","+2.38","26W20","05/11","+2","+8,597","17.6","0.53","0","0","0","0","+1","+133","1.21","0.01","+2","+8,700","17.8","0.54"
"1417","嘉裕","8.67","-0.04","-0.46","26W20","05/11","+2","+77","10.1","0.04","0","0","0","0","-1","-56","-29.3","-0.03","-1","-32","-16.8","-0.02"
"1438","三地開發","21.7","+1.25","+6.11","26W20","05/11","+2","+102","6.91","0.09","0","0","0","0","-1","-5","-2.45","0","+2","+100","6.78","0.09"
"1453","大將","11.55","-0.05","-0.43","26W20","05/11","+2","+23","3.03","0.02","0","0","0","0","-1","-7","-6.48","-0.01","-1","-3","-2.78","0"
"1455","集盛","8.13","+0.05","+0.62","26W20","05/11","+2","+304","7.79","0.06","0","0","0","0","-1","-1","-0.2","0","+2","+368","9.43","0.07"
"1465","偉全","12.15","-0.15","-1.22","26W20","05/11","+2","+59","15","0.06","0","0","0","0","-3","-23","-2.66","-0.02","-1","-6","-9.33","-0.01"
"1467","南緯","7.15","+0.02","+0.28","26W20","05/11","+2","+134","9.8","0.06","0","0","0","0","-1","-5","-2.05","0","+2","+134","9.8","0.06"
"1468","昶和","12.45","0","0","26W20","05/11","+2","+61","20","0.04","0","0","0","0","-1","-2","-4.16","0","+2","+60","19.7","0.04"
"1473","台南","20.8","+0.15","+0.73","26W20","05/11","+2","+92","11.3","0.06","0","0","0","0","-1","-2","-2.26","0","+2","+92","11.3","0.06"
"1475","業旺","27.65","-0.05","-0.18","26W20","05/11","+2","+48","13.6","0.07","0","0","0","0","-1","-2","-3.69","0","0","0","0","0"
"1506","正道","10.75","+0.25","+2.38","26W20","05/11","+2","+159","11.8","0.05","0","0","0","0","-1","-7","-4.05","0","+2","+169","12.6","0.06"
"1515","力山","24.1","+2.15","+9.79","26W20","05/11","+2","+266","8.38","0.15","0","0","0","0","+1","+12","0.92","0.01","+2","+229","7.23","0.13"
"1521","大億","25.7","+0.8","+3.21","26W20","05/11","+2","+42","15.4","0.06","0","0","0","0","-1","-1","-1","0","+2","+42","15","0.05"
"1530","亞崴","26.6","+0.4","+1.53","26W20","05/11","+2","+84","31.2","0.09","0","0","0","0","+1","+2","3.89","0","+2","+84","31.2","0.09"
"1590","亞德客-KY","1550","+45","+2.99","26W20","05/11","+2","+648","7.96","0.32","-1","-2","-0.13","0","-2","-43","-0.53","-0.02","+4","+1,512","5.27","0.76"
"1597","直得","182","+9","+5.2","26W20","05/11","+2","+2,663","9.88","2.98","0","0","0","0","+1","+109","5.3","0.12","+10","+6,209","4.54","6.96"
"1608","華榮","34.25","+0.25","+0.74","26W20","05/11","+2","+2,905","9.31","0.46","-1","-36","-1.07","-0.01","-3","-100","-0.26","-0.02","+2","+3,858","12.4","0.61"
"1614","三洋電","31.85","-0.15","-0.47","26W20","05/11","+2","+36","7.34","0.01","0","0","0","0","-1","-2","-3.01","0","0","0","0","0"
"1709","和益","18.5","-0.15","-0.8","26W20","05/11","+2","+368","11.7","0.08","0","0","0","0","-1","-24","-3.07","-0.01","+2","+371","11.8","0.08"
"1713","國化","47.35","-0.15","-0.32","26W20","05/11","+2","+113","11.5","0.07","0","0","0","0","+1","+1","0.57","0","+2","+103","10.4","0.07"
"1723","中碳","80.8","+0.9","+1.13","26W20","05/11","+2","+196","4.13","0.08","0","0","0","0","+1","+7","0.57","0","+2","+180","3.78","0.08"
"1730","花仙子","52.7","-0.1","-0.19","26W20","05/11","+2","+12","3.91","0.02","0","0","0","0","0","0","0","0","+7","+65","6.33","0.1"
"1817","凱撒衛","38.7","+0.2","+0.52","26W20","05/11","+2","+33","8.5","0.05","0","0","0","0","+1","0","0.41","0","+2","+33","8.53","0.05"
"2028","威致","17.05","-0.1","-0.58","26W20","05/11","+2","+94","7.4","0.03","0","0","0","0","-3","-30","-1.32","-0.01","+2","+65","5.12","0.02"
"2030","彰源","18","+1.6","+9.76","26W20","05/11","+2","+2,291","25.3","0.82","0","0","0","0","+1","+20","0.38","0.01","+2","+2,302","25.4","0.82"
"2059","川湖","5520","+200","+3.76","26W20","05/11","+2","+461","7.28","0.48","+5","+1,601","8.04","1.68","+3","+35","0.32","0.04","+2","+1,016","16.1","1.07"
"2227","裕日車","53.2","-0.6","-1.12","26W20","05/11","+2","+103","36.5","0.03","0","0","0","0","0","0","0","0","+2","+100","35.4","0.03"
"2312","金寶","29.9","+1.95","+6.98","26W20","05/11","+2","+36,770","13.1","2.44","-2","-1,044","-0.37","-0.07","+3","+2,894","0.45","0.19","+2","+38,616","13.8","2.56"
"2324","仁寶","30.8","+1.15","+3.88","26W20","05/11","+2","+6,758","2.55","0.15","-8","-144,596","-9.5","-3.28","+1","+1,343","1.65","0.03","+1","+6,355","7.8","0.14"
"2352","佳世達","25.7","+0.85","+3.42","26W20","05/11","+2","+5,735","13.2","0.36","-8","-1,609","-0.99","-0.1","-1","-8","-0.09","0","+2","+5,797","13.3","0.37"
"2353","宏碁","28.8","+1","+3.6","26W20","05/11","+2","+16,018","9.73","0.53","-3","-17,844","-7.87","-0.59","+1","+631","1.35","0.02","+1","+14,690","31.3","0.48"
"2356","英業達","50.2","+0.65","+1.31","26W20","05/11","+2","+49,265","27.1","1.37","+1","+26","0.09","0","-1","-194","-0.64","-0.01","+2","+48,678","26.8","1.36"
"2357","華碩","686","+36","+5.54","26W20","05/11","+2","+6,274","14.1","0.84","+2","+405","0.91","0.05","-1","-29","-0.28","0","+2","+7,050","15.8","0.95"
"2363","矽統","61","+1.6","+2.69","26W20","05/11","+2","+12,957","9.73","2.52","+2","+80","0.06","0.02","+2","+833","0.62","0.16","+2","+13,870","10.4","2.69"
"2364","倫飛","70.2","+6.3","+9.86","26W20","05/11","+2","+243","13.7","0.46","0","0","0","0","+2","+20","1.13","0.04","+2","+263","14.9","0.5"
"2375","凱美","91.5","+1.1","+1.22","26W20","05/11","+2","+443","1.14","0.41","-6","-3","0","0","-1","-46","-0.95","-0.04","+2","+664","1.71","0.61"
"2376","技嘉","324.5","+7.5","+2.37","26W20","05/11","+2","+13,743","13.4","2.05","-4","-4,471","-2.54","-0.67","-1","-12","-0.06","0","+2","+14,583","14.2","2.18"
"2377","微星","107.5","+7.5","+7.5","26W20","05/11","+2","+9,032","8.93","1.07","-3","-523","-0.32","-0.06","+2","+2,113","2.09","0.25","+2","+10,744","10.6","1.27"
"2382","廣達","343.5","+3","+0.88","26W20","05/11","+2","+21,444","16.5","0.56","+1","+508","3.5","0.01","-1","-311","-2.14","-0.01","+2","+21,984","16.9","0.57"
"2383","台光電","4850","+100","+2.11","26W20","05/11","+2","+381","2.24","0.11","+2","+687","4.05","0.19","+2","+79","0.47","0.02","+2","+1,146","6.75","0.32"
"2392","正崴","39.15","+0.35","+0.9","26W20","05/11","+2","+3,498","17.4","0.68","0","0","0","0","+3","+413","1.54","0.08","+2","+3,898","19.4","0.76"
"2420","新巨","56.5","+1","+1.8","26W20","05/11","+2","+222","7.79","0.15","0","0","0","0","-4","-44","-0.83","-0.03","+2","+210","7.37","0.14"
"2428","興勤","193","+2.5","+1.31","26W20","05/11","+2","+1,895","16.4","1.48","0","0","0","0","-1","-9","-0.47","-0.01","+2","+1,978","17.1","1.54"
"2441","超豐","92.4","+1.9","+2.1","26W20","05/11","+2","+7,160","9.94","1.26","+1","+8","0.14","0","+2","+230","0.32","0.04","+2","+6,336","8.8","1.11"
"2451","創見","343.5","+31","+9.92","26W20","05/11","+2","+15,701","17.3","3.65","-3","-2,704","-1.8","-0.63","-1","-29","-0.2","-0.01","+2","+14,598","16.1","3.39"
"2460","建通","33","+1","+3.12","26W20","05/11","+2","+246","2.78","0.15","0","0","0","0","-2","-69","-0.78","-0.04","+2","+177","1.99","0.1"
"2466","冠西電","51.6","+1.2","+2.38","26W20","05/11","+2","+100","3.16","0.06","0","0","0","0","-1","-4","-0.96","0","+2","+100","3.15","0.06"
"2480","敦陽科","149.5","+1.5","+1.01","26W20","05/11","+2","+308","9.63","0.29","-1","-7","-1.31","-0.01","-4","-35","-0.5","-0.03","+2","+478","15","0.45"
"2492","華新科","171.5","+15.5","+9.94","26W20","05/11","+2","+24,688","15.4","5.08","+1","+1","0","0","+3","+1,116","0.56","0.23","+2","+25,523","15.9","5.25"
"2496","卓越","66.2","+0.3","+0.46","26W20","05/11","+2","+14","11.2","0.07","0","0","0","0","0","0","0","0","+2","+14","11.2","0.07"
"2515","中工","13.2","+0.1","+0.76","26W20","05/11","+2","+1,075","4.43","0.07","0","0","0","0","-4","-318","-0.35","-0.02","+2","+1,035","4.27","0.06"
"2520","冠德","30.6","+0.55","+1.83","26W20","05/11","+2","+2,456","22.9","0.4","-6","-58","-0.15","-0.01","-4","-188","-0.73","-0.03","+2","+2,391","22.3","0.39"
"2597","潤弘","160","+4","+2.56","26W20","05/11","+2","+467","8.69","0.15","0","0","0","0","-1","-12","-1.5","0","+2","+496","9.24","0.16"
"2606","裕民","65.3","+0.3","+0.46","26W20","05/11","+2","+12,274","39.4","1.45","-3","-3,640","-9","-0.43","+3","+344","0.85","0.04","+2","+9,810","31.5","1.16"
"2610","華航","19.15","+0.6","+3.23","26W20","05/11","+2","+33,815","17.6","0.55","-2","-2,659","-1.39","-0.04","+2","+1,310","0.68","0.02","+2","+32,466","16.9","0.53"
"2704","國賓","42.8","+0.3","+0.71","26W20","05/11","+2","+54","7.2","0.01","+1","+3","1.95","0","0","0","0","0","+2","+76","10.1","0.02"
"2722","夏都","23.5","0","0","26W20","05/11","+2","+50","26.1","0.03","0","0","0","0","0","0","0","0","+2","+46","24","0.03"
"2838","聯邦銀","20.75","+0.2","+0.97","26W20","05/11","+2","+1,212","11.4","0.03","0","0","0","0","-5","-566","-1.67","-0.01","+2","+1,181","11.1","0.03"
"2890","永豐金","30.6","-0.4","-1.29","26W20","05/11","+2","+33,141","17.2","0.23","-1","-4","-0.01","0","-3","-8,037","-2.64","-0.06","+2","+31,851","16.5","0.22"
"2906","高林","12.35","-0.05","-0.4","26W20","05/11","+2","+11","1.34","0.01","0","0","0","0","-4","-17","-0.8","-0.01","+2","+7","0.85","0"
"2911","麗嬰房","4.97","-0.14","-2.74","26W20","05/11","+2","+58","6.15","0.06","0","0","0","0","-1","0","-0.11","0","+2","+58","6.17","0.06"
"2923","鼎固-KY","27.85","-0.4","-1.42","26W20","05/11","+2","+308","46.2","0.02","0","0","0","0","+1","+13","14","0","+2","+275","41.3","0.02"
"2937","集雅社","44.4","+0.9","+2.07","26W20","05/11","+2","+3","6.17","0.01","0","0","0","0","0","0","0","0","+2","+7","14.4","0.02"
"3008","大立光","2545","-25","-0.97","26W20","05/11","+2","+533","7.57","0.4","-8","-1,794","-3.68","-1.34","-1","-38","-4.4","-0.03","-1","-55","-6.36","-0.04"
"3011","今皓","13.75","+0.3","+2.23","26W20","05/11","+2","+189","3.35","0.15","0","0","0","0","0","0","0","0","+2","+188","3.33","0.14"
"3013","晟銘電","112","+5","+4.67","26W20","05/11","+2","+1,724","7.99","0.84","0","0","0","0","+2","+146","0.68","0.07","+2","+1,869","8.67","0.91"
"3019","亞光","146.5","+2.5","+1.74","26W20","05/11","+2","+3,246","8.5","1.16","-8","-5","0","0","+2","+125","0.33","0.04","+2","+3,370","8.82","1.21"
"3026","禾伸堂","329.5","-0.5","-0.15","26W20","05/11","+2","+2,141","1.87","1.29","+4","+10,385","6.02","6.26","-2","-450","-0.39","-0.27","+2","+11,672","10.2","7.04"
"3031","佰鴻","30","+0.45","+1.52","26W20","05/11","+2","+1,858","11.4","1.07","0","0","0","0","+1","+19","0.77","0.01","+2","+1,791","11","1.03"
"3035","智原","195.5","+17.5","+9.83","26W20","05/11","+2","+8,045","9.17","3.09","0","0","0","0","+1","+555","2.18","0.21","+2","+8,419","9.6","3.23"
"3041","揚智","24.7","+0.4","+1.65","26W20","05/11","+2","+388","3.36","0.28","0","0","0","0","-1","-2","-0.1","0","+2","+387","3.35","0.28"
"3045","台灣大","110","0","0","26W20","05/11","+2","+7,312","16.2","0.2","-3","-7,592","-9.34","-0.2","-3","-1,692","-2.08","-0.05","+2","+3,998","8.84","0.11"
"3049","精金","13.6","+0.85","+6.67","26W20","05/11","+2","+1,530","2.49","0.19","0","0","0","0","-1","-21","-0.2","0","+2","+1,825","2.97","0.23"
"3054","立萬利","69.6","-0.8","-1.14","26W20","05/11","+2","+204","4.37","0.25","0","0","0","0","-2","-4","-0.09","-0.01","+2","+200","4.28","0.25"
"3059","華晶科","40.15","+0.8","+2.03","26W20","05/11","+2","+2,219","8.41","0.72","0","0","0","0","-1","-3","-0.13","0","+2","+2,297","8.71","0.75"
