"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","1個月走勢圖","3個月走勢圖","1年走勢圖","3年走勢圖","10年走勢圖"
"504","8096","擎亞","櫃","05/11","","98.3","+2.4","+2.5","24,110","2,367","95.9","96.5","104.5","92","13","110","5.51","","","","",""
"505","8279","生展","櫃","05/11","","98.2","-0.9","-0.91","13","1.29","99.1","99.5","99.5","98.2","1.31","10.9","1.17","","","","",""
"506","4994","傳奇","市","05/11","","98","+0.1","+0.1","12","1.17","98","98","98.1","95.8","2.35","63.6","6.19","","","","",""
"507","4439","冠星-KY","市","05/11","","97.8","-1.2","-1.21","35","3.44","97.8","98.5","98.9","96.2","2.73","12.7","1.11","","","","",""
"508","2211","長榮鋼","市","05/11","","97.7","-0.8","-0.81","801","78.4","97.7","98.6","98.6","97.7","0.91","11.4","1.49","","","","",""
"509","5312","寶島科","櫃","05/11","","97.6","+0.4","+0.41","54","5.22","97.2","97.2","97.6","97","0.62","15.2","1.57","","","","",""
"510","6143","振曜","櫃","05/11","","97.6","+5.6","+6.09","4,188","401","92","94.2","97.8","92.4","5.87","14.5","3.12","","","","",""
"511","6534","正瀚-創","市","05/11","","97.6","+1.8","+1.88","181","17.5","97.6","95.4","97.8","94.4","3.55","21.6","3.74","","","","",""
"512","3234","光環","櫃","05/11","","97.5","-0.5","-0.51","2,293","225","98","99.5","102.5","96","6.63","","14.57","","","","",""
"513","6498","久禾光","櫃","05/11","","97.4","+2","+2.1","146","14.2","95.4","99.5","99.5","95.8","3.88","15","2.94","","","","",""
"514","6592B","和潤企業乙特","市","05/11","","97.2","-0.1","-0.1","2","0.24","97.2","97.2","97.2","97.2","0","","","","","","",""
"515","3479","安勤","櫃","05/11","","97.1","+0.9","+0.94","568","55.2","96.2","97","98.9","96","3.01","15.1","2.08","","","","",""
"516","6592A","和潤企業甲特","市","05/11","","97.1","-0.2","-0.21","4","0.34","97.1","97","97.1","97","0.1","","","","","","",""
"517","3580","友威科","櫃","05/11","","97","+8.2","+9.23","3,861","366","88.8","91.4","97.6","88.1","10.7","50","3.72","","","","",""
"518","0050","元大台灣50","市","05/11","","96.9","-0.1","-0.1","96,606","9,362","96.9","96.65","97.15","96.5","0.67","","1.0045","","","","",""
"519","00640L","富邦日本正2","市","05/11","","96.55","+0.3","+0.31","334","32.4","96.55","97.25","97.55","96","1.61","","0.9967","","","","",""
"520","00708L","期元大S&P黃金正2","市","05/11","","96.3","-1.9","-1.93","3,191","309","96.3","96.7","97.7","96.2","1.53","","1.0012","","","","",""
"521","5478","智冠","櫃","05/11","","96.3","0","0","93","8.94","96.3","96.5","96.5","96.1","0.42","12.1","1.62","","","","",""
"522","4904","遠傳","市","05/11","","96.2","+0.3","+0.31","2,829","273","96.2","96.3","96.9","95.9","1.04","25.2","3.77","","","","",""
"523","6756","威鋒電子","市","05/11","","95.6","+2.8","+3.02","566","54","95.6","94.1","97.5","92.4","5.5","86.1","2.33","","","","",""
"524","1342","八貫","市","05/11","","95.5","+1.3","+1.38","299","28.4","95.5","94.4","95.6","94.1","1.59","16.1","3.56","","","","",""
"525","2881","富邦金","市","05/11","","95.5","-1.2","-1.24","22,798","2,192","95.5","96.7","96.7","95.5","1.24","11.4","1.52","","","","",""
"526","4739","康普","市","05/11","","95.5","+8.6","+9.9","3,879","369","95.5","93","95.5","93","2.88","61.2","1.96","","","","",""
"527","4949","有成精密","市","05/11","","95.4","+1.7","+1.81","2,213","213","95.4","96.7","99.5","94.5","5.34","49.9","3.88","","","","",""
"528","4721","美琪瑪","櫃","05/11","","95.1","-0.4","-0.42","6,089","577","95.5","94","97.2","90.2","7.33","31.6","5.26","","","","",""
"529","4912","聯德控股-KY","市","05/11","","95.1","+0.8","+0.85","1,314","126","95.1","95","98","94","4.24","48","1.64","","","","",""
"530","2303","聯電","市","05/11","","95","+3.7","+4.05","178,723","16,921","95","94.7","96.3","92","4.71","23.8","2.94","","","","",""
"531","6191","精成科","市","05/11","","94.8","-0.7","-0.73","6,698","634","94.8","96","96.7","94","2.83","14.8","1.71","","","","",""
"532","4989","榮科","市","05/11","","94.6","-0.1","-0.11","7,416","703","94.6","95.5","96.9","92.8","4.33","","8.85","","","","",""
"533","1595","川寶","櫃","05/11","","94.1","-4.1","-4.18","1,021","95.6","98.2","93.1","94.6","92.5","2.14","","1.87","","","","",""
"534","6873","泓德能源","市","05/11","","94.1","+2.2","+2.39","557","51.8","94.1","93.1","94.5","91","3.81","26.2","1.29","","","","",""
"535","00663L","國泰臺灣加權正2","市","05/11","","93.75","+0.6","+0.64","4,424","414","93.75","92.8","94.25","92.8","1.56","","1.0115","","","","",""
