"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00995A","主動中信台灣卓越","15.72","-0.07","-0.44","26W21","05/20","+2","+7,748","10.6","2.37","0","0","0","0","-1","-358","-1.6","-0.11","+2","+9,440","12.9","2.89"
"00996A","主動兆豐台灣豐收","13.26","+0.07","+0.53","26W21","05/20","+2","+7,359","7.56","2.2","0","0","0","0","+2","+17,225","17.7","5.16","+2","+24,584","25.3","7.36"
"00997A","主動群益美國增長","11.81","+0.11","+0.94","26W21","05/20","+2","+19,617","8.06","1.99","0","0","0","0","-1","-8,406","-9.41","-0.85","+2","+11,829","4.86","1.2"
"1259","安心","57","0","0","26W21","05/20","+2","+11","8.22","0.03","0","0","0","0","0","0","0","0","+2","+11","8.22","0.03"
"1264","德麥","273","+0.5","+0.18","26W21","05/20","+2","+49","15.4","0.13","0","0","0","0","-7","-341","-26.1","-0.92","-3","-172","-31.9","-0.46"
"1268","漢來美食","168","+8.5","+5.33","26W21","05/20","+2","+7","0.73","0.02","0","0","0","0","0","0","0","0","+2","+7","0.73","0.02"
"1294","漢田生技","77.8","+0.2","+0.26","26W21","05/20","+2","+3","1.81","0.01","0","0","0","0","0","0","0","0","+2","+3","1.81","0.01"
"1402","遠東新","26.75","+0.5","+1.9","26W21","05/20","+2","+11,965","7.8","0.22","-7","-12,505","-2.72","-0.23","-3","-1,017","-0.48","-0.02","+2","+1,905","1.24","0.04"
"1446","宏和","15.45","-0.05","-0.32","26W21","05/20","+2","+12","0.56","0.01","0","0","0","0","-2","-9","-0.42","-0.01","-1","-1","-0.27","0"
"1464","得力","10.15","+0.15","+1.5","26W21","05/20","+2","+628","14.3","0.15","0","0","0","0","+1","+20","1.38","0","+2","+638","14.5","0.15"
"1582","信錦","107","-10","-8.55","26W21","05/20","+2","+7,772","7.27","5.39","+2","+2,275","2.13","1.58","+3","+439","0.35","0.3","+2","+10,329","9.66","7.16"
"1599","宏佳騰","23.65","+0.15","+0.64","26W21","05/20","+2","+23","5.38","0.03","0","0","0","0","0","0","0","0","+2","+23","5.38","0.03"
"1788","杏昌","135.5","0","0","26W21","05/20","+2","+6","2.24","0.01","0","0","0","0","0","0","0","0","+2","+6","2.24","0.01"
"2360","致茂","2065","+10","+0.49","26W21","05/20","+2","+2,279","8.5","0.54","-1","-649","-7.62","-0.15","-3","-447","-0.86","-0.11","+3","+1,874","3.59","0.44"
"2388","威盛","81.7","+7.4","+9.96","26W21","05/20","+2","+9,285","8.95","1.67","+1","+367","0.9","0.07","+2","+821","0.79","0.15","+2","+10,447","10.1","1.88"
"2390","云辰","9.98","+0.06","+0.6","26W21","05/20","+2","+355","4.33","0.18","0","0","0","0","+1","+34","1.29","0.02","+2","+338","4.13","0.18"
"2412","中華電","139","-3.5","-2.46","26W21","05/20","+2","+15,440","11","0.2","+3","+10,254","5.39","0.13","+3","+1,038","0.55","0.01","+2","+25,787","18.3","0.33"
"2457","飛宏","24.3","+0.25","+1.04","26W21","05/20","+2","+1,837","9.51","0.43","0","0","0","0","+4","+202","0.47","0.05","+2","+2,030","10.5","0.48"
"2467","志聖","554","-22","-3.82","26W21","05/20","+2","+2,736","11.7","1.75","-1","-520","-8.78","-0.33","-10","-2,070","-1.32","-1.32","-1","-527","-8.9","-0.34"
"2486","一詮","258","+6.5","+2.58","26W21","05/20","+2","+675","3.8","0.29","0","0","0","0","-1","-237","-4.94","-0.1","-1","-170","-3.54","-0.07"
"2489","瑞軒","42.55","+1.05","+2.53","26W21","05/20","+2","+5,209","2.07","0.85","+2","+881","0.35","0.14","-4","-10,236","-1.25","-1.68","+2","+4,257","1.69","0.7"
"2540","愛山林","55.6","+0.1","+0.18","26W21","05/20","+2","+277","1.85","0.03","0","0","0","0","-5","-119","-0.31","-0.01","+2","+232","1.55","0.02"
"2543","皇昌","42.45","+3.85","+9.97","26W21","05/20","+2","+919","3.31","0.17","0","0","0","0","-6","-3,259","-3.88","-0.62","-1","-2,086","-24.1","-0.39"
"2616","山隆","13.65","+0.1","+0.74","26W21","05/20","+2","+207","7.78","0.15","0","0","0","0","-2","-36","-1.34","-0.03","+2","+172","6.44","0.13"
"2762","世界健身-KY","83.1","-1.4","-1.66","26W21","05/20","+2","+62","3.06","0.06","0","0","0","0","+1","+4","0.69","0","+2","+64","3.16","0.06"
"2836A","高雄銀甲特","24.55","0","0","26W21","05/20","+2","+20","8.12","0.05","0","0","0","0","0","0","0","0","+2","+20","8.12","0.05"
"2850","新產","138.5","+3","+2.21","26W21","05/20","+2","+322","13.5","0.1","-7","-620","-5.55","-0.2","-3","-40","-0.95","-0.01","+1","+290","26","0.09"
"2883B","凱基金乙特","8.2","-0.01","-0.12","26W21","05/20","+2","+620","7.05","0.04","0","0","0","0","+1","+115","5.24","0.01","+3","+815","4.62","0.05"
"2887E","台新新光戊特一","51.3","-0.2","-0.39","26W21","05/20","+2","+64","3.34","0.01","0","0","0","0","0","0","0","0","+2","+64","3.34","0.01"
"3005","神基","98.5","0","0","26W21","05/20","+2","+2,132","4.1","0.34","-3","-4,193","-6.24","-0.67","+1","+35","0.2","0.01","-1","-2,828","-16.5","-0.45"
"3042","晶技","148","0","0","26W21","05/20","+2","+13,935","12.3","4.06","+1","+132","0.29","0.04","-3","-4,046","-2.29","-1.18","+2","+12,353","10.9","3.6"
"3051","力特","24.85","-0.25","-1","26W21","05/20","+2","+880","6.97","0.53","0","0","0","0","+1","+3","0.1","0","+2","+871","6.9","0.52"
"3264","欣銓","206.5","-8","-3.73","26W21","05/20","+2","+7,472","8.9","1.52","-2","-7,655","-9.12","-1.56","-4","-3,538","-1.58","-0.72","-4","-8,614","-3.85","-1.76"
"3287","廣寰科","31.2","-0.65","-2.04","26W21","05/20","+2","+52","0.9","0.12","0","0","0","0","-1","-1","-0.14","0","+2","+56","0.96","0.13"
"3289","宜特","160.5","-1.5","-0.93","26W21","05/20","+2","+905","3.02","1.04","+1","+4","0.07","0","-5","-460","-0.49","-0.53","+2","+797","2.66","0.92"
"3339","泰谷","47.5","+2.05","+4.51","26W21","05/20","+2","+1,679","5.98","2.52","0","0","0","0","-1","0","-0.01","0","+2","+1,680","5.99","2.52"
"3357","臺慶科","231","+21","+10","26W21","05/20","+2","+1,092","1.42","0.95","-6","-170","-0.11","-0.15","+1","+31","0.11","0.03","+1","+883","3.2","0.77"
"3388","崇越電","92.8","-2.6","-2.73","26W21","05/20","+2","+107","0.46","0.14","0","0","0","0","+1","+21","0.53","0.03","+1","+101","2.54","0.14"
"3416","融程電","166.5","+3","+1.83","26W21","05/20","+2","+351","8.06","0.44","0","0","0","0","-2","-30","-0.69","-0.04","+2","+321","7.37","0.4"
"3443","創意","4605","+140","+3.14","26W21","05/20","+2","+3,059","13.6","2.28","+1","+77","0.92","0.06","-3","-621","-1.62","-0.46","+2","+2,151","9.55","1.6"
"3455","由田","284","+10.5","+3.84","26W21","05/20","+2","+693","18.5","1.16","-1","-2","-0.19","0","+2","+50","1.33","0.08","+2","+741","19.8","1.24"
"3498","陽程","143.5","+7","+5.13","26W21","05/20","+2","+4,018","12.7","6.56","0","0","0","0","-1","-85","-0.68","-0.14","+2","+4,262","13.4","6.96"
"3529","力旺","3385","+75","+2.27","26W21","05/20","+2","+2,016","21.1","2.7","-2","-302","-3.16","-0.4","-1","-61","-1.73","-0.08","+14","+8,396","11.7","11.2"
"3546","宇峻","81.3","+1.4","+1.75","26W21","05/20","+2","+647","10.3","1.11","0","0","0","0","+3","+81","1.1","0.14","+2","+722","11.5","1.24"
"3567","逸昌","27.25","-0.45","-1.62","26W21","05/20","+2","+62","5.6","0.18","0","0","0","0","0","0","0","0","+2","+62","5.6","0.18"
"3576","聯合再生","17.55","-1.7","-8.83","26W21","05/20","+2","+9,117","3.57","0.56","0","0","0","0","+1","+18","0.01","0","+2","+9,055","3.55","0.56"
"3646","艾恩特","23.15","-0.35","-1.49","26W21","05/20","+2","+14","3.67","0.04","0","0","0","0","0","0","0","0","+2","+16","4.2","0.04"
"3669","圓展","36.55","-0.15","-0.41","26W21","05/20","+2","+326","14.8","0.35","0","0","0","0","-2","-13","-0.61","-0.01","+2","+313","14.2","0.34"
"3672","康聯訊","11.1","0","0","26W21","05/20","+2","+37","13.5","0.09","0","0","0","0","+3","+5","0.24","0.01","+2","+39","14.2","0.1"
"3693","營邦","504","-29","-5.44","26W21","05/20","+2","+1,073","8.68","2.5","-4","-500","-1.5","-1.16","+1","+5","0.14","0.01","+2","+678","5.49","1.58"
"3708","上緯投控","119","+3.5","+3.03","26W21","05/20","+2","+396","5.03","0.43","+1","+82","4.3","0.09","+1","+74","3.89","0.08","+1","+514","26.9","0.56"
"4109","加捷生醫","11.8","+0.35","+3.06","26W21","05/20","+2","+194","9.34","0.16","0","0","0","0","+1","0","0","0","+2","+193","9.31","0.16"
"4127","天良","52","+4.7","+9.94","26W21","05/20","+2","+57","0.54","0.12","0","0","0","0","+2","+1","0.01","0","+2","+58","0.55","0.13"
"4153","鈺緯","30.75","-0.1","-0.32","26W21","05/20","+2","+19","8.52","0.03","0","0","0","0","0","0","0","0","+2","+19","8.52","0.03"
"4175","杏一","53.1","+0.2","+0.38","26W21","05/20","+2","+5","2.09","0.01","0","0","0","0","0","0","0","0","+2","+5","2.09","0.01"
"4306","炎洲","13.8","0","0","26W21","05/20","+2","+2,704","23.6","0.4","0","0","0","0","+3","+95","0.56","0.01","+2","+2,782","24.3","0.41"
"4402","郡都開發","11.4","-0.1","-0.87","26W21","05/20","+2","+3","0.34","0","0","0","0","0","-8","0","-0.01","0","+2","+3","0.34","0"
"4527","方土霖","43.65","-0.05","-0.11","26W21","05/20","+2","+13","4.72","0.02","0","0","0","0","-1","-3","-4.57","0","-1","-1","-1.51","0"
"4530","宏易","25.2","+0.05","+0.2","26W21","05/20","+2","+4","4.51","0.01","0","0","0","0","+4","+2","0.49","0.01","+3","+6","3.65","0.02"
"4532","瑞智","23.25","0","0","26W21","05/20","+2","+1,568","17.4","0.32","-2","-176","-1.95","-0.04","-2","-37","-0.41","-0.01","+2","+1,356","15","0.27"
"4536","拓凱","158","+0.5","+0.32","26W21","05/20","+2","+126","3.92","0.14","0","0","0","0","+1","+1","0.06","0","+2","+111","3.45","0.12"
"4561","健椿","47.7","-0.3","-0.62","26W21","05/20","+2","+18","0.35","0.03","0","0","0","0","-1","-7","-0.77","-0.01","+2","+74","1.44","0.13"
"4562","穎漢","40.3","-1.5","-3.59","26W21","05/20","+2","+591","2.35","0.68","0","0","0","0","-3","-12","-0.03","-0.01","+2","+585","2.32","0.67"
"4576","大銀微系統","236.5","-15.5","-6.15","26W21","05/20","+2","+2,876","5.67","2.4","-1","-49","-0.28","-0.04","-1","-160","-0.92","-0.13","-1","-93","-0.54","-0.08"
"4706","大恭","31.35","-0.55","-1.72","26W21","05/20","+2","+4","2.47","0.01","0","0","0","0","+1","0","0.02","0","+2","+4","2.48","0.01"
"4908","前鼎","247","+15.5","+6.7","26W21","05/20","+2","+615","14.1","0.79","0","0","0","0","+1","+10","0.6","0.01","+2","+621","14.3","0.79"
"4916","事欣科","89.9","+8.1","+9.9","26W21","05/20","+2","+9,901","10.3","8.95","-1","-261","-0.54","-0.24","+2","+1,122","1.17","1.01","+2","+10,763","11.2","9.73"
"4923","力士","37.55","+1.95","+5.48","26W21","05/20","+2","+76","1.54","0.22","0","0","0","0","-3","-42","-0.62","-0.12","+2","+69","1.4","0.2"
"4933","友輝","72.5","+4.6","+6.77","26W21","05/20","+2","+243","4.6","0.29","+1","+226","9.08","0.27","-1","-30","-1.19","-0.04","+2","+485","9.19","0.59"
"4952","凌通","49.7","+1.7","+3.54","26W21","05/20","+2","+933","9.13","0.86","0","0","0","0","+1","+5","0.26","0","+2","+930","9.09","0.85"
"4958","臻鼎-KY","439","+30.5","+7.47","26W21","05/20","+2","+7,740","1.89","0.81","+1","+6,626","5.01","0.69","+2","+587","0.14","0.06","+2","+14,816","3.63","1.55"
"4991","環宇-KY","700","+33","+4.95","26W21","05/20","+2","+3,388","44.2","2.8","-4","-1,482","-2.32","-1.23","-1","-34","-1.24","-0.03","+2","+3,167","41.3","2.62"
"5011","久陽","15.05","0","0","26W21","05/20","+2","+719","18.5","0.71","0","0","0","0","0","0","0","0","+2","+733","18.9","0.73"
"5225","東科-KY","70.3","-0.2","-0.28","26W21","05/20","+2","+276","10.1","0.35","0","0","0","0","-1","-4","-0.69","-0.01","+2","+283","10.4","0.36"
"5230","雷笛克光學","17.25","+0.25","+1.47","26W21","05/20","+2","+65","4.28","0.12","0","0","0","0","-3","-2","-0.09","0","+2","+63","4.17","0.11"
"5251","天鉞電","26.95","+0.45","+1.7","26W21","05/20","+2","+51","4.86","0.15","0","0","0","0","+1","+1","0.29","0","+2","+51","4.83","0.15"
"5263","智崴","110.5","+2","+1.84","26W21","05/20","+2","+394","15.2","0.53","0","0","0","0","-2","-41","-1.57","-0.06","+2","+353","13.6","0.48"
"5274","信驊","15560","-365","-2.29","26W21","05/20","+2","+334","12.1","0.88","-1","-270","-21.3","-0.71","-2","-6","-0.22","-0.02","+2","+132","4.78","0.35"
"5288","豐祥-KY","146.5","+0.5","+0.34","26W21","05/20","+2","+64","4.71","0.09","0","0","0","0","+1","+1","0.25","0","+2","+62","4.55","0.09"
"5321","美而快","32.2","+2.9","+9.9","26W21","05/20","+2","+241","6.44","0.45","0","0","0","0","+1","+1","0.05","0","+2","+242","6.48","0.46"
"5438","東友","18.5","0","0","26W21","05/20","+2","+45","6.99","0.04","0","0","0","0","-1","0","-0.09","0","+2","+45","6.99","0.04"
"5474","聰泰","165.5","+4","+2.48","26W21","05/20","+2","+188","4.47","0.47","0","0","0","0","+1","+42","3.64","0.11","+2","+221","5.27","0.56"
"5475","德宏","278","-14","-4.79","26W21","05/20","+2","+794","3.66","0.62","0","0","0","0","+1","+21","0.28","0.02","+2","+1,067","4.92","0.84"
"5516","雙喜","11","-0.4","-3.51","26W21","05/20","+2","+18","2.96","0.03","0","0","0","0","0","0","0","0","+2","+17","2.8","0.03"
"5523","豐謙","30.25","+0.05","+0.17","26W21","05/20","+2","+5","0.37","0","0","0","0","0","0","0","0","0","+2","+5","0.37","0"
"5536","聖暉*","916","-28","-2.97","26W21","05/20","+2","+2,410","11.7","1.94","+2","+484","2.35","0.39","-1","-141","-2.33","-0.11","-1","-29","-0.48","-0.02"
"5876","上海商銀","40.1","-0.45","-1.11","26W21","05/20","+2","+43,855","44.2","0.9","-4","-7,901","-4.62","-0.16","-4","-4,782","-2.8","-0.1","+2","+40,182","40.5","0.83"
"5878","台名","40.5","-0.05","-0.12","26W21","05/20","+2","+6","10.5","0.02","0","0","0","0","0","0","0","0","+2","+6","10.5","0.02"
"6126","信音","34.05","+0.4","+1.19","26W21","05/20","+2","+1,028","8.01","0.79","0","0","0","0","+2","+157","1.23","0.12","+2","+1,185","9.24","0.91"
"6127","九豪","52.1","+4.65","+9.8","26W21","05/20","+2","+7,005","6.64","6.48","0","0","0","0","+1","+209","0.39","0.19","+2","+7,172","6.8","6.64"
"6169","昱泉","14.45","+0.1","+0.7","26W21","05/20","+2","+4","0.8","0.02","0","0","0","0","0","0","0","0","+2","+4","0.79","0.02"
"6187","萬潤","1085","-30","-2.69","26W21","05/20","+2","+1,326","5.96","1.36","+1","+103","2.67","0.11","-6","-417","-0.37","-0.43","+2","+677","3.05","0.69"
"6205","詮欣","72.5","-1.3","-1.76","26W21","05/20","+2","+941","5.28","1.14","0","0","0","0","+1","0","0","0","+2","+927","5.2","1.13"
"6207","雷科","80.7","-3.2","-3.81","26W21","05/20","+2","+1,386","0.89","1.74","0","0","0","0","-1","-443","-0.37","-0.56","-1","-371","-0.31","-0.46"
"6223","旺矽","5680","-50","-0.87","26W21","05/20","+2","+539","4.08","0.55","+4","+884","3.57","0.9","-2","-125","-0.95","-0.13","+4","+1,727","6.97","1.76"
"6225","天瀚","26.95","-1.85","-6.42","26W21","05/20","+2","+6","1.17","0.02","0","0","0","0","+3","+1","0.1","0","+2","+7","1.31","0.02"
"6226","光鼎","12.3","+0.35","+2.93","26W21","05/20","+2","+398","5.01","0.34","0","0","0","0","0","0","0","0","+2","+384","4.84","0.33"
"6229","研通","26.35","+0.75","+2.93","26W21","05/20","+2","+188","3.03","0.46","0","0","0","0","0","0","0","0","+2","+180","2.9","0.44"
"6245","立端","82.6","+1.7","+2.1","26W21","05/20","+2","+946","10.4","0.65","-1","-3","-0.11","0","-5","-247","-0.74","-0.17","+2","+811","8.95","0.55"
"6270","倍微","26.15","+0.45","+1.75","26W21","05/20","+2","+415","12.4","0.58","0","0","0","0","0","0","0","0","+2","+415","12.4","0.58"
"6271","同欣電","187.5","+6.5","+3.59","26W21","05/20","+2","+5,259","13","2.52","0","0","0","0","+1","+500","3.06","0.24","+2","+5,538","13.7","2.65"
"6274","台燿","1205","-20","-1.63","26W21","05/20","+2","+1,236","7.86","0.43","-2","-1,300","-8.27","-0.45","+2","+1,455","9.26","0.5","+2","+1,391","8.85","0.48"
"6405","悅城","53.5","-0.4","-0.74","26W21","05/20","+2","+166","3.27","0.25","0","0","0","0","-1","-10","-0.79","-0.02","-1","-9","-0.71","-0.01"
"6419","京晨科","143.5","-14.5","-9.18","26W21","05/20","+2","+388","4.12","2.95","0","0","0","0","-1","-12","-0.46","-0.09","+2","+389","4.14","2.96"
"6425","易發","87.8","-1","-1.13","26W21","05/20","+2","+473","1.14","0.93","0","0","0","0","+1","+1","0.01","0","+2","+474","1.14","0.93"
"6451","訊芯-KY","485.5","+1.5","+0.31","26W21","05/20","+2","+3,005","5.59","2.8","-3","-33","-0.04","-0.03","-1","-213","-1.11","-0.2","+2","+2,805","5.22","2.61"
"6510","精測","3385","-75","-2.17","26W21","05/20","+2","+264","3.74","0.8","-1","-89","-4.57","-0.27","-3","-183","-1.53","-0.56","-1","-119","-6.15","-0.36"
"6561","是方","355","+11.5","+3.35","26W21","05/20","+2","+242","21.6","0.31","+1","+84","19","0.11","+1","+3","0.79","0","+2","+324","28.9","0.42"
"6576","逸達","81.5","+0.3","+0.37","26W21","05/20","+2","+125","10.4","0.08","0","0","0","0","+1","+2","0.35","0","+2","+126","10.5","0.08"
"6612","奈米醫材","74.1","+6.7","+9.94","26W21","05/20","+2","+63","12.5","0.13","0","0","0","0","0","0","0","0","+2","+63","12.5","0.13"
"6657","華安","39","-0.65","-1.64","26W21","05/20","+2","+104","6.35","0.12","0","0","0","0","-2","-1","-0.07","0","+2","+103","6.29","0.12"
"6698","旭暉應材","31.35","+0.45","+1.46","26W21","05/20","+2","+139","3.51","0.21","0","0","0","0","-1","-16","-1.78","-0.02","+2","+139","3.51","0.21"
"6725","矽科宏晟","285.5","-4.5","-1.55","26W21","05/20","+2","+208","7.17","0.56","0","0","0","0","-3","-45","-0.84","-0.12","+2","+194","6.69","0.52"
"6735","美達科技","107.5","+1.5","+1.42","26W21","05/20","+2","+442","5.05","0.96","0","0","0","0","-2","-377","-4.3","-0.82","+1","+161","3.99","0.35"
"6789","采鈺","519","0","0","26W21","05/20","+2","+145","0.22","0.05","-1","-68","-0.34","-0.02","-4","-376","-0.22","-0.12","-1","-95","-0.48","-0.03"
"6829","千附精密","184","-2","-1.08","26W21","05/20","+2","+214","1.61","0.36","0","0","0","0","-4","-238","-1.1","-0.4","+2","+24","0.18","0.04"
"6831","邁科","720","-13","-1.77","26W21","05/20","+2","+2,042","14.7","3.03","+3","+822","3.28","1.22","-1","-22","-1.11","-0.03","+2","+2,818","20.3","4.18"
"6909","創控","50.7","+0.2","+0.4","26W21","05/20","+2","+516","7.27","0.77","0","0","0","0","-2","-2","-0.03","0","+2","+514","7.24","0.76"
"7765","中華資安","243.5","-1.5","-0.61","26W21","05/20","+2","+42","5.25","0.1","-6","-20","-0.76","-0.05","-13","-192","-3.44","-0.47","+2","+22","2.74","0.05"
"7822","倍利科","1040","-35","-3.26","26W21","05/20","+2","+335","12.4","0.73","0","0","0","0","-1","-12","-1.31","-0.03","+2","+327","12.1","0.72"
"7823","奧義賽博-KY創","107","+7","+7","26W21","05/20","+2","+98","10.9","0.29","0","0","0","0","-3","-62","-4.99","-0.18","+2","+52","5.8","0.16"
"7842","天能綠電","100.5","-1.5","-1.47","26W21","05/20","+2","+77","4.73","0.42","0","0","0","0","-1","-45","-14","-0.25","+2","+32","1.96","0.17"
"8024","佑華","12.15","+0.1","+0.83","26W21","05/20","+2","+13","1.58","0.03","0","0","0","0","0","0","0","0","+2","+13","1.58","0.03"
"8028","昇陽半導體","258.5","-3.5","-1.34","26W21","05/20","+2","+10,242","6.79","5.71","+4","+2,604","0.86","1.45","-1","-591","-1.22","-0.33","+2","+10,563","7.01","5.89"
"8046","南電","829","+31","+3.88","26W21","05/20","+2","+2,387","2.08","0.37","+1","+18","0.05","0","-4","-1,841","-0.62","-0.28","+1","+95","0.28","0.01"
"8054","安國","106.5","+1","+0.95","26W21","05/20","+2","+519","2.34","0.49","-1","-10","-0.09","-0.01","-1","0","0","0","+2","+528","2.38","0.5"
"8147","正淩","182.5","+1","+0.55","26W21","05/20","+2","+3,237","16.5","7.81","0","0","0","0","+2","+30","0.15","0.07","+2","+3,267","16.7","7.88"
"8162","微矽電子-創","54.1","+0.6","+1.12","26W21","05/20","+2","+495","11.4","0.72","0","0","0","0","+1","+2","0.13","0","+2","+493","11.4","0.72"
"8183","精星","30.2","+0.05","+0.17","26W21","05/20","+2","+25","0.59","0.02","0","0","0","0","-5","-220","-1.42","-0.18","+1","+13","1.24","0.01"
"8261","富鼎","149","+13.5","+9.96","26W21","05/20","+2","+3,980","5.37","3.35","+4","+129","0.12","0.11","+3","+278","0.29","0.23","+2","+4,278","5.78","3.6"
"8446","華研","85.1","+0.3","+0.35","26W21","05/20","+2","+164","20.1","0.31","0","0","0","0","-6","-114","-1.66","-0.22","+2","+163","20","0.31"
"8455","大拓-KY","43.65","+3.95","+9.95","26W21","05/20","+2","+4","0.52","0.02","0","0","0","0","0","0","0","0","+2","+4","0.52","0.02"
"8464","億豐","309","-8","-2.52","26W21","05/20","+2","+1,476","14.4","0.5","-4","-271","-1.4","-0.09","-2","-39","-0.38","-0.01","+2","+1,306","12.8","0.45"
"8472","夠麻吉","71.8","+1.5","+2.13","26W21","05/20","+2","+12","9.76","0.07","0","0","0","0","0","0","0","0","+2","+12","9.76","0.07"
"8489","三貝德","25","-0.45","-1.77","26W21","05/20","+2","+54","4.24","0.09","0","0","0","0","-6","-45","-0.81","-0.07","+2","+54","4.22","0.09"
"8905","裕國","29.5","-0.7","-2.32","26W21","05/20","+2","+10","4.87","0.01","0","0","0","0","0","0","0","0","+1","+2","8.86","0"
"8917","欣泰","52.8","+1.3","+2.52","26W21","05/20","+2","+30","15.7","0.02","0","0","0","0","0","0","0","0","+2","+31","16.2","0.02"
"9914","美利達","68.5","0","0","26W21","05/20","+2","+4,868","16.5","1.63","0","0","0","0","-1","-136","-1.54","-0.05","+2","+4,842","16.4","1.62"
"9934","成霖","9.71","+0.01","+0.1","26W21","05/20","+2","+390","5.57","0.09","0","0","0","0","+1","+15","1.42","0","+2","+399","5.69","0.1"
"9939","宏全","124","-1.5","-1.2","26W21","05/20","+2","+3,672","17.3","1.24","-1","-67","-1.16","-0.02","+1","+29","0.51","0.01","+2","+3,941","18.5","1.33"
