"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00830","國泰費城半導體","82.3","+3.7","+4.71","05/11","+2","+5,816","23.6","0.89","0","0","0","0","-2","-2,530","-10.3","-0.39","+1","+4,267","28.2","0.65"
"00891","中信關鍵半導體","35.01","+0.82","+2.4","05/11","+2","+1,094","0.82","0.07","0","0","0","0","-16","-215,007","-35.3","-13.7","-5","-192,167","-53.2","-12.3"
"00903","富邦元宇宙","20.95","+0.79","+3.92","05/11","+2","+429","38.1","0.78","0","0","0","0","-1","-149","-21.1","-0.27","+26","+9,416","55","17.2"
"00924","復華S&P500成長","31.75","+0.26","+0.83","05/11","+2","+361","9.42","0.08","0","0","0","0","+9","+4,567","22.5","1","+23","+28,882","42.1","6.31"
"00949","復華日本龍頭","19.65","-0.11","-0.56","05/11","+2","+136","4","0.07","0","0","0","0","+12","+5,064","25.6","2.51","+6","+4,116","33.2","2.04"
"00953B","群益優選非投等債","9.55","-0.01","-0.1","05/11","+2","+4,627","6.34","0.1","0","0","0","0","+2","+3,324","4.56","0.08","+2","+7,951","10.9","0.18"
"00955","中信日本商社","15.66","+0.07","+0.45","05/11","+2","+768","4.2","0.12","0","0","0","0","+3","+11,098","33.9","1.76","+7","+25,556","28.4","4.06"
"00962","台新AI優息動能","13.8","+0.22","+1.62","05/11","+2","+10","0.5","0.02","0","0","0","0","-2","-36","-1.83","-0.07","-2","-26","-1.33","-0.05"
"00965","元大航太防衛科技","25.77","-0.23","-0.88","05/11","+2","+529","6.92","0.1","-7","-2,849","-6.18","-0.52","+26","+112,358","57","20.5","+26","+117,975","59.8","21.5"
"009809","富邦淨零ESG50","15.34","+0.06","+0.39","05/11","+2","+61","3.33","0.17","0","0","0","0","+2","+139","7.61","0.38","+2","+200","10.9","0.55"
"00980A","主動野村臺灣優選","23.94","+0.74","+3.19","05/11","+2","+303","0.75","0.04","0","0","0","0","+1","+665","3.99","0.09","+1","+838","5.02","0.12"
"00982B","FT投資級債20+","9.81","+0.01","+0.1","05/11","+2","+163","61.2","0.55","0","0","0","0","-1","-1","-0.58","0","+2","+175","65.6","0.58"
"1264","德麥","271.5","0","0","05/11","+2","+18","18.6","0.05","0","0","0","0","-3","-69","-45.6","-0.19","-6","-84","-29.8","-0.23"
"1268","漢來美食","159.5","+1","+0.63","05/11","+2","+16","7.49","0.04","0","0","0","0","0","0","0","0","+2","+16","7.49","0.04"
"1336","台翰","13.8","-0.05","-0.36","05/11","+2","+22","14.3","0.03","0","0","0","0","0","0","0","0","+2","+22","14.3","0.03"
"1410","南染","27.5","-0.1","-0.36","05/11","+2","+8","2.65","0.01","0","0","0","0","-1","-2","-1.15","0","-1","-1","-0.57","0"
"1453","大將","11.55","-0.05","-0.43","05/11","+2","+7","4.38","0.01","0","0","0","0","-1","-7","-6.48","-0.01","-1","-3","-2.78","0"
"1454","台富","13.65","-0.4","-2.85","05/11","+2","+11","9.55","0.01","0","0","0","0","-2","-13","-11.4","-0.01","-1","-4","-8.59","0"
"1456","怡華","14.65","+0.45","+3.17","05/11","+2","+21","3.14","0.02","0","0","0","0","+1","+3","0.64","0","+2","+19","2.84","0.02"
"1516","川飛","21.75","+0.05","+0.23","05/11","+2","+32","24.5","0.08","0","0","0","0","+1","+1","1.03","0","+3","+40","12.7","0.1"
"1526","日馳","15.6","0","0","05/11","+2","+25","10.8","0.04","0","0","0","0","-1","-6","-6.24","-0.01","-1","-2","-2.08","0"
"1583","程泰","49","+1.5","+3.16","05/11","+2","+54","44.3","0.05","0","0","0","0","0","0","0","0","+2","+54","44.3","0.05"
"1714","和桐","9.81","+0.58","+6.28","05/11","+2","+3,658","32.4","0.37","0","0","0","0","+2","+68","0.6","0.01","+2","+3,726","33","0.38"
"1737","臺鹽","31.55","0","0","05/11","+2","+19","9.63","0.01","0","0","0","0","0","0","0","0","+2","+19","9.63","0.01"
"1752","南光","33.55","-0.35","-1.03","05/11","+2","+20","12.7","0.02","0","0","0","0","0","0","0","0","+2","+20","12.7","0.02"
"2008","高興昌","27.9","-0.25","-0.89","05/11","+2","+14","19.7","0.01","0","0","0","0","0","0","0","0","+2","+14","19.7","0.01"
"2059","川湖","5520","+200","+3.76","05/11","+2","+497","15.2","0.52","+2","+259","7.91","0.27","+1","+6","0.32","0.01","+2","+748","22.9","0.78"
"2063","世鎧","26.15","+0.6","+2.35","05/11","+2","+3","2.94","0.01","0","0","0","0","0","0","0","0","+2","+3","2.94","0.01"
"2103","台橡","21.1","+0.8","+3.94","05/11","+2","+5,269","14.7","0.64","0","0","0","0","+2","+80","0.22","0.01","+2","+5,349","15","0.65"
"2328","廣宇","54.7","+2.9","+5.6","05/11","+2","+2,107","7.13","0.41","+1","+222","1.12","0.04","+1","+402","2.02","0.08","+2","+2,525","8.55","0.49"
"2337","旺宏","159.5","+6.5","+4.25","05/11","+2","+12,559","3.94","0.63","+1","+5,276","3.54","0.27","+1","+89","0.06","0","+1","+16,828","11.3","0.85"
"2352","佳世達","25.7","+0.85","+3.42","05/11","+2","+4,141","29.9","0.26","-1","-1","-0.01","0","-3","-48","-0.21","0","+2","+4,126","29.8","0.26"
"2357","華碩","686","+36","+5.54","05/11","+2","+6,128","31.7","0.83","+1","+87","0.85","0.01","-1","-29","-0.28","0","+4","+7,945","20.9","1.07"
"2359","所羅門","122.5","+3","+2.51","05/11","+2","+245","6.22","0.14","0","0","0","0","+2","+63","1.59","0.04","+2","+308","7.81","0.18"
"2363","矽統","61","+1.6","+2.69","05/11","+2","+10,237","17","1.99","+1","+35","0.14","0.01","+2","+385","0.64","0.07","+2","+10,657","17.7","2.07"
"2377","微星","107.5","+7.5","+7.5","05/11","+2","+7,892","15.9","0.93","-1","0","0","0","+1","+1,635","4.47","0.19","+2","+9,442","19.1","1.12"
"2379","瑞昱","584","-8","-1.35","05/11","+2","+2,663","14","0.52","-2","-341","-1.79","-0.07","-1","-121","-1.23","-0.02","+2","+2,318","12.1","0.45"
"2382","廣達","343.5","+3","+0.88","05/11","+2","+2,802","8.78","0.07","+3","+901","1.63","0.02","-2","-357","-1.12","-0.01","+2","+3,117","9.77","0.08"
"2429","銘旺科","51.5","-2.3","-4.28","05/11","+2","+3","0.37","0","0","0","0","0","0","0","0","0","+2","+3","0.37","0"
"2433","互盛電","45.55","-0.2","-0.44","05/11","+2","+9","10.9","0.01","0","0","0","0","-1","-1","-2.69","0","0","0","0","0"
"2436","偉詮電","75.9","+3.9","+5.42","05/11","+2","+1,455","8.55","0.73","+1","+11","0.1","0.01","+1","+207","1.94","0.1","+2","+1,491","8.76","0.75"
"2451","創見","343.5","+31","+9.92","05/11","+2","+8,692","23.4","2.02","-2","-507","-1.36","-0.12","-1","-29","-0.2","-0.01","+2","+8,231","22.1","1.91"
"2466","冠西電","51.6","+1.2","+2.38","05/11","+2","+110","9.12","0.06","0","0","0","0","-2","-5","-0.41","0","+2","+105","8.71","0.06"
"2467","志聖","590","+53","+9.87","05/11","+2","+1,620","28.9","1.03","-1","-8","-0.22","-0.01","-9","-562","-1.64","-0.36","+2","+1,562","27.8","1"
"2486","一詮","281.5","0","0","05/11","+2","+222","4.92","0.09","0","0","0","0","-1","-75","-3.3","-0.03","+4","+406","1.27","0.17"
"2633","台灣高鐵","26.75","+0.2","+0.75","05/11","+2","+2,142","19","0.04","-5","-202","-0.74","0","-1","-37","-0.65","0","+2","+1,947","17.3","0.03"
"2704","國賓","42.8","+0.3","+0.71","05/11","+2","+105","39.9","0.03","+1","+3","1.95","0","0","0","0","0","+2","+102","38.8","0.03"
"2706","第一店","12.35","-0.15","-1.2","05/11","+2","+37","16","0.01","0","0","0","0","0","0","0","0","+2","+37","16","0.01"
"2723","美食-KY","68","+1.2","+1.8","05/11","+2","+94","14.1","0.05","0","0","0","0","-1","-1","-0.26","0","+2","+94","14.1","0.05"
"2732","六角","65.7","-1.2","-1.79","05/11","+2","+12","4.64","0.03","0","0","0","0","0","0","0","0","+2","+12","4.75","0.03"
"2820","華票","17.1","+0.25","+1.48","05/11","+2","+1,446","40.6","0.11","0","0","0","0","+1","+2","0.08","0","+2","+1,448","40.6","0.11"
"2937","集雅社","44.4","+0.9","+2.07","05/11","+2","+3","11.1","0.01","0","0","0","0","0","0","0","0","+2","+5","18.4","0.01"
"2947","振宇五金","78.4","-0.3","-0.38","05/11","+2","+5","8.9","0.02","0","0","0","0","0","0","0","0","+2","+5","8.9","0.02"
"3013","晟銘電","112","+5","+4.67","05/11","+2","+1,078","10.9","0.53","0","0","0","0","+2","+143","1.45","0.07","+2","+1,221","12.4","0.6"
"3025","星通","62.8","-0.5","-0.79","05/11","+2","+166","9.73","0.29","0","0","0","0","+1","+1","0.17","0","+2","+165","9.66","0.29"
"3041","揚智","24.7","+0.4","+1.65","05/11","+2","+442","12.7","0.32","0","0","0","0","-2","-4","-0.11","0","+2","+438","12.6","0.31"
"3048","益登","45","+2.6","+6.13","05/11","+2","+5,052","16.3","1.87","0","0","0","0","+4","+972","1.65","0.36","+2","+5,618","18.1","2.08"
"3083","網龍","26.8","-0.1","-0.37","05/11","+2","+29","14","0.03","0","0","0","0","-1","0","-0.28","0","+2","+29","13.9","0.03"
"3088","艾訊","128","+3.5","+2.81","05/11","+2","+878","18.6","0.81","0","0","0","0","-5","-332","-2.45","-0.31","+2","+832","17.6","0.77"
"3209","全科","60.5","+5.5","+10","05/11","+2","+2,972","32.7","1.26","-10","-77","-0.17","-0.03","+1","+52","0.79","0.02","+2","+3,012","33.1","1.28"
"3217","優群","178","+2","+1.14","05/11","+2","+82","2.51","0.09","0","0","0","0","+6","+249","3.04","0.28","+2","+194","5.94","0.21"
"3219","倚強科","75.5","+6.8","+9.9","05/11","+2","+121","8.15","0.17","0","0","0","0","+1","+1","0.13","0","+2","+121","8.12","0.17"
"3224","三顧","42.25","-0.95","-2.2","05/11","+2","+67","13.6","0.09","0","0","0","0","0","0","0","0","+2","+67","13.6","0.09"
"3260","威剛","457","+8.5","+1.9","05/11","+2","+917","1.8","0.28","-3","-3,390","-3.32","-1.04","+1","+24","0.09","0.01","-1","-2,278","-8.77","-0.7"
"3272","東碩","18.45","0","0","05/11","+2","+9","4.09","0.01","0","0","0","0","+1","+5","4.52","0.01","+2","+14","6.37","0.02"
"3276","宇環","16.5","+0.3","+1.85","05/11","+2","+115","1.47","0.16","0","0","0","0","+2","+8","0.11","0.01","+2","+123","1.58","0.18"
"3293","鈊象","731","-4","-0.54","05/11","+2","+154","5.11","0.05","-1","-47","-4.29","-0.02","-1","-31","-2.85","-0.01","-1","-78","-7.13","-0.03"
"3332","幸康","66","+0.8","+1.23","05/11","+2","+8","8.37","0.02","0","0","0","0","0","0","0","0","+2","+8","8.37","0.02"
"3374","精材","249","+22.5","+9.93","05/11","+2","+8,485","17.6","3.13","0","0","0","0","-1","-23","-0.12","-0.01","+2","+9,455","19.6","3.48"
"3379","彬台","36.6","-0.7","-1.88","05/11","+2","+71","11.6","0.19","0","0","0","0","+4","+1","0.05","0","+2","+72","11.7","0.19"
"3444","利機","89.2","+0.2","+0.22","05/11","+2","+26","3.4","0.06","0","0","0","0","0","0","0","0","+2","+26","3.36","0.06"
"3455","由田","286","+26","+10","05/11","+2","+184","9.2","0.31","0","0","0","0","+1","+12","1.32","0.02","+2","+182","9.1","0.3"
"3515","華擎","232.5","-13","-5.3","05/11","+2","+140","4","0.11","0","0","0","0","+2","+321","9.17","0.26","+2","+462","13.2","0.37"
"3516","亞帝歐","21.2","+0.7","+3.41","05/11","+2","+16","4.4","0.03","0","0","0","0","-1","-12","-5.27","-0.02","-1","-5","-2.19","-0.01"
"3532","台勝科","268","+10.5","+4.08","05/11","+2","+560","3.78","0.14","0","0","0","0","+1","+58","6.01","0.01","+2","+1,146","7.74","0.3"
"3541","西柏","23.05","-0.1","-0.43","05/11","+2","+17","7.35","0.03","0","0","0","0","0","0","0","0","+2","+17","7.35","0.03"
"3567","逸昌","29.35","-0.45","-1.51","05/11","+2","+15","3.04","0.04","0","0","0","0","0","0","0","0","+2","+15","3.04","0.04"
"3577","泓格","92.1","+2.6","+2.91","05/11","+2","+70","8.32","0.11","0","0","0","0","+4","+17","1.4","0.03","+2","+72","8.6","0.11"
"3624","光頡","63","+4","+6.78","05/11","+2","+1,141","6.03","0.97","0","0","0","0","+3","+423","1.49","0.36","+2","+1,299","6.87","1.11"
"3661","世芯-KY","5375","+485","+9.92","05/11","+2","+504","11.2","0.62","+4","+496","4.55","0.61","+2","+105","2.32","0.13","+2","+727","16.1","0.89"
"3669","圓展","40.4","+0.9","+2.28","05/11","+2","+98","15.4","0.11","0","0","0","0","-1","-5","-1.56","-0.01","+2","+92","14.5","0.1"
"3680","家登","616","+56","+10","05/11","+2","+1,628","16.6","1.7","0","0","0","0","+1","+82","1.99","0.09","+1","+1,671","40.8","1.74"
"3713","新晶投控","14.2","+0.5","+3.65","05/11","+2","+24","5.28","0.03","0","0","0","0","0","0","0","0","+2","+24","5.28","0.03"
"4131","浩泰","35.3","-0.1","-0.28","05/11","+2","+21","18.7","0.05","0","0","0","0","0","0","0","0","+2","+21","18.7","0.05"
"4178","永笙-KY","19","0","0","05/11","+2","+437","20","0.2","0","0","0","0","-2","-1","-0.07","0","+2","+436","19.9","0.2"
"4576","大銀微系統","250.5","+22.5","+9.87","05/11","+2","+1,764","12.3","1.47","0","0","0","0","+1","+67","0.95","0.06","+1","+1,819","26","1.52"
"4577","達航科技","139.5","-2.5","-1.76","05/11","+2","+337","10.9","0.69","0","0","0","0","+5","+3","0.05","0.01","+2","+338","11","0.69"
"4585","達明","342","+12.5","+3.79","05/11","+2","+53","4.3","0.05","0","0","0","0","+3","+32","1.59","0.03","+2","+82","6.59","0.08"
"4728","雙美","381","-1","-0.26","05/11","+2","+86","53.1","0.16","0","0","0","0","+1","0","0.01","0","+2","+86","53.1","0.16"
"4749","新應材","1175","+90","+8.29","05/11","+2","+1,228","7.79","1.32","+1","+85","0.93","0.09","+2","+324","2.06","0.35","+2","+1,617","10.3","1.74"
"4807","日成-KY","23.7","+2.15","+9.98","05/11","+2","+114","17.5","0.23","0","0","0","0","-1","-1","-0.2","0","+2","+113","17.3","0.23"
"4904","遠傳","96.2","+0.3","+0.31","05/11","+2","+1,372","11.6","0.04","-1","-111","-3.93","0","-2","-56","-0.48","0","+2","+1,686","14.3","0.05"
"4912","聯德控股-KY","95.1","+0.8","+0.85","05/11","+2","+631","18.7","0.94","0","0","0","0","0","0","0","0","+2","+631","18.7","0.94"
"4931","新盛力","187","+17","+10","05/11","+2","+1,747","5.06","2.66","0","0","0","0","+5","+459","0.72","0.7","+2","+1,971","5.71","3.01"
"4933","友輝","69.8","+0.7","+1.01","05/11","+2","+91","6.05","0.11","0","0","0","0","+3","+15","0.63","0.02","+2","+105","6.96","0.13"
"4973","廣穎","109.5","+9.9","+9.94","05/11","+2","+1,842","8.66","2.82","0","0","0","0","+2","+40","0.19","0.06","+2","+1,881","8.84","2.88"
"4987","科誠","81.5","0","0","05/11","+2","+4","6.46","0.01","0","0","0","0","0","0","0","0","+2","+4","6.46","0.01"
"4991","環宇-KY","686","+42","+6.52","05/11","+2","+1,548","19.8","1.28","-4","-1,262","-4.73","-1.04","0","0","0","0","+1","+804","55.4","0.66"
"5011","久陽","15.4","+0.8","+5.48","05/11","+2","+388","31","0.39","0","0","0","0","0","0","0","0","+2","+388","31","0.39"
"5203","訊連","64.7","-0.9","-1.37","05/11","+2","+53","11.1","0.07","0","0","0","0","-1","-3","-1.25","0","+2","+50","10.4","0.06"
"5211","蒙恬","20.3","+0.15","+0.74","05/11","+2","+11","6.83","0.03","0","0","0","0","0","0","0","0","+2","+11","6.83","0.03"
"5289","宜鼎","1760","+160","+10","05/11","+2","+457","4.32","0.47","-1","-2","-0.06","0","-4","-250","-0.91","-0.26","+3","+1,225","6.31","1.27"
"5312","寶島科","97.6","+0.4","+0.41","05/11","+2","+28","29.9","0.05","0","0","0","0","0","0","0","0","+2","+28","29.9","0.05"
"5324","士開","10.7","+0.1","+0.94","05/11","+2","+19","7.02","0.01","0","0","0","0","0","0","0","0","+2","+19","7.02","0.01"
"5353","台林","26.15","-0.3","-1.13","05/11","+2","+19","10.2","0.03","0","0","0","0","0","0","0","0","+2","+19","10.2","0.03"
"5386","青雲","439.5","-30.5","-6.49","05/11","+2","+153","6.68","0.42","0","0","0","0","+1","+82","7.74","0.23","+2","+230","10.1","0.64"
"5425","台半","80.3","+7.3","+10","05/11","+2","+4,056","6.65","1.54","0","0","0","0","+6","+2,362","2","0.9","+5","+12,723","11.3","4.83"
"5464","霖宏","57.6","+5.2","+9.92","05/11","+2","+541","5.06","0.76","0","0","0","0","-2","-355","-3.31","-0.5","+3","+471","3.81","0.66"
"5488","松普","10.4","+0.3","+2.97","05/11","+2","+110","8.68","0.12","0","0","0","0","0","0","0","0","+2","+110","8.68","0.12"
"5521","工信","12.1","+0.55","+4.76","05/11","+2","+4,186","24","0.85","0","0","0","0","+2","+10","0.06","0","+2","+4,196","24.1","0.85"
"5529","鉅陞","21.9","-0.05","-0.23","05/11","+2","+16","9.31","0.02","0","0","0","0","0","0","0","0","+2","+16","9.31","0.02"
"5547","久舜","21.85","+0.1","+0.46","05/11","+2","+15","15.7","0.03","0","0","0","0","0","0","0","0","+2","+15","15.7","0.03"
"5604","中連","31.4","-0.1","-0.32","05/11","+2","+14","21.1","0.01","0","0","0","0","0","0","0","0","+2","+14","21.1","0.01"
"5906","台南-KY","47.9","+0.6","+1.27","05/11","+2","+2","27.9","0.01","0","0","0","0","0","0","0","0","+2","+2","27.9","0.01"
"5907","大洋-KY","5.28","-0.02","-0.38","05/11","+2","+64","13.5","0.03","0","0","0","0","0","0","0","0","+1","+63","31","0.03"
"6129","普誠","16.4","+0.25","+1.55","05/11","+2","+251","14.1","0.14","0","0","0","0","+2","+1","0.03","0","+2","+252","14.2","0.14"
"6150","撼訊","66.8","-4.1","-5.78","05/11","+2","+424","6.06","0.88","0","0","0","0","+1","+5","0.28","0.01","+2","+371","5.3","0.77"
"6158","禾昌","18.35","-0.15","-0.81","05/11","+2","+11","7.04","0.02","0","0","0","0","0","0","0","0","+2","+11","7.04","0.02"
"6169","昱泉","16.3","-0.3","-1.81","05/11","+2","+14","10.2","0.06","0","0","0","0","0","0","0","0","+2","+14","10.2","0.06"
"6173","信昌電","134","+12","+9.84","05/11","+2","+9,180","20.1","5.34","0","0","0","0","+11","+1,398","1.3","0.81","+2","+9,451","20.7","5.49"
"6214","精誠","127","+1.5","+1.2","05/11","+2","+921","31.7","0.34","0","0","0","0","-1","-6","-0.6","0","+2","+917","31.5","0.34"
"6265","方土昶","45.4","+1.25","+2.83","05/11","+2","+1,698","6.1","1.44","0","0","0","0","+6","+341","0.43","0.29","+2","+1,780","6.39","1.51"
"6425","易發","88","+6.7","+8.24","05/11","+2","+388","4.89","0.76","0","0","0","0","+1","+1","0.01","0","+2","+388","4.89","0.76"
"6432","今展科","48.6","+4.4","+9.95","05/11","+2","+671","12.7","1.95","0","0","0","0","-1","-58","-1.92","-0.17","+2","+613","11.6","1.78"
"6462","神盾","129.5","+3","+2.37","05/11","+2","+615","15.6","0.67","+1","+2","0.09","0","+3","+164","2.57","0.18","+2","+777","19.6","0.85"
"6474","華豫寧","38.5","-1.5","-3.75","05/11","+2","+19","7.17","0.04","0","0","0","0","0","0","0","0","+2","+19","7.17","0.04"
"6485","點序","84.2","+1.6","+1.94","05/11","+2","+183","10.4","0.39","0","0","0","0","+1","+6","1.12","0.01","+2","+164","9.3","0.35"
"6498","久禾光","97.4","+2","+2.1","05/11","+2","+40","14.2","0.08","0","0","0","0","0","0","0","0","+2","+40","14.2","0.08"
"6499","益安","83.7","+0.9","+1.09","05/11","+2","+55","6.48","0.06","0","0","0","0","-3","0","-0.03","0","+2","+55","6.45","0.06"
"6505","台塑化","54","+1","+1.89","05/11","+2","+5,664","30.1","0.06","-1","-7","-0.08","0","-1","-21","-0.23","0","+2","+5,703","30.3","0.06"
"6506","雙邦","18.05","+0.65","+3.74","05/11","+2","+48","9.81","0.06","0","0","0","0","0","0","0","0","+2","+48","9.81","0.06"
"6512","啟發電","19.2","-0.1","-0.52","05/11","+2","0","0.5","0","0","0","0","0","0","0","0","0","+2","0","0.5","0"
"6515","穎崴","10090","+460","+4.78","05/11","+2","+49","9.24","0.14","+1","+26","10.6","0.07","+2","+6","1.14","0.02","+1","+72","29.2","0.2"
"6516","勤崴國際","58.6","+0.1","+0.17","05/11","+2","+11","3.55","0.02","0","0","0","0","0","0","0","0","+2","+11","3.55","0.02"
"6530","創威","110.5","+2.5","+2.31","05/11","+2","+299","8.4","0.89","0","0","0","0","-1","-1","-0.04","0","+2","+299","8.39","0.89"
"6542","隆中","47.2","-0.55","-1.15","05/11","+2","+4","4.27","0.01","0","0","0","0","0","0","0","0","+2","+5","5.43","0.01"
"6558","興能高","30.2","+0.95","+3.25","05/11","+2","+36","1.69","0.04","0","0","0","0","-2","-6","-0.29","-0.01","+2","+30","1.41","0.03"
"6588","東典光電","145","+2","+1.4","05/11","+2","+139","3.81","0.4","0","0","0","0","-1","-1","-0.06","0","+2","+138","3.78","0.4"
"6598","ABC-KY","22.7","+0.2","+0.89","05/11","+2","+33","9.56","0.03","0","0","0","0","-2","-3","-0.88","0","+2","+30","8.68","0.03"
"6614","資拓宏宇","40.95","-0.05","-0.12","05/11","+2","+37","23","0.05","0","0","0","0","-19","-314","-12.7","-0.39","+2","+15","9.16","0.02"
"6641","基士德-KY","19.1","-0.1","-0.52","05/11","+2","+10","5.84","0.03","0","0","0","0","-1","-3","-5.57","-0.01","+2","+10","5.89","0.03"
"6664","群翊","439.5","-3.5","-0.79","05/11","+2","+312","11.3","0.51","0","0","0","0","-1","-3","-0.19","0","+2","+310","11.3","0.51"
"6666","羅麗芬-KY","41.55","+0.15","+0.36","05/11","+2","+5","11","0.01","0","0","0","0","0","0","0","0","+2","+5","11","0.01"
"6689","伊雲谷","70.1","+0.6","+0.86","05/11","+2","+90","16.9","0.13","0","0","0","0","-1","-1","-0.38","0","+2","+89","16.8","0.13"
"6719","力智","190","+3","+1.6","05/11","+2","+144","9.61","0.14","+1","+3","0.38","0","-4","-36","-1","-0.03","+1","+144","18","0.14"
"6741","91APP*-KY","65.9","+0.3","+0.46","05/11","+2","+381","44.6","0.32","0","0","0","0","-1","-6","-1.62","-0.01","+2","+375","43.8","0.31"
"6761","穩得","210","+4","+1.94","05/11","+2","+278","8.48","0.8","0","0","0","0","+1","+29","2.33","0.08","+2","+306","9.34","0.88"
"6771","平和環保-創","43.9","+0.1","+0.23","05/11","+2","+12","13.1","0.04","0","0","0","0","-1","-1","-5.18","0","0","0","0","0"
"6902","GOGOLOOK","102.5","-0.5","-0.49","05/11","+2","+49","18.3","0.14","0","0","0","0","-1","-1","-0.88","0","+2","+48","17.9","0.14"
"6918","愛派司","79.2","+4.8","+6.45","05/11","+2","+75","34.8","0.22","0","0","0","0","-1","-2","-1.17","-0.01","+4","+98","33.8","0.28"
"6953","家碩","281","+3.5","+1.26","05/11","+2","+84","17.1","0.28","0","0","0","0","+1","+2","0.92","0.01","+2","+85","17.4","0.28"
"6969","成信實業*-創","28.5","-0.45","-1.55","05/11","+2","+22","20.2","0.05","+1","+3","4.28","0.01","-2","-3","-2.71","-0.01","+5","+50","15.5","0.11"
"6982","大井泵浦","53.1","+0.5","+0.95","05/11","+2","+15","11","0.04","0","0","0","0","0","0","0","0","+2","+15","11","0.04"
"7547","碩網","71.2","-1.7","-2.33","05/11","+2","+8","3.5","0.02","0","0","0","0","-3","0","-0.04","0","+2","+8","3.38","0.02"
"7715","裕山","28.5","+0.3","+1.06","05/11","+2","+8","5.47","0.02","0","0","0","0","0","0","0","0","+2","+8","5.47","0.02"
"7734","印能科技","3800","+170","+4.68","05/11","+2","+46","30.3","0.17","0","0","0","0","+1","+11","17","0.04","+8","+310","46.8","1.11"
"7760","享溫馨","34.3","-0.2","-0.58","05/11","+2","+59","16.1","0.09","0","0","0","0","-4","-82","-9.47","-0.12","+2","+19","5.19","0.03"
"7772","耀穎","186.5","-10","-5.09","05/11","+2","+110","4.85","0.42","0","0","0","0","0","0","0","0","+2","+110","4.85","0.42"
"7828","創新服務","1225","+110","+9.87","05/11","+2","+86","12","0.21","0","0","0","0","+2","+8","1.15","0.02","+2","+94","13.1","0.23"
"8032","光菱","41.95","+0.9","+2.19","05/11","+2","+50","16.8","0.1","0","0","0","0","-2","-29","-9.75","-0.06","+2","+21","7.06","0.04"
"8042","金山電","88.9","+4.8","+5.71","05/11","+2","+4,291","14.2","3.31","0","0","0","0","+1","+73","1.94","0.06","+2","+4,155","13.8","3.21"
"8045","達運光電","74.6","+1.3","+1.77","05/11","+2","+247","30.2","0.26","0","0","0","0","-1","-7","-1.6","-0.01","+2","+241","29.4","0.25"
"8088","品安","56.7","+2.7","+5","05/11","+2","+943","9.56","1.55","0","0","0","0","+1","+1","0.01","0","+2","+944","9.56","1.55"
"8091","翔名","200","+9","+4.71","05/11","+2","+100","3.75","0.19","0","0","0","0","+1","+31","1.61","0.06","+1","+111","5.7","0.21"
"8097","常珵","51.9","-0.7","-1.33","05/11","+2","+22","14.1","0.04","0","0","0","0","0","0","0","0","+2","+22","13.8","0.03"
"8121","越峰","33.85","+3.05","+9.9","05/11","+2","+304","5.99","0.14","0","0","0","0","+1","+1","0.03","0","+2","+305","6","0.14"
"8147","正淩","169.5","+15","+9.71","05/11","+2","+506","16.6","1.22","0","0","0","0","-1","-25","-1.31","-0.06","+2","+519","17","1.25"
"8210","勤誠","1555","+140","+9.89","05/11","+2","+1,072","10.9","0.86","+6","+3,648","13.4","2.91","+1","+39","1.05","0.03","+2","+2,999","30.5","2.39"
"8358","金居","462","+7.5","+1.65","05/11","+2","+4,362","7.29","1.73","-2","-3,982","-6.66","-1.58","-1","-153","-0.51","-0.06","+1","+2,621","8.79","1.04"
"8421","旭源","13.75","+0.1","+0.73","05/11","+2","+7","6.13","0.01","0","0","0","0","0","0","0","0","+2","+7","6.13","0.01"
"8440","綠電","20.7","+0.5","+2.48","05/11","+2","+108","22","0.21","0","0","0","0","0","0","0","0","+2","+108","22","0.21"
"8446","華研","84.2","+0.5","+0.6","05/11","+2","+53","16.9","0.1","0","0","0","0","0","0","0","0","+2","+53","16.9","0.1"
