統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,外資持股比,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減張_當日,B4_借券減幅_當日,B4_借券減張_當日,B4_融券增幅_當日,B4_融券增張_當日,B4_融資增幅_當日,B4_借券增幅_當日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B6_總額(億),B6_收盤價,B6_成交均價,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_主力連買動態,B8_斥資(億),B8_乖離率(%),B8_吃豆腐動態,B8_吃貨斥資(萬),B8_上榜期程,B8_集中度動態,B8_單日Δ,B8_5日Δ
4747,強生,生技醫療業,09/23,23.8,0.85,41.0,0.97,12.1,0.91,⏸️ 平量滯漲 (拋壓增大，高位見頂),-5.82524271844661,1.07,,,,,,,,,0.80,,,,,,,,,,,,,,,16.7,↗️ 微增,0.05,15.03,↗️ 微增,0.05,15.93,↗️ 微增,0.05,13.51,📉 小減,-0.52,9.52,,,,32.5,68.8,,無,,,無,,,,,,,,,
4749,新應材,半導體業,09/23,726.0,-0.27,655.0,475.0,56.3,433.8,⏸️ 平量滯漲 (拋壓增大，高位見頂),7.954545454545459,1.09,,,,,,,,,13.40,,,🔥 持續加碼 (0.13%),,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,↗️ 微增,0.02,-1.8900001,↗️ 微增,0.02,-1.8900001,↘️ 微減,-0.02,-1.8,↗️ 微增,0.3,-0.15999994,,,,12.1,0,0.0,🔄 持平,-1.0,0.0,➖ 持平,,,-4.42,🩸 主力套牢中 (防守失敗),11110.0,,➡️ 橫盤震盪,12.03,-1.98
4754,國碳科,化學工業,09/23,37.75,1.07,55.0,2.05,11.7,0.89,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),79.82456140350878,2.3,,,,,,,,,0.50,,,,,,,,0.0,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,23.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
4760,勤凱,其他電子業,09/23,265.0,0.76,181.0,48.1,26.7,74.4,⚖️ 溫和震盪整理,-64.8905109489051,0.65,,,,,,,,,5.20,,,⚪ 觀望 (無資料),,,,,,,,,,,,,↘️ 微減,-0.1,-0.27,↘️ 微減,-0.1,-0.27,↘️ 微減,-0.1,-0.27,↘️ 微減,-0.1,-1.58,,,,26.2,10.7,0.10000038,📈 增,0.10000038,0.0,➖ 持平,,,0.09,🎯 成本保衛戰 (極佳吃豆腐點),3196.0,🔥10日 ,↗️ 溫和吃貨,15.65,1.51
4767,誠泰科技,化學工業,09/23,27.8,0.36,19.0,0.52,10.8,0.26,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),477.7777777777778,2.0,,,,,,,,,0.10,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,↗️ 微增,0.01,-0.07,↗️ 微增,0.01,-0.07,↗️ 微增,0.01,-0.07,↗️ 微增,0.01,-1.36,,,,14.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
4768,晶呈科技,化學工業,09/23,329.0,5.62,1037.0,340.0,,174.2,🚀 放量大漲 (量價齊升，持續看漲),195.65217391304347,1.95,,,,,,,,,2.90,,,⚪ 觀望 (無資料),,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.01,↘️ 微減,-0.01,0.120000005,↗️ 微增,0.01,0.100000024,,,,15.4,0,-0.70000076,🚨 減/大減,-0.70000076,-3.27,✅ 大減,,,7.04,🔥 主力已拉開獲利 (追高風險),7202.0,🔥10日 ,➡️ 橫盤震盪,31.74,0.16
4772,台特化,化學工業,09/23,245.0,0.62,250.0,61.1,44.1,83.72,⏸️ 平量滯漲 (拋壓增大，高位見頂),-10.80291970802919,0.73,,,,,,,,,8.60,,,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,-12.0,,,33.3,,,,↗️ 微增,0.23,0.32000002,↗️ 微增,0.23,-0.22,↗️ 微增,0.23,-0.5799999,↘️ 微減,-0.08,-0.17000005,,,,29.7,0,0.10000038,📈 增,0.40000153,0.0,➖ 持平,,,1.34,🎯 成本保衛戰 (極佳吃豆腐點),12136.0,🔥10日 ,➡️ 橫盤震盪,-7.28,-1.27
4903,聯光通,通信網路業,09/23,42.15,0.24,11640.0,499.0,33.2,302.72,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),-36.189258312020456,1.65,,,,,,,,,5.10,,,🚨 轉賣反轉 (-0.94%),,🌐 外資週連買(2)-🌱 週線發動,,,,-53.0,,,51.8,29.0,,,↘️ 微減,-0.04,1.1999999,↘️ 微減,-0.04,-0.5,📈 小增,0.54,0.17000014,↘️ 微減,-0.04,-0.21000002,,,,7.75,0,0.0,🔄 持平,-32.05,0.0,➖ 持平,🔥 連 2 買,0.38,7.39,🔥 主力已拉開獲利 (追高風險),1604.0,,➡️ 橫盤震盪,-5.31,-3.92
4905,台聯電,生技醫療業,09/23,78.1,0.64,3.0,0.25,6.32,1.22,⚖️ 溫和震盪整理,-77.27272727272727,0.2,,,,,,,,,9.60,,,,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,0.0,,↗️ 微增,0.02,0.08,↗️ 微增,0.02,0.08,↗️ 微增,0.02,0.08,↗️ 微增,0.02,0.029999997,,,,25.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
4907,富宇,建材營造業,09/23,44.75,-1.54,38.0,1.7,6.22,2.68,📉 縮量小跌 (主力洗盤止跌，擇機進場),7.594936708860756,0.63,,,,,,,,,0.60,,,,,,,,,,,,,,,4.1,🔄 持平,0.0,0.0,↗️ 微增,0.01,-0.02,↗️ 微增,0.01,-0.02,↗️ 微增,0.37,0.41000003,,,,7.59,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
4908,前鼎,通信網路業,09/23,210.0,-5.62,3953.0,846.0,84.0,1396.0,☠️ 縮量大跌 (一致看空無承接，加速下跌),19.322990126939345,0.61,,,,,,,,,8.30,,,⚪ 觀望 (無資料),,,,,-11.1,-631.0,,,,,,2.43,↗️ 微增,0.08,0.52,⚠️ 大減,-1.13,0.56000006,🚨 劇減,-1.97,0.9599999,🚨 劇減,-1.57,1.9799999,,,,13.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-8.97,🩸 主力套牢中 (防守失敗),20064.0,,➡️ 橫盤震盪,13.8,-0.42
