Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260703,0709,0717,0724,0731,0807,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,736,1737臺鹽,食品,0.05,-0.01,-0.01,-0.29,-0.01,-0.16,,30,-0.43,,63.36,31.90,-0.05,
,,737,1616億泰,電器電纜,0.10,0.12,-0.54,-0.09,0.02,-0.04,,30,-0.43,,59.89,19.65,-0.05,
,,738,9924福興,居家,-0.02,0.30,0.26,-0.45,-0.65,0.12,,31,-0.44,,61.38,39.05,0.50,
,,739,7730暉盛-創,半導體,-0.02,-0.22,-0.16,0.01,-0.01,-0.04,,10,-0.44,,70.04,153.00,-7.00,
,,740,2834臺企銀,金融,-0.06,0.18,-0.18,0.03,-0.16,-0.26,,10,-0.45,,60.80,16.50,-0.05,
,,741,8478東哥遊艇,運動,0.03,0.08,0.36,-0.49,-0.43,0.00,,50,-0.45,,76.11,151.50,0.00,
,,742,6781AES-KY,電子零組件,-0.38,0.54,-0.50,-0.69,-0.05,0.63,,50,-0.45,,69.46,1145.00,55.00,
,,743,1102亞泥,水泥,0.03,0.02,-0.73,0.01,0.30,-0.08,,30,-0.45,,81.37,32.85,-0.10,
,,744,6902GOGOLOOK,雲端,-0.04,-0.12,-0.14,-0.18,-0.03,0.04,,50,-0.47,,70.95,120.50,-3.00,
,,745,2349錸德,光電,-0.17,0.03,-0.41,-0.20,0.20,0.08,,30,-0.47,,28.94,10.95,0.05,
,,746,6657 華安,生技醫療業,-0.04,-0.49,0.48,0.00,-0.42,0.00,,31,-0.47,,34.83,31.20,0.20,
,,747,2392正崴,電子零組件,-0.19,-0.32,0.06,-0.26,-0.33,0.57,,31,-0.47,,48.23,36.95,-0.45,
,,748,9802鈺齊-KY,運動,-0.44,-0.05,0.64,0.02,-0.08,-0.57,,10,-0.48,,64.61,70.10,0.20,
,,749,4720德淵,化學,1.63,-1.37,-0.65,-0.63,0.07,0.46,,50,-0.49,,38.78,19.35,-0.20,
,,750,2753八方雲集,觀光,-0.16,-0.07,0.00,-0.06,0.36,-0.56,,30,-0.49,,54.43,181.00,1.50,
,,751,2538基泰,營建,-0.09,-0.16,0.07,-0.16,0.07,-0.23,,30,-0.50,,74.96,9.16,0.01,
,,752,1324地球,塑膠,0.00,0.01,-0.01,-0.59,0.09,0.00,,30,-0.50,,66.18,10.05,0.00,
,,753,1504東元,電機,-0.48,0.08,-0.06,-0.04,-0.35,0.35,,31,-0.50,,69.58,66.00,-0.70,
,,754,3607谷崧,電子零組件,-0.25,-0.19,-0.48,-0.03,0.46,-0.01,,30,-0.50,,32.81,14.30,-0.05,
,,755,1623大東電,電器電纜,-0.76,-1.05,0.21,-0.10,-0.06,1.26,,50,-0.50,,77.62,208.50,-0.50,
,,756,2601益航,貿易百貨,0.11,0.55,-1.26,-0.11,0.19,0.02,,30,-0.50,,31.87,6.25,-0.02,
,,757,8442威宏-KY,其他,-0.61,-0.01,0.00,0.00,0.09,0.02,,30,-0.51,,71.58,44.30,0.00,
,,758,3673TPK-KY,光電,0.98,-0.61,-1.19,-0.21,0.55,-0.03,,30,-0.51,,41.80,60.40,-1.40,
,,759,2204中華,汽車,0.40,0.21,0.03,-0.50,0.02,-0.67,,30,-0.51,,73.88,50.80,0.10,
,,760,2442新美齊,營建,0.08,-0.12,0.25,0.11,-0.10,-0.73,,10,-0.51,,56.97,19.40,0.40,
,,761,9930中聯資源,綠能,-0.23,-0.09,0.07,-0.11,-0.13,-0.02,,31,-0.51,,77.68,62.30,0.10,
,,762,2360致茂,其他電子,-0.42,-0.01,0.20,0.07,0.02,-0.38,,10,-0.52,,70.87,2030.00,55.00,
,,763,6120達運,光電,-0.38,-0.04,-0.14,-0.21,-0.16,0.41,,50,-0.52,,60.75,13.45,0.00,
,,764,2462良得電,電子零組件,-0.30,0.00,0.01,0.05,-0.15,-0.13,,31,-0.52,,55.76,19.45,0.00,
,,765,1471首利,電子零組件,-0.59,0.23,-0.58,0.34,-0.02,0.09,,31,-0.53,,22.64,9.54,0.09,
,,766,7711永擎,電腦週邊,-0.01,-0.02,0.01,-0.01,-0.02,-0.48,,10,-0.53,,61.31,375.00,13.50,
,,767,7823奧義賽博-KY創,雲端,0.00,-0.19,-0.30,-0.06,0.01,0.01,,40,-0.53,,73.10,85.10,0.10,
,,768,1597直得,電機,0.13,-2.56,-0.24,0.45,1.68,0.01,,30,-0.53,,53.32,141.00,-2.00,
,,769,1720生達,生技醫療業,-0.16,0.01,-0.17,-0.31,0.36,-0.26,,30,-0.53,,65.46,57.00,0.80,
,,770,7799禾榮科,生技醫療業,-0.07,-0.20,-0.13,0.36,-0.43,-0.06,,31,-0.53,,79.03,355.00,-2.00,
,,771,1524耿鼎,汽車,0.02,0.27,-0.34,0.17,-0.36,-0.29,,31,-0.53,,37.74,27.25,0.25,
,,772,2430燦坤,電子通路,-0.08,-0.31,0.15,-0.02,-0.29,0.01,,31,-0.54,,63.19,17.10,0.35,
,,773,4557永新-KY,汽車,-0.88,-0.05,0.00,0.83,-0.91,0.47,,31,-0.54,,43.51,48.55,-0.25,
,,774,2104國際中橡,橡膠,-0.22,-0.08,0.00,0.02,-0.25,-0.01,,31,-0.54,,44.82,9.98,0.13,
,,775,2211長榮鋼,鋼鐵,0.08,-0.28,0.03,-0.30,0.41,-0.50,,30,-0.56,,82.12,88.10,1.90,
,,776,8215明基材,光電,0.15,-0.32,-0.02,-0.37,-0.20,0.20,,50,-0.56,,52.87,24.50,0.30,
,,777,1617榮星,電器電纜,0.11,0.36,-0.04,-0.18,0.09,-0.90,,30,-0.56,,75.47,18.20,-0.20,
,,778,6196帆宣,其他電子,-0.38,-0.07,0.53,-0.82,0.44,-0.27,,30,-0.57,,71.85,493.50,-14.50,
,,779,6944兆聯實業,綠能,-0.32,-0.68,1.20,0.14,-0.78,-0.13,,31,-0.57,,51.38,771.00,-23.00,
,,780,3040遠見,其他,0.20,-0.04,0.45,-0.72,-0.45,-0.02,,50,-0.58,,68.33,38.45,0.35,
,,781,3038全台,光電,-0.04,0.00,-0.35,-0.10,-0.44,0.34,,31,-0.59,,42.12,20.80,-0.15,
,,782,4108懷特,生技醫療業,0.00,-0.08,-0.20,-0.28,-0.03,0.00,,50,-0.59,,29.63,11.15,0.00,
,,783,2911麗嬰房,貿易百貨,-0.02,-0.16,0.02,0.01,-0.45,0.01,,31,-0.59,,45.64,6.80,-0.02,
,,784,1717長興,化學,-0.47,1.86,-0.90,-1.00,-0.62,0.54,,50,-0.59,,64.57,66.20,0.00,
,,785,2033佳大,鋼鐵,0.01,-0.07,-0.13,-0.08,-0.32,-0.01,,31,-0.60,,73.61,17.00,0.65,
,,786,8163達方,電腦週邊,0.33,-0.25,0.01,-0.04,-0.28,-0.38,,10,-0.61,,45.84,31.15,0.30,
,,787,1723中碳,化學,-0.09,-0.76,0.84,0.38,-1.09,0.11,,31,-0.61,,51.95,84.80,1.40,
,,788,6962奕力-KY,半導體,0.22,0.06,-0.32,-0.13,-0.39,-0.05,,31,-0.61,,52.62,31.05,-0.30,
,,789,1722台肥,化學,0.15,0.14,0.04,-0.35,0.03,-0.62,,30,-0.61,,64.86,45.50,0.35,
,,790,6789采鈺,半導體,-0.40,0.20,-0.44,-0.13,-0.08,0.23,,50,-0.62,,73.02,417.00,-39.50,
,,791,2374佳能,光電,-0.13,-0.31,-0.22,0.25,-0.44,0.23,,31,-0.62,,27.58,70.00,0.40,
,,792,3030德律,其他電子,-2.01,0.52,0.22,0.04,-0.11,0.71,,31,-0.63,,57.73,290.00,-5.50,
,,793,3312弘憶股,電子通路,-0.78,0.27,-0.23,-0.01,0.17,-0.06,,30,-0.64,,45.23,48.00,0.30,
,,794,3059華晶科,光電,-1.30,0.39,0.07,0.10,-0.34,0.44,,31,-0.64,,24.81,40.15,-0.30,
,,795,2501國建,營建,-0.20,-0.21,-0.30,0.11,0.17,-0.21,,30,-0.64,,77.44,22.05,0.05,
,,796,6988威力暘-創,汽車,-0.82,0.03,0.05,0.09,0.00,0.01,,31,-0.64,,78.44,12.65,0.00,
,,797,4934太極,光電,0.50,-0.47,0.08,-0.37,-0.23,-0.15,,50,-0.64,,34.69,14.15,-0.25,
,,798,8443阿瘦,貿易百貨,0.13,0.09,-0.52,0.05,0.09,-0.49,,30,-0.65,,68.99,11.40,-0.05,
,,799,1776展宇,化學,-0.67,0.00,0.00,0.01,0.01,0.00,,20,-0.65,,65.82,17.00,0.15,
,,800,1337再生-KY,塑膠,0.00,-0.07,0.05,-0.14,-0.21,-0.28,,10,-0.65,,47.50,4.68,0.02,
,,801,3051力特,光電,0.37,0.20,-0.47,-0.87,0.36,-0.24,,30,-0.65,,33.36,22.90,0.20,
,,802,2401凌陽,半導體,0.48,-1.07,-0.19,0.23,-0.39,0.28,,31,-0.66,,42.91,27.05,-0.35,
,,803,9917中保科,其他,-0.22,0.02,-0.23,-0.18,0.21,-0.27,,30,-0.67,,76.54,108.00,0.00,
,,804,7705三商餐飲,觀光,0.00,-0.68,0.00,0.00,0.00,0.00,,32,-0.68,,68.87,30.90,-0.65,
,,805,3037欣興,電子零組件,-0.47,-1.27,0.36,0.10,-0.66,1.25,,31,-0.69,,75.42,955.00,-18.00,
,,806,3711日月光投控,半導體,0.33,-0.55,0.11,-0.16,-0.28,-0.14,,31,-0.69,,86.52,585.00,-10.00,
,,807,2412中華電,通信網路,-0.11,-0.18,-0.57,0.05,0.27,-0.15,,30,-0.69,,79.28,137.50,0.50,
,,808,4583台灣精銳,電機,0.08,0.12,-0.03,-0.07,-0.75,-0.05,,31,-0.70,,86.10,503.00,-2.00,
,,809,2034允強,鋼鐵,-0.78,0.08,0.50,-0.12,-0.22,-0.16,,31,-0.70,,48.94,20.10,1.20,
,,810,9911櫻花,居家,0.11,-0.09,0.05,-0.56,0.12,-0.34,,30,-0.71,,67.67,82.60,0.50,
,,811,2820華票,金融,-0.46,0.19,-0.26,-0.07,0.14,-0.26,,30,-0.72,,65.92,16.35,0.05,
,,812,6757台灣虎航,航運,-0.12,-0.25,-0.58,-0.41,0.17,0.47,,50,-0.72,,75.88,57.40,0.90,
,,813,2425承啟,電腦週邊,-2.05,-0.52,-0.17,0.70,-0.80,2.11,,31,-0.73,,51.32,52.90,4.75,
,,814,2062橋椿,居家,-0.16,-0.24,-0.44,0.28,-0.19,0.02,,31,-0.73,,61.67,18.70,0.10,
,,815,1605華新,電器電纜,-0.55,-0.19,-0.07,-0.16,-0.72,0.96,,31,-0.73,,72.92,34.55,0.30,
,,816,3533嘉澤,電子零組件,0.35,-0.03,-0.25,0.01,0.73,-1.54,,30,-0.73,,63.14,1910.00,-60.00,
,,817,5484慧友,光電,-0.06,-0.64,-0.01,-0.01,0.00,-0.02,,30,-0.74,,37.93,44.80,3.85,
,,818,3011今皓,電子零組件,0.05,-0.11,-1.07,-0.16,0.05,0.49,,50,-0.75,,36.43,11.65,0.10,
,,819,8210勤誠,電腦週邊,-0.26,-0.82,0.26,-0.17,-0.35,0.59,,31,-0.75,,70.70,1115.00,-120.00,
,,820,1710東聯,化學,0.99,0.14,0.05,-0.20,-1.52,-0.22,,31,-0.76,,60.83,14.15,0.30,
,,821,2457飛宏,電子零組件,0.16,0.29,-0.39,-0.37,-0.37,-0.08,,41,-0.76,,29.58,22.95,-0.50,
,,822,1721三晃,化學,0.14,0.17,-0.99,-0.27,-0.05,0.23,,50,-0.77,,37.19,19.60,-0.55,
,,823,4560強信-KY,電機,-0.75,0.03,-0.02,0.28,-0.20,-0.12,,31,-0.78,,86.15,32.10,0.40,
,,824,6606建德工業,電機,0.13,-0.40,0.02,-0.14,-0.25,-0.16,,31,-0.80,,70.53,25.90,-0.10,
,,825,6668中揚光,光電,0.24,-0.60,-0.50,0.09,-0.46,0.42,,31,-0.81,,53.42,34.40,-0.80,
,,826,3031佰鴻,光電,-0.82,1.11,-0.50,-0.09,-0.52,0.01,,31,-0.81,,59.53,22.70,-0.25,
,,827,1611中電,電器電纜,-0.21,-0.12,-0.08,-0.21,-0.01,-0.18,,30,-0.81,,53.34,11.85,-0.05,
,,828,2851中再保,金融,-0.33,0.16,0.11,-0.38,-0.22,-0.15,,50,-0.81,,70.48,35.45,0.45,
,,829,6205詮欣,電子零組件,-0.58,-0.56,-0.30,-0.14,-0.14,0.90,,41,-0.82,,46.04,59.90,0.00,
,,830,2414精技,電子通路,0.11,0.10,-0.76,-1.18,0.08,0.83,,50,-0.82,,58.95,55.70,-0.80,
,,831,8070長華*,電子通路,0.01,-0.10,-0.25,-0.67,-0.06,0.24,,50,-0.83,,73.31,47.35,0.10,
,,832,1304台聚,塑膠,0.44,-0.16,-0.46,-0.25,-0.51,0.11,,31,-0.83,,60.48,11.80,0.25,
,,833,4585達明,其他電子,0.00,0.00,-0.75,-0.01,-0.01,-0.07,,20,-0.84,,75.87,308.50,8.00,
,,834,4551智伸科,汽車,-0.13,0.24,0.32,-1.68,1.42,-1.01,,30,-0.84,,81.79,167.50,-2.50,
,,835,6674鋐寶科技,通信網路,-0.36,0.00,0.00,0.00,0.00,-0.48,,20,-0.84,,84.28,15.25,-0.25,
,,836,2072世紀風電,綠能,-0.29,-0.29,0.02,0.01,-0.19,-0.14,,31,-0.88,,75.01,154.00,2.00,
,,837,6807峰源-KY,居家,0.00,-0.05,-0.01,-0.02,-0.79,-0.01,,31,-0.88,,82.61,37.35,0.95,
,,838,2545皇翔,營建,-0.26,-0.62,0.00,0.08,0.06,-0.15,,10,-0.89,,76.38,32.15,0.25,
,,839,1515力山,電機,1.36,-0.66,-0.10,-1.18,0.47,-0.78,,30,-0.89,,50.50,30.40,-1.55,
,,840,2498宏達電,通信網路,-0.96,-0.05,-0.11,0.14,-0.20,0.28,,31,-0.90,,39.46,39.90,-0.70,
,,841,6796晉弘,生技醫療業,-1.02,0.04,0.05,0.00,0.03,0.00,,30,-0.90,,47.41,56.30,-0.50,
,,842,2402毅嘉,電子零組件,-0.03,-0.59,-0.01,0.05,-0.22,-0.10,,31,-0.90,,37.65,54.10,-0.80,
,,843,1587吉茂,汽車,0.08,0.13,-0.07,-0.05,-0.43,-0.57,,10,-0.91,,45.41,24.35,0.00,
,,844,5203訊連,資訊服務,0.55,-0.06,-0.60,0.13,-0.26,-0.67,,10,-0.91,,44.78,66.60,-0.40,
,,845,1608華榮,電器電纜,-0.37,0.19,-0.42,-0.55,-0.02,0.26,,50,-0.91,,63.58,34.95,0.55,
,,846,4106雃博,生技醫療業,0.53,-0.45,-0.64,0.30,-0.73,0.07,,31,-0.92,,49.95,24.60,-0.30,
,,847,1712興農,化學,0.08,-0.01,0.02,-0.82,0.25,-0.45,,30,-0.93,,56.30,38.95,0.30,
,,848,7769鴻勁,半導體,-0.27,-0.05,-0.28,-0.03,0.54,-0.84,,30,-0.93,,66.95,6320.00,-155.00,
,,849,4164承業醫,生技醫療業,-0.63,-0.10,-0.22,-0.02,-0.01,0.04,,50,-0.94,,50.90,26.10,0.20,
,,850,2491吉祥全,光電,0.02,-0.12,-0.08,-0.80,0.50,-0.46,,30,-0.94,,73.51,31.75,-0.20,
,,851,8021尖點,其他電子,0.09,0.11,-0.56,-1.23,0.15,0.49,,50,-0.95,,46.89,395.00,-22.50,
,,852,8341日友,綠能,0.01,-0.89,0.02,-0.05,-0.05,0.00,,41,-0.96,,48.91,76.00,0.70,
,,853,5284jpp-KY,其他,1.61,-0.43,-0.80,-1.23,-1.76,1.65,,31,-0.96,,56.06,297.00,-6.50,
,,854,2548華固,營建,-0.15,-0.39,-0.38,0.51,0.14,-0.70,,10,-0.97,,50.47,94.40,-0.90,
,,855,1521大億,汽車,0.01,-0.56,0.00,-0.42,0.00,0.00,,40,-0.97,,67.68,25.20,-0.05,
,,856,4958臻鼎-KY,電子零組件,-0.76,-0.36,1.52,-1.45,0.43,-0.35,,30,-0.97,,72.86,473.00,-9.00,
,,857,6931青松健康,生技醫療業,-0.69,-0.06,-0.01,-0.03,0.44,-0.62,,30,-0.97,,69.51,37.95,0.65,
,,858,6691洋基工程,其他電子,0.30,-0.36,-0.62,-0.28,-0.84,0.81,,31,-0.99,,69.19,735.00,13.00,
,,859,1436華友聯,營建,0.01,-0.13,-0.14,-0.89,0.28,-0.12,,30,-0.99,,76.09,36.35,0.95,
,,860,3701大眾控,電腦週邊,-0.35,-0.07,0.33,-0.11,-0.27,-0.52,,10,-0.99,,72.65,42.55,-0.95,
,,861,2482連宇,其他電子,0.03,-0.24,0.30,-0.45,-0.64,0.01,,31,-0.99,,40.51,16.20,0.00,
,,862,9907統一實,其他,-0.12,0.12,-0.14,-0.17,0.27,-0.98,,30,-1.02,,74.01,14.60,0.20,
,,863,8213志超,電子零組件,-0.11,-0.27,-0.42,-0.15,-0.14,0.07,,50,-1.02,,50.23,30.30,-0.05,
,,864,1529樂事綠能,電機,0.14,0.51,-0.20,-0.94,-0.64,0.11,,50,-1.02,,45.44,17.15,-0.10,
,,865,2906高林,貿易百貨,-1.08,-0.01,0.12,-0.21,0.12,0.03,,30,-1.03,,64.85,13.15,0.15,
,,866,6224聚鼎,電子零組件,1.38,-1.12,-0.01,-0.19,0.04,-1.15,,30,-1.05,,37.28,55.00,-1.50,
,,867,6412群電,電子零組件,-0.11,-0.08,-0.11,-0.12,-0.15,-0.49,,10,-1.06,,78.67,78.20,-0.70,
,,868,3043科風,其他電子,-0.02,-0.01,0.04,1.02,-2.10,-0.01,,31,-1.08,,18.02,19.95,-0.10,
,,869,2424隴華,通信網路,-0.01,-0.94,-0.15,0.00,0.00,0.00,,32,-1.10,,80.87,8.63,0.04,
,,870,2474可成,其他電子,-0.10,-0.94,-0.04,0.50,-0.14,-0.38,,10,-1.10,,68.44,187.50,0.00,
,,871,1218泰山,食品,-0.25,-0.03,-0.16,-0.43,0.28,-0.51,,30,-1.10,,67.07,15.50,-0.05,
,,872,3135凌航,半導體,-0.22,-0.18,-0.16,0.19,-0.94,0.21,,31,-1.10,,49.84,168.00,-18.50,
,,873,6715嘉基,電子零組件,-0.42,-0.41,0.29,-0.48,0.26,-0.35,,30,-1.11,,80.00,333.50,-26.50,
,,874,2408南亞科,半導體,-0.82,-0.51,0.02,-0.35,-1.23,1.78,,31,-1.11,,82.56,457.00,-2.00,
,,875,6585鼎基,其他,-0.02,-0.50,-0.24,0.29,-0.28,-0.37,,10,-1.12,,78.46,115.50,-3.00,
,,876,6909創控,半導體,-0.04,-0.92,-0.14,-0.03,0.16,-0.15,,30,-1.12,,38.49,40.70,-0.15,
,,877,2536宏普,營建,-0.51,-0.93,0.87,-0.37,-0.07,-0.13,,30,-1.14,,77.18,19.40,1.45,
,,878,1108幸福,水泥,-0.11,-0.20,-0.63,-0.31,0.17,-0.07,,30,-1.15,,79.39,12.10,0.05,
,,879,1326台化,塑膠,-0.03,-0.41,-0.23,0.48,-0.64,-0.32,,31,-1.15,,81.85,58.90,0.80,
,,880,8162微矽電子-創,半導體,-0.57,-0.02,-0.32,-0.18,-0.08,-0.01,,50,-1.18,,74.00,52.80,-1.20,
,,881,6257矽格,半導體,0.93,-0.15,-0.84,-0.83,-0.54,0.24,,50,-1.19,,50.43,199.50,-7.50,
,,882,3563牧德,光電,0.46,-0.52,-1.36,-0.67,-0.30,1.20,,50,-1.19,,49.88,655.00,-33.00,
,,883,2439美律,通信網路,-0.59,-0.32,-0.52,-0.36,0.46,0.14,,30,-1.19,,34.07,80.20,0.00,
,,884,2308台達電,電子零組件,-0.39,-0.10,-0.24,-0.06,-0.28,-0.13,,31,-1.20,,80.93,1650.00,-30.00,
,,885,2441超豐,半導體,-0.39,0.36,0.27,-1.01,-0.73,0.29,,50,-1.21,,68.43,117.50,-5.50,
,,886,3004豐達科,鋼鐵,0.37,-0.66,-0.47,-0.52,-0.71,0.78,,31,-1.21,,58.83,124.00,-5.00,
,,887,2420新巨,電子零組件,-0.16,-0.33,-0.23,-0.31,-0.80,0.62,,31,-1.21,,49.92,55.30,-0.10,
,,888,1519華城,電機,-1.10,-0.12,-0.16,0.05,-0.02,0.14,,31,-1.21,,72.66,653.00,-9.00,
,,889,8996高力,電機,-0.11,-0.19,0.18,-0.57,0.54,-1.06,,30,-1.21,,50.59,1045.00,-90.00,
,,890,1256鮮活果汁-KY,食品,-0.01,-1.20,0.00,-0.01,0.00,0.00,,40,-1.22,,59.92,178.50,1.50,
,,891,4540全球傳動,電機,0.95,-0.66,-0.62,-0.37,0.09,-0.61,,30,-1.22,,30.58,60.00,4.20,
,,892,1809中釉,玻璃,-0.95,-0.74,0.72,0.55,0.25,-1.05,,10,-1.22,,47.91,37.30,-1.15,
,,893,6799來頡,半導體,-0.63,1.06,-1.38,0.11,-0.34,-0.04,,31,-1.22,,31.99,86.30,-5.10,
,,894,2231為升,汽車,-0.89,-0.95,0.73,-0.45,0.21,0.13,,30,-1.22,,66.48,98.80,-3.70,
,,895,1305華夏,塑膠,0.41,-0.86,-0.36,-0.41,0.06,-0.08,,30,-1.24,,51.00,11.55,0.10,
,,896,2248華勝-KY,汽車,-0.07,-0.12,-0.90,-0.15,0.00,0.00,,40,-1.24,,78.31,58.50,0.20,
,,897,8222寶一,電機,-0.03,1.62,-1.02,-1.74,-0.21,0.13,,50,-1.25,,36.86,37.65,1.10,
,,898,2461光群雷,其他電子,-0.46,0.19,-0.30,-0.56,0.39,-0.53,,30,-1.27,,45.02,17.35,0.70,
,,899,6949沛爾生醫-創,生技醫療業,-0.53,-0.91,0.71,-0.53,-0.05,0.03,,50,-1.28,,73.44,943.00,-34.00,
,,900,5519隆大,營建,-0.17,-0.59,-0.03,-0.17,-0.33,0.01,,31,-1.28,,57.20,27.95,0.20,
,,901,2444兆勁,通信網路,-0.72,0.25,-0.83,-0.49,0.04,0.43,,50,-1.32,,27.46,10.90,0.10,
,,902,5244弘凱,光電,-0.71,-0.86,-0.12,0.22,0.09,0.05,,10,-1.33,,46.70,33.15,-0.45,
,,903,2454聯發科,半導體,-0.41,-0.24,-0.13,-0.17,-0.35,-0.03,,31,-1.33,,74.06,3900.00,-20.00,
,,904,4927泰鼎-KY,電子零組件,-0.75,-1.94,0.29,0.10,0.49,0.48,,30,-1.33,,25.33,33.00,-2.05,
,,905,6155鈞寶,電子零組件,-1.61,-0.57,0.18,0.83,-0.87,0.70,,31,-1.34,,55.72,53.30,-2.20,
,,906,7788松川精密,電子零組件,-1.02,-0.80,-0.27,0.09,1.53,-0.87,,30,-1.34,,70.25,235.00,17.00,
,,907,6456GIS-KY,光電,-1.51,0.00,0.58,0.58,-1.36,0.36,,31,-1.35,,47.71,61.50,0.10,
,,908,1307三芳,塑膠,-0.28,-0.74,-0.12,-0.06,-0.21,0.04,,31,-1.37,,81.26,32.50,0.35,
,,909,3716中化控股,生技醫療業,-0.25,0.23,-0.39,-0.65,0.07,-0.38,,30,-1.37,,52.64,34.95,2.95,
,,910,1560中砂,電機,0.39,-0.28,0.37,-0.87,-0.44,-0.56,,30,-1.39,,64.71,662.00,-31.00,
,,911,7631聚賢研發-創,其他電子,-0.07,0.30,0.42,0.06,-2.17,0.06,,31,-1.40,,72.97,131.50,-0.50,
,,912,3669圓展,通信網路,-0.46,-0.02,-0.01,-0.58,0.76,-1.09,,30,-1.40,,58.71,38.35,0.00,
,,913,3645達邁,電子零組件,-0.49,-0.23,-1.01,0.50,-0.02,-0.16,,10,-1.41,,44.36,68.40,-0.90,
,,914,3617碩天,其他電子,-1.47,1.14,-1.45,0.01,0.10,0.26,,50,-1.41,,67.24,232.00,3.50,
,,915,3150鈺寶-創,半導體,0.09,-1.24,-0.26,-0.90,0.91,-0.01,,30,-1.41,,54.88,16.65,0.50,
,,916,2328廣宇,電子零組件,-1.07,-0.19,0.19,0.02,-0.67,0.30,,31,-1.42,,40.06,45.15,0.05,
,,917,2495普安,電腦週邊,-1.16,0.24,-0.50,0.08,-0.06,-0.04,,31,-1.44,,49.75,36.85,-2.15,
,,918,4807日成-KY,貿易百貨,-0.88,-0.06,-0.44,-0.04,-0.04,0.00,,41,-1.46,,68.21,33.50,-0.70,
,,919,3543州巧,光電,0.09,-1.12,0.17,-0.47,-0.89,0.73,,31,-1.49,,47.42,36.00,-0.60,
,,920,8131福懋科,半導體,-0.76,1.15,0.79,-1.31,-1.86,0.50,,31,-1.49,,71.76,62.70,-1.60,
,,921,6830汎銓,其他電子,1.07,-1.23,0.98,0.72,-1.56,-1.49,,31,-1.51,,32.09,398.00,-27.00,
,,922,4441振大環球,紡織,0.06,-0.03,0.02,-1.18,-0.06,-0.32,,30,-1.51,,71.71,190.50,-3.00,
,,923,3036文曄,電子通路,-0.58,-0.49,-0.60,0.10,-0.16,0.22,,31,-1.51,,85.45,211.50,-22.00,
,,924,2409友達,光電,-0.01,-0.36,-0.35,-0.11,-0.52,-0.17,,31,-1.52,,47.32,24.55,0.00,
,,925,7721微程式,雲端,-1.52,0.01,0.00,0.00,0.00,-0.01,,20,-1.52,,60.69,62.00,0.60,
,,926,3050鈺德,光電,0.18,0.18,-0.55,-0.78,-0.30,-0.25,,50,-1.52,,50.67,11.25,0.05,
,,927,1447力鵬,紡織,-0.37,-1.23,0.01,0.01,0.11,-0.06,,30,-1.53,,69.96,7.04,-0.14,
,,928,2342茂矽,半導體,1.35,-0.58,-1.14,-1.04,-0.13,-0.01,,50,-1.55,,37.08,36.35,-1.25,
,,929,1444力麗,紡織,-0.95,-0.66,-0.18,0.05,0.10,0.05,,30,-1.59,,63.98,7.26,0.06,
,,930,3044健鼎,電子零組件,-0.32,-0.46,-0.49,-0.08,-0.04,-0.20,,30,-1.59,,79.22,394.00,-3.50,
,,931,2385群光,電子零組件,-0.89,-0.09,-0.48,-0.03,0.00,-0.10,,30,-1.59,,74.29,101.50,-2.00,
,,932,6442光聖,通信網路,-0.78,-0.47,0.02,1.25,-0.64,-0.98,,10,-1.60,,55.98,1325.00,-90.00,
,,933,3257虹冠電,半導體,-0.35,-0.83,-0.39,0.01,0.02,-0.06,,30,-1.60,,43.76,50.00,-1.50,
,,934,2010春源,鋼鐵,-1.60,-0.16,0.01,-0.12,0.20,0.05,,30,-1.62,,68.57,22.95,1.50,
,,935,2471資通,資訊服務,0.15,0.10,-1.04,-1.77,0.02,0.90,,50,-1.64,,23.26,48.40,-0.05,
,,936,6213聯茂,電子零組件,-0.03,-0.05,-1.43,-1.69,-1.74,3.29,,31,-1.65,,63.70,389.00,14.00,
,,937,4590富田-創,電機,-0.35,0.34,0.30,-0.93,-0.18,-0.83,,30,-1.65,,48.12,83.10,1.90,
,,938,3501維熹,電子零組件,-0.87,0.01,0.35,-0.63,-0.08,-0.45,,30,-1.67,,47.38,38.40,-0.15,
,,939,2302麗正,半導體,2.62,-3.95,0.36,-0.37,-1.08,0.75,,31,-1.67,,60.38,42.90,-0.15,
,,940,1446宏和,紡織,0.05,-1.56,-0.06,-0.05,0.00,-0.05,,30,-1.67,,65.52,13.85,0.10,
,,941,3380明泰,通信網路,-0.40,-0.09,-0.41,-0.40,-0.60,0.23,,31,-1.67,,65.92,27.95,-0.60,
,,942,3062建漢,通信網路,-0.20,-0.25,-0.56,-0.52,-0.24,0.08,,50,-1.69,,23.04,20.30,-0.35,
,,943,6901鑽石投資,其他,-1.01,0.09,-0.60,-0.25,0.20,-0.12,,30,-1.69,,83.04,17.95,0.45,
,,944,3338泰碩,電子零組件,-0.24,-0.22,0.30,-0.14,-1.47,0.06,,31,-1.71,,29.67,64.00,-1.20,
,,945,3532台勝科,半導體,-0.11,-0.18,0.01,-0.97,0.10,-0.56,,30,-1.71,,89.57,312.50,-3.50,
,,946,1459聯發,紡織,0.04,0.12,0.01,0.03,14.20,-16.13,,30,-1.73,,83.87,12.90,-0.05,
