"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"2496","卓越","64.8","+0.3","+0.47","05/26","+3","+7","17.5","0.04","0","0","0","0","0","0","0","0","+3","+7","17.5","0.04"
"2605","新興","31.25","-0.05","-0.16","05/26","+3","+167","1.25","0.03","0","0","0","0","+1","+45","1.55","0.01","+2","+170","1.91","0.03"
"2613","中櫃","21.85","0","0","05/26","+3","+98","8.05","0.07","0","0","0","0","-1","-4","-1.19","0","+3","+94","7.72","0.06"
"2754","亞洲藏壽司","70.3","-2.3","-3.17","05/26","+3","+24","6.33","0.05","0","0","0","0","0","0","0","0","+3","+24","6.33","0.05"
"3004","豐達科","137.5","-3","-2.14","05/26","+3","+450","13.4","0.7","0","0","0","0","-1","0","0","0","+3","+650","19.3","1.01"
"3015","全漢","52.2","+0.2","+0.38","05/26","+3","+229","12","0.12","-1","-1","-0.14","0","-1","-2","-0.29","0","+7","+608","15.6","0.32"
"3019","亞光","153.5","-3","-1.92","05/26","+3","+6,786","21.2","2.43","0","0","0","0","-2","-547","-2.85","-0.2","+3","+6,524","20.4","2.34"
"3023","信邦","316","+2","+0.64","05/26","+3","+1,213","23.3","0.51","-1","-45","-3.84","-0.02","+2","+42","1.49","0.02","+3","+1,175","22.6","0.49"
"3054","立萬利","68.3","-0.7","-1.01","05/26","+3","+107","15.1","0.13","0","0","0","0","+1","+1","0.63","0","+3","+108","15.2","0.13"
"3055","蔚華科","119","+1","+0.85","05/26","+3","+1,114","7.15","0.97","0","0","0","0","-5","-466","-1.49","-0.41","+3","+830","5.32","0.72"
"3221","台嘉碩","59.3","-0.9","-1.5","05/26","+3","+4,062","8.51","3.87","0","0","0","0","-2","-66","-0.19","-0.06","+3","+4,122","8.63","3.92"
"3229","晟鈦","47.9","+4.35","+9.99","05/26","+3","+380","16.5","0.59","0","0","0","0","+3","+28","1.23","0.04","+3","+408","17.7","0.64"
"3230","錦明","31.45","-1.05","-3.23","05/26","+3","+187","13.6","0.22","0","0","0","0","+2","+1","0.08","0","+3","+187","13.6","0.22"
"3321","同泰","18.2","+1.65","+9.97","05/26","+3","+642","24.6","0.75","0","0","0","0","-1","-24","-1.46","-0.03","+3","+628","24","0.73"
"3373","熱映","16.75","-0.1","-0.59","05/26","+3","+25","8.07","0.05","0","0","0","0","0","0","0","0","+3","+25","8.07","0.05"
"3485","敘豐","320.5","+29","+9.95","05/26","+3","+35","2.02","0.09","0","0","0","0","+4","+11","0.48","0.03","+3","+40","2.33","0.1"
"3546","宇峻","80.6","-0.8","-0.98","05/26","+3","+211","14.6","0.36","0","0","0","0","+6","+88","1.96","0.15","+3","+251","17.3","0.43"
"3580","友威科","113","+2","+1.8","05/26","+3","+1,260","9.26","3.19","0","0","0","0","-1","-20","-0.6","-0.05","+3","+1,255","9.22","3.18"
"4155","訊映","14.9","+0.15","+1.02","05/26","+3","+132","8.89","0.09","0","0","0","0","+1","+7","2.05","0","+5","+144","5.54","0.1"
"4426","利勤","7.54","-0.06","-0.79","05/26","+3","+103","15.5","0.06","0","0","0","0","0","0","0","0","+3","+109","16.4","0.06"
"4538","大詠城","18.65","+0.1","+0.54","05/26","+3","+17","10.9","0.03","0","0","0","0","0","0","0","0","+3","+17","11","0.03"
"4583","台灣精銳","725","-6","-0.82","05/26","+3","+69","13.2","0.09","0","0","0","0","-1","-1","-0.49","0","+3","+89","17","0.11"
"4768","晶呈科技","496.5","+34.5","+7.47","05/26","+3","+179","2.28","0.38","0","0","0","0","+2","+1","0.03","0","+2","+108","2.41","0.23"
"4916","事欣科","100.5","-1","-0.99","05/26","+3","+2,926","3.6","2.65","0","0","0","0","-3","-545","-0.67","-0.49","+3","+2,131","2.62","1.93"
"4933","友輝","73.8","-0.5","-0.67","05/26","+3","+242","6.89","0.29","0","0","0","0","+1","0","0.03","0","+3","+470","13.4","0.57"
"5258","虹堡","57","-1.3","-2.23","05/26","+3","+426","8.91","0.39","0","0","0","0","+1","+1","0.05","0","+3","+426","8.92","0.39"
"5344","立衛","15.6","-0.5","-3.11","05/26","+3","+27","8.27","0.03","0","0","0","0","0","0","0","0","+3","+27","8.27","0.03"
"5483","中美晶","164","+9.5","+6.15","05/26","+3","+4,964","7.34","0.77","+1","+150","0.44","0.02","+4","+1,257","1.58","0.2","+4","+5,557","7.01","0.87"
"5488","松普","11.85","-0.05","-0.42","05/26","+3","+454","12","0.5","0","0","0","0","0","0","0","0","+3","+462","12.2","0.5"
"5536","聖暉*","1035","+86","+9.06","05/26","+3","+644","12.5","0.52","+1","+368","13.2","0.3","+4","+148","2.21","0.12","+2","+1,097","28.3","0.88"
"5543","桓鼎-KY","29.95","-0.35","-1.16","05/26","+3","+13","12.1","0.03","0","0","0","0","0","0","0","0","+3","+13","12.1","0.03"
"5548","安倉","23.25","-0.15","-0.64","05/26","+3","+6","3.85","0.01","0","0","0","0","0","0","0","0","+3","+6","3.85","0.01"
"6101","寬魚國際","41.5","-0.35","-0.84","05/26","+3","+59","2.05","0.05","0","0","0","0","0","0","0","0","+3","+57","1.98","0.05"
"6206","飛捷","140","-4","-2.78","05/26","+3","+2,273","23.8","1.59","-15","-186","-0.33","-0.13","-1","-43","-1.52","-0.03","+3","+2,389","25","1.67"
"6221","晉泰","23.3","+0.25","+1.08","05/26","+3","+74","12.9","0.04","0","0","0","0","0","0","0","0","+3","+74","12.9","0.04"
"6222","立軒","20.75","-0.75","-3.49","05/26","+3","+10","7.86","0.01","0","0","0","0","-1","0","-0.1","0","+5","+11","8.26","0.01"
"6417","韋僑","146.5","+1.5","+1.03","05/26","+3","+45","3.92","0.11","0","0","0","0","-2","-30","-3.26","-0.07","+1","+17","4.86","0.04"
"6435","大中","279","+25","+9.84","05/26","+3","+706","17.1","1.88","0","0","0","0","-2","-20","-0.64","-0.05","+3","+687","16.7","1.84"
"6451","訊芯-KY","632","+56","+9.72","05/26","+3","+1,581","8.96","1.47","0","0","0","0","-1","-60","-0.64","-0.06","+3","+1,571","8.9","1.46"
"6464","台數科","78","0","0","05/26","+3","+18","6.09","0.01","0","0","0","0","0","0","0","0","+3","+18","6.02","0.01"
"6510","精測","3415","-40","-1.16","05/26","+3","+80","5.28","0.24","-1","-74","-17.4","-0.23","+4","+70","3.01","0.21","-1","-46","-10.9","-0.14"
"6550","北極星藥業-KY","15.1","-1.65","-9.85","05/26","+3","+384","9.05","0.04","0","0","0","0","0","0","0","0","+3","+360","8.48","0.04"
"6573","虹揚-KY","13.95","+0.55","+4.1","05/26","+3","+160","19.3","0.2","0","0","0","0","+1","+1","0.28","0","+3","+162","19.5","0.2"
"6658","聯策","233","+21","+9.91","05/26","+3","+272","6.42","0.75","0","0","0","0","-2","-25","-0.87","-0.07","+3","+272","6.44","0.75"
"6669","緯穎","5280","-330","-5.88","05/26","+3","+330","4.89","0.18","-3","-313","-4.65","-0.17","-1","-50","-1.89","-0.03","-1","-131","-4.92","-0.07"
"6716","應廣","107","+2","+1.9","05/26","+3","+364","7.94","1.2","0","0","0","0","+2","+1","0.02","0","+3","+364","7.95","1.2"
"6722","輝創","38","-0.15","-0.39","05/26","+3","+52","17.7","0.06","0","0","0","0","-1","-5","-7.53","-0.01","+3","+52","17.7","0.06"
"6761","穩得","230","+20.5","+9.79","05/26","+3","+1,292","22","3.7","0","0","0","0","+2","+69","1.36","0.2","+5","+1,411","19.9","4.04"
"6782","視陽","194","+4","+2.11","05/26","+3","+62","6.16","0.1","0","0","0","0","+1","+6","1.6","0.01","+3","+69","6.83","0.11"
"6908","宏碁遊戲-創","38.8","+0.15","+0.39","05/26","+3","+19","24.9","0.05","0","0","0","0","-1","-2","-12.3","-0.01","+3","+20","26.2","0.05"
"7556","意德士","293","+5","+1.74","05/26","+3","+64","10.6","0.23","0","0","0","0","0","0","0","0","+3","+59","9.88","0.22"
"7610","聯友金屬-創","1260","+10","+0.8","05/26","+3","+187","8.35","0.38","0","0","0","0","0","0","0","0","+3","+164","7.32","0.34"
"7721","微程式","78.8","-2.2","-2.72","05/26","+3","+170","5.46","0.31","0","0","0","0","-2","-6","-0.28","-0.01","+3","+172","5.52","0.31"
"7810","捷創科技","236.5","-1.5","-0.63","05/26","+3","+22","5.46","0.11","0","0","0","0","-2","-2","-0.65","-0.01","+3","+21","5.2","0.1"
"7818","溢泰實業","67","+1.1","+1.67","05/26","+3","+196","6.48","0.12","0","0","0","0","-2","-1","-0.05","0","+3","+195","6.45","0.12"
"7828","創新服務","1405","+125","+9.77","05/26","+3","+109","7.98","0.27","0","0","0","0","+4","+34","2.11","0.09","+3","+184","13.4","0.45"
"8021","尖點","464.5","+0.5","+0.11","05/26","+3","+4,175","23.3","2.88","0","0","0","0","+1","+14","0.48","0.01","+3","+5,080","28.4","3.5"
"8081","致新","291","+3","+1.04","05/26","+3","+340","6.05","0.39","0","0","0","0","+3","+104","1.86","0.12","+3","+447","7.96","0.52"
"8086","宏捷科","179","+16","+9.82","05/26","+3","+5,551","16.9","2.82","0","0","0","0","+4","+873","2.38","0.44","+3","+6,356","19.3","3.23"
"8131","福懋科","66.6","+1.3","+1.99","05/26","+3","+2,405","16.2","0.54","0","0","0","0","+3","+146","0.98","0.03","+3","+2,550","17.2","0.58"
"8176","智捷","10.15","+0.15","+1.5","05/26","+3","+78","12.7","0.11","0","0","0","0","-1","0","-0.01","0","+3","+78","12.7","0.11"
"8489","三貝德","23.45","-0.1","-0.42","05/26","+3","+69","10.6","0.12","0","0","0","0","+1","+9","10.1","0.02","+3","+78","12","0.13"
"0061","元大寶滬深","24.96","+0.13","+0.52","05/26","+2","+366","52","0.35","0","0","0","0","+7","+571","30.2","0.55","+6","+814","51","0.79"
"00636","國泰中國A50","28.56","+0.23","+0.81","05/26","+2","+290","12.7","0.27","0","0","0","0","+4","+962","25.8","0.9","+32","+9,866","38.9","9.19"
"00637L","元大滬深300正2","21.59","+0.41","+1.94","05/26","+2","+4,782","6.97","0.59","0","0","0","0","+2","+19,800","28.9","2.43","+2","+24,582","35.8","3.01"
"00646","元大S&P500","74.45","-0.2","-0.27","05/26","+2","+2","0.03","0","0","0","0","0","-9","-20,255","-58.6","-3.65","-9","-20,542","-59.4","-3.7"
"00660","元大歐洲50","44.29","+0.3","+0.68","05/26","+2","0","0.14","0","0","0","0","0","+6","+53","31.8","0.66","+6","+53","31.9","0.66"
"00712","復華富時不動產","8.75","0","0","05/26","+2","+660","1.41","0.01","0","0","0","0","-9","-94,830","-40.4","-1.91","-9","-115,923","-49.4","-2.33"
"00714","群益道瓊美國地產","21.62","+0.01","+0.05","05/26","+2","+300","63.8","1.36","0","0","0","0","-1","-139","-71","-0.63","+35","+1,486","26","6.73"
"00779B","凱基美債25+","27.95","+0.09","+0.32","05/26","+2","+19","2.04","0","0","0","0","0","0","0","0","0","+2","+26","2.8","0"
"00780B","國泰A級金融債","36.84","+0.09","+0.24","05/26","+2","+284","45.6","0.11","0","0","0","0","-3","-316","-48.4","-0.12","-3","-32","-4.84","-0.01"
"00785B","富邦金融投等債","34.76","+0.1","+0.29","05/26","+2","+66","29.9","0.01","0","0","0","0","-1","-45","-40.1","0","+3","+24","10.6","0"
"00799B","國泰A級醫療債","29.29","+0.09","+0.31","05/26","+2","+10","1.2","0.04","0","0","0","0","+3","+459","45.4","1.8","+3","+469","46.4","1.84"
"00885","富邦越南","19.02","+0.03","+0.16","05/26","+2","+2,081","33.3","0.32","0","0","0","0","+2","+1,629","26","0.25","+2","+3,710","59.3","0.57"
"00902","中信電池及儲能","16.72","+0.07","+0.42","05/26","+2","+919","26.5","0.39","0","0","0","0","+3","+1,482","26.8","0.62","+10","+6,943","31.8","2.91"
"00904","新光臺灣半導體30","41.22","+0.15","+0.37","05/26","+2","+756","13.4","0.44","0","0","0","0","+1","+296","9.61","0.17","+5","+1,987","16.8","1.15"
"00930","永豐ESG低碳高息","23.24","+0.25","+1.09","05/26","+2","+1,554","14.4","1.07","0","0","0","0","+1","+3,273","52.8","2.25","+1","+3,911","63.1","2.68"
"00932","兆豐永續高息等權","16.65","+0.02","+0.12","05/26","+2","+287","7.1","0.18","0","0","0","0","+42","+58,152","67.7","37.3","+37","+60,614","72","38.9"
"00952","凱基台灣AI50","18.49","-0.13","-0.7","05/26","+2","+45","0.65","0.02","0","0","0","0","+1","+199","5.55","0.09","+1","+238","6.62","0.1"
"00957B","兆豐US優選投等債","13.41","+0.05","+0.37","05/26","+2","+52","0.78","0.02","0","0","0","0","+7","+3,643","36.4","1.59","+7","+3,642","36.3","1.59"
"00960","野村全球航運龍頭","17.45","-0.09","-0.51","05/26","+2","+10","1.24","0.01","0","0","0","0","+30","+10,138","45.9","14.8","+30","+10,064","45.6","14.7"
"00965","元大航太防衛科技","25.97","+0.4","+1.56","05/26","+2","+1,926","18.2","0.37","-2","-350","-3.31","-0.07","+5","+10,194","45.4","1.98","+37","+136,746","55.8","26.6"
"00969B","元大零息超長美債","8.18","+0.02","+0.25","05/26","+2","+387","17.2","0.2","0","0","0","0","-1","-215","-30.9","-0.11","-1","-56","-8.07","-0.03"
"009803","玉山市值動能50","21.36","+0.03","+0.14","05/26","+2","+1,676","35.3","1.25","+1","+350","30.4","0.26","-2","-1,768","-37.2","-1.32","-1","-72","-6.25","-0.05"
"009804","聯邦台精彩50","22.52","+0.12","+0.54","05/26","+2","+1,352","36.6","1.14","0","0","0","0","-1","-341","-26.9","-0.29","-1","-9","-0.71","-0.01"
"009808","華南永昌優選50","29.32","-0.08","-0.27","05/26","+2","+685","27.2","1.61","0","0","0","0","-1","-128","-22.5","-0.3","+5","+1,250","32.3","2.94"
"009809","富邦淨零ESG50","16.38","+0.1","+0.61","05/26","+2","+90","3.4","0.26","0","0","0","0","-1","-23","-1.93","-0.07","+4","+712","18.1","2.04"
"00980D","主動聯博投等入息","20.26","+0.05","+0.25","05/26","+2","+18","0.88","0.02","0","0","0","0","-1","-386","-25.1","-0.37","-1","-372","-24.2","-0.35"
"00981B","第一金優選非投債","9.09","+0.02","+0.22","05/26","+2","+13,186","25.4","0.92","0","0","0","0","-16","-79,574","-26.7","-5.58","+1","+5,543","25.2","0.39"
"00982B","FT投資級債20+","9.79","+0.03","+0.31","05/26","+2","+175","82.8","0.59","0","0","0","0","-1","0","-0.63","0","+4","+297","86.3","0.99"
"00998A","主動復華金融股息","16.15","+0.06","+0.37","05/26","+2","+649","8.87","0.38","0","0","0","0","+4","+9,986","62.9","5.84","+4","+11,074","69.8","6.47"
"1240","茂生農經","57.7","0","0","05/26","+2","+3","11.1","0.01","0","0","0","0","0","0","0","0","+2","+3","11.1","0.01"
"1256","鮮活果汁-KY","196","+12","+6.52","05/26","+2","+73","22.6","0.2","0","0","0","0","-1","-4","-1.93","-0.01","+2","+73","22.6","0.2"
"1303","南亞","90.8","+3.7","+4.25","05/26","+2","+35,474","25.9","0.45","-1","-1,157","-1.11","-0.01","+2","+2,571","1.87","0.03","+2","+37,068","27","0.47"
"1315","達新","60.7","-0.2","-0.33","05/26","+2","+5","15.6","0.01","0","0","0","0","0","0","0","0","+2","+5","15.6","0.01"
"1323","永裕","20.25","+0.1","+0.5","05/26","+2","+118","42.5","0.13","0","0","0","0","0","0","0","0","+2","+114","41","0.12"
"1337","再生-KY","4.74","-0.02","-0.42","05/26","+2","+286","16.2","0.11","0","0","0","0","0","0","0","0","+2","+286","16.2","0.11"
"1413","宏洲","9.42","+0.07","+0.75","05/26","+2","+4","4.09","0","0","0","0","0","0","0","0","0","+2","+4","4.09","0"
"1454","台富","12.65","+0.15","+1.2","05/26","+2","+23","15.3","0.02","0","0","0","0","-1","-4","-6.46","0","+2","+22","14.6","0.02"
"1456","怡華","13","+0.05","+0.39","05/26","+2","+15","7.28","0.02","0","0","0","0","-1","-1","-0.58","0","+4","+23","9.1","0.02"
"1468","昶和","12","-0.1","-0.83","05/26","+2","+6","5.97","0","0","0","0","0","-2","-4","-3.98","0","+1","+2","4.15","0"
"1512","瑞利","6.94","-0.03","-0.43","05/26","+2","+12","5.27","0.01","0","0","0","0","0","0","0","0","+2","+12","5.27","0.01"
"1532","勤美","20.65","0","0","05/26","+2","+55","5.19","0.01","-1","-8","-1.37","0","0","0","0","0","+2","+47","4.47","0.01"
"1583","程泰","49.85","+2.35","+4.95","05/26","+2","+31","22.8","0.03","0","0","0","0","-1","-2","-2.04","0","+2","+30","22","0.03"
"1590","亞德客-KY","1465","+15","+1.03","05/26","+2","+164","10.8","0.08","-2","-61","-4.02","-0.03","-1","-2","-0.27","0","+2","+101","6.67","0.05"
"1598","岱宇","20.25","+0.1","+0.5","05/26","+2","+117","18.4","0.07","0","0","0","0","-1","-9","-4.17","-0.01","+2","+130","20.5","0.07"
"1599","宏佳騰","23.5","+0.15","+0.64","05/26","+2","+13","14.2","0.02","0","0","0","0","0","0","0","0","+2","+13","14.2","0.02"
"1612","宏泰","36.95","+0.3","+0.82","05/26","+2","+54","3.09","0.02","-7","-72","-1.47","-0.02","+1","+38","4.19","0.01","+1","+77","8.5","0.02"
"1626","艾美特-KY","9.98","+0.03","+0.3","05/26","+2","+35","28.7","0.02","0","0","0","0","0","0","0","0","+2","+35","28.7","0.02"
"1707","葡萄王","100.5","-1","-0.99","05/26","+2","+82","7.44","0.06","0","0","0","0","+1","+2","0.37","0","+2","+80","7.26","0.05"
"1736","喬山","119","0","0","05/26","+2","+18","2.15","0.01","0","0","0","0","+3","+19","1.35","0.01","+2","+34","4.02","0.01"
"1777","生泰","71.3","-0.2","-0.28","05/26","+2","+3","5.63","0.01","0","0","0","0","0","0","0","0","+2","+3","6.42","0.01"
"1789","神隆","19.05","0","0","05/26","+2","+405","21.5","0.05","0","0","0","0","+1","+2","0.34","0","+2","+397","21.1","0.05"
"1907","永豐餘","24.5","-0.35","-1.41","05/26","+2","+257","12.3","0.02","+1","+1","0.1","0","+2","+13","0.62","0","+2","+271","12.9","0.02"
"2008","高興昌","27.75","0","0","05/26","+2","+14","31","0.01","0","0","0","0","0","0","0","0","+2","+13","28.8","0.01"
"2025","千興","12.1","-0.4","-3.2","05/26","+2","+116","8.61","0.07","0","0","0","0","+1","+11","2.19","0.01","+2","+121","8.95","0.07"
"2303","聯電","130.5","+5.5","+4.4","05/26","+2","+120,390","19","0.96","-4","-91,943","-8.88","-0.73","+4","+8,663","0.84","0.07","+2","+85,368","13.5","0.68"
"2308","台達電","2350","+60","+2.62","05/26","+2","+6,658","27.5","0.26","+2","+370","1.53","0.01","+4","+1,451","3.27","0.06","+2","+7,491","30.9","0.29"
"2314","台揚","16.35","-0.05","-0.3","05/26","+2","+8","0.52","0.01","0","0","0","0","0","0","0","0","+2","+8","0.52","0.01"
"2316","楠梓電","171.5","+3","+1.78","05/26","+2","+1,326","6.73","0.73","-1","-64","-0.47","-0.04","+2","+129","0.65","0.07","+2","+1,391","7.06","0.76"
"2345","智邦","2620","+80","+3.15","05/26","+2","+634","10","0.11","+1","+298","8.08","0.05","+2","+53","0.83","0.01","+2","+982","15.5","0.17"
"2351","順德","216","+19.5","+9.92","05/26","+2","+4,236","24.1","2.33","-1","-24","-0.29","-0.01","+2","+226","1.28","0.12","+2","+4,438","25.2","2.44"
"2360","致茂","2500","+40","+1.63","05/26","+2","+527","9.64","0.12","+3","+503","5.52","0.12","-1","-23","-0.81","-0.01","+3","+802","8.8","0.19"
"2464","盟立","173.5","+15.5","+9.81","05/26","+2","+6,735","25.5","3.26","0","0","0","0","-1","-230","-1.3","-0.11","+2","+6,524","24.7","3.16"
"2467","志聖","668","+5","+0.75","05/26","+2","+645","7.79","0.41","-2","-92","-1.11","-0.06","+3","+112","1.05","0.07","+4","+1,089","8.59","0.69"
"2524","京城","33.25","+0.55","+1.68","05/26","+2","+72","13.4","0.02","0","0","0","0","0","0","0","0","+2","+76","14.2","0.02"
"2606","裕民","70","+2.1","+3.09","05/26","+2","+5,708","28.3","0.68","+1","+230","1.84","0.03","+3","+510","2.03","0.06","+2","+6,338","31.4","0.75"
"2637","慧洋-KY","74.8","-0.3","-0.4","05/26","+2","+1,816","24.4","0.24","-3","-26","-0.25","0","-1","-94","-4.76","-0.01","+2","+2,017","27.2","0.27"
"2641","正德","17.85","-0.05","-0.28","05/26","+2","+580","14.3","0.18","0","0","0","0","-28","-243","-0.51","-0.07","+2","+577","14.2","0.17"
"2701","萬企","10.25","0","0","05/26","+2","+34","8.07","0.01","0","0","0","0","-1","-7","-3.07","0","+2","+34","8.07","0.01"
"2712","遠雄來","14.95","-0.05","-0.33","05/26","+2","+13","49.7","0.01","0","0","0","0","0","0","0","0","+2","+13","49.7","0.01"
"2719","燦星旅","26.1","+0.1","+0.38","05/26","+2","+5","9.58","0.01","0","0","0","0","0","0","0","0","+2","+5","9.58","0.01"
"2722","夏都","22.4","-0.15","-0.67","05/26","+2","+18","19.9","0.01","0","0","0","0","-1","-3","-6.82","0","+2","+19","21","0.01"
"2726","雅茗-KY","9.91","-0.02","-0.2","05/26","+2","+24","10.2","0.06","0","0","0","0","0","0","0","0","+2","+24","10.2","0.06"
"2745","五福","103.5","+2","+1.97","05/26","+2","+55","16.2","0.16","0","0","0","0","0","0","0","0","+2","+55","16.2","0.16"
"2762","世界健身-KY","81.8","-0.2","-0.24","05/26","+2","+32","19","0.03","0","0","0","0","+1","+1","3.22","0","+2","+33","19.6","0.03"
"2816","旺旺保","31.7","+0.5","+1.6","05/26","+2","+86","19.2","0.04","0","0","0","0","0","0","0","0","+2","+86","19.2","0.04"
"2845","遠東銀","12","-0.05","-0.41","05/26","+2","+506","2.34","0.01","-6","-117","-0.18","0","-1","-40","-0.35","0","-1","-7","-0.06","0"
"2849","安泰銀","13.45","+0.15","+1.13","05/26","+2","+121","70","0.01","0","0","0","0","+1","+2","1.74","0","+2","+123","71.2","0.01"
"2855","統一證","42","-0.05","-0.12","05/26","+2","+845","5.78","0.05","-1","-13","-0.18","0","0","0","0","0","+2","+904","6.19","0.06"
"2906","高林","12.35","-0.15","-1.2","05/26","+2","+54","9.87","0.03","0","0","0","0","-1","-2","-0.45","0","+3","+58","8.41","0.03"
"2923","鼎固-KY","23","+0.5","+2.22","05/26","+2","+100","65.9","0.01","0","0","0","0","0","0","0","0","+2","+85","56","0"
"3036","文曄","293.5","-8","-2.65","05/26","+2","+4,275","19.1","0.34","-3","-6,031","-17.3","-0.48","-1","-153","-1.78","-0.01","-4","-4,767","-9.23","-0.38"
"3040","遠見","41.15","+1.65","+4.18","05/26","+2","+87","32","0.14","0","0","0","0","0","0","0","0","+2","+87","32","0.14"
"3044","健鼎","510","+16","+3.24","05/26","+2","+1,801","19.8","0.34","-3","-371","-2.9","-0.07","+4","+199","1.2","0.04","+2","+1,669","18.3","0.32"
"3257","虹冠電","59.8","+5.4","+9.93","05/26","+2","+546","12.1","0.68","0","0","0","0","+1","+9","0.28","0.01","+2","+555","12.3","0.7"
"3264","欣銓","231","+7","+3.12","05/26","+2","+1,918","10.4","0.39","-8","-7,828","-9.66","-1.6","+3","+363","1.42","0.07","+2","+2,147","11.7","0.44"
"3332","幸康","63.2","-1.7","-2.62","05/26","+2","+5","7.14","0.01","0","0","0","0","0","0","0","0","+2","+5","7.14","0.01"
"3362","先進光","115","-2","-1.71","05/26","+2","+106","2.87","0.07","0","0","0","0","+1","0","0.01","0","+2","+102","2.78","0.07"
"3489","森寶","21.9","+0.05","+0.23","05/26","+2","+24","10.9","0.03","0","0","0","0","0","0","0","0","+2","+24","10.9","0.03"
"3532","台勝科","300","+27","+9.89","05/26","+2","+544","6.69","0.14","0","0","0","0","-1","-5","-0.13","0","+2","+274","3.37","0.07"
"3583","辛耘","908","-8","-0.87","05/26","+2","+341","7.35","0.42","-1","-42","-2.43","-0.05","+1","+27","1.57","0.03","+2","+319","6.88","0.4"
"3624","光頡","93.5","-0.5","-0.53","05/26","+2","+1,131","10.2","0.96","-1","-850","-12.6","-0.72","+3","+221","1.46","0.19","-1","-15","-0.22","-0.01"
"3680","家登","589","-6","-1.01","05/26","+2","+1,246","19.5","1.3","-1","-65","-2.67","-0.07","+5","+587","4.18","0.61","+2","+1,254","19.7","1.31"
"3694","海華","70.2","-0.6","-0.85","05/26","+2","+183","1.99","0.12","0","0","0","0","-3","-96","-0.64","-0.06","+2","+118","1.29","0.08"
"3702","大聯大","121.5","-2","-1.62","05/26","+2","+1,550","6.49","0.09","-3","-2,479","-6.26","-0.15","-5","-1,941","-1.95","-0.12","-1","-758","-7.54","-0.05"
"3710","連展投控","6.1","-0.25","-3.94","05/26","+2","+42","4.15","0.01","0","0","0","0","0","0","0","0","+2","+42","4.14","0.01"
"4190","佐登-KY","24.75","-0.1","-0.4","05/26","+2","+32","17.6","0.05","0","0","0","0","0","0","0","0","+2","+32","17.6","0.05"
"4413","飛寶企業","17","-0.2","-1.16","05/26","+2","+3","5.23","0.01","0","0","0","0","0","0","0","0","+2","+3","5.23","0.01"
"4568","科際精密","40.4","+0.6","+1.51","05/26","+2","+3","11.5","0.01","0","0","0","0","0","0","0","0","+2","+3","11.5","0.01"
"4582","聚恆-創","22.45","-1","-4.26","05/26","+2","+88","6.52","0.12","0","0","0","0","-1","0","-0.07","0","+2","+88","6.49","0.12"
"4729","熒茂","23.95","-1.25","-4.96","05/26","+2","+126","2.76","0.16","0","0","0","0","-1","0","-0.01","0","+2","+126","2.76","0.16"
"4735","豪展","31","+0.2","+0.65","05/26","+2","+5","6.06","0.01","0","0","0","0","0","0","0","0","+2","+5","6.06","0.01"
"4741","泓瀚","63.5","-0.2","-0.31","05/26","+2","+370","10.2","1.06","0","0","0","0","+2","+250","6.9","0.72","+2","+620","17.1","1.78"
"4744","皇將","34.5","+0.25","+0.73","05/26","+2","+41","6.1","0.07","0","0","0","0","0","0","0","0","+2","+41","6.1","0.07"
"4770","上品","266","+15","+5.98","05/26","+2","+960","18.7","1.2","0","0","0","0","+2","+83","1.61","0.1","+2","+1,043","20.3","1.3"
"4771","望隼","199.5","+6","+3.1","05/26","+2","+141","17.5","0.24","0","0","0","0","+3","+20","1.83","0.03","+2","+150","18.6","0.26"
"4949","有成精密","105","-3","-2.78","05/26","+2","+984","10.5","1.45","0","0","0","0","-1","-33","-0.46","-0.05","+2","+1,003","10.7","1.48"
"4971","IET-KY","765","+20","+2.68","05/26","+2","+104","17.2","0.26","0","0","0","0","+3","+43","5.07","0.11","+2","+139","23","0.35"
"5285","界霖","89.6","+8.1","+9.94","05/26","+2","+1,769","12.5","1.73","0","0","0","0","-1","-7","-0.07","-0.01","+2","+1,784","12.6","1.75"
"5425","台半","100.5","+8.9","+9.72","05/26","+2","+8,605","12.6","3.27","0","0","0","0","+8","+4,674","1.64","1.77","+2","+10,589","15.5","4.02"
"5455","昇益","22.55","-0.35","-1.53","05/26","+2","+5","0.07","0.01","0","0","0","0","0","0","0","0","+2","+5","0.07","0.01"
"5523","豐謙","30.45","0","0","05/26","+2","+4","3.4","0","0","0","0","0","0","0","0","0","+2","+4","3.4","0"
"5525","順天","21.2","+0.2","+0.95","05/26","+2","+97","24.3","0.03","0","0","0","0","0","0","0","0","+2","+99","24.8","0.03"
"5538","東明-KY","34.75","+0.3","+0.87","05/26","+2","+20","25.5","0.01","0","0","0","0","-1","-1","-1.92","0","+2","+19","24.2","0.01"
"5546","永固-KY","16.6","+0.15","+0.91","05/26","+2","+15","16.8","0.02","0","0","0","0","0","0","0","0","+2","+16","18","0.02"
