" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","3673TPK-KY","光電","19.51","19.51","19.51","32","0.00"," ","79,357","79,357","79,357","32","0","86.30","5.30"," "
" "," ","","3679新至陞","電子零組件","27.93","27.93","27.93","32","0.00"," ","17,608","17,608","17,608","32","0","120.50","0.00"," "
" "," ","","3686達能","半導體","3.53","3.53","3.53","32","0.00"," ","2,705","2,705","2,705","32","0","17.35","0.00"," "
" "," ","","3694海華","通信網路","39.52","39.53","39.53","40","0.01"," ","61,248","61,248","61,248","32","0","69.50","2.90"," "
" "," ","","3701大眾控","電腦週邊","34.25","34.23","34.23","21","-0.02"," ","81,016","81,016","81,016","32","0","53.80","1.20"," "
" "," ","","3702大聯大","電子通路","4.32","4.31","4.3","10","-0.02"," ","72,594","72,534","72,384","10","-210","117.50","-4.00"," "
" "," ","","3703欣陸","營建","32.77","32.77","32.77","32","0.00"," ","269,781","269,781","269,781","32","0","20.20","0.15"," "
" "," ","","3704合勤控","通信網路","22.68","22.57","22.57","21","-0.11"," ","94,263","93,772","93,772","21","-492","46.35","1.00"," "
" "," ","","3705永信","生技醫療業","11.88","11.88","11.88","32","0.00"," ","31,661","31,661","31,661","32","0","55.80","0.20"," "
" "," ","","3706神達","電腦週邊","17.79","17.79","17.79","32","0.00"," ","236,158","236,158","236,118","20","-40","88.80","5.70"," "
" "," ","","3708上緯投控","綠能","20.98","21.95","23.26","50","2.28"," ","21,357","21,426","21,426","40","69","124.50","0.50"," "
" "," ","","3711日月光投控","半導體","15.37","15.34","15.3","10","-0.07"," ","684,328","684,328","684,328","32","0","611.00","-16.00"," "
" "," ","","3712永崴投控","電腦週邊","27","27","27","32","0.00"," ","66,494","66,494","66,494","32","0","18.25","1.65"," "
" "," ","","3714富采","光電","12.78","12.81","12.81","40","0.03"," ","94,361","94,589","94,589","40","228","72.80","0.10"," "
" "," ","","3715定穎投控","電子零組件","8.64","8.64","8.64","32","0.00"," ","24,509","24,509","24,509","32","0","173.50","2.50"," "
" "," ","","3716中化控股","生技醫療業","10.29","10.3","10.31","50","0.02"," ","15,424","15,432","15,444","50","20","34.25","-0.15"," "
" "," ","","3717聯嘉投控","汽車","15.07","15.07","15.07","32","0.00"," ","31,328","31,328","31,328","32","0","22.60","1.00"," "
" "," ","","4104佳醫","生技醫療業","12.06","12.06","12.06","32","0.00"," ","22,732","22,732","22,732","32","0","70.10","0.60"," "
" "," ","","4106雃博","生技醫療業","27.83","27.83","27.83","32","0.00"," ","28,093","28,093","28,093","32","0","24.40","0.60"," "
" "," ","","4108懷特","生技醫療業","18.82","19.16","19.16","40","0.34"," ","37,396","38,065","38,065","40","669","12.40","-0.15"," "
" "," ","","4119旭富","生技醫療業","30.34","30.34","30.34","32","0.00"," ","36,269","36,269","36,269","32","0","40.80","0.10"," "
" "," ","","4133亞諾法","生技醫療業","14.82","14.82","14.82","32","0.00"," ","8,975","8,975","8,975","32","0","21.05","0.50"," "
" "," ","","4137麗豐-KY","生技醫療業","34.65","34.65","34.65","32","0.00"," ","28,586","28,586","28,586","32","0","103.00","1.00"," "
" "," ","","4142國光生","生技醫療業","17.02","17.02","17.02","32","0.00"," ","73,118","73,118","73,118","32","0","17.15","0.20"," "
" "," ","","4148全宇生技-KY","生技醫療業","0.52","0.52","0.52","32","0.00"," ","350","350","350","32","0","30.30","-0.60"," "
" "," ","","4155訊映","生技醫療業","13.12","13.12","13.12","32","0.00"," ","19,008","19,008","19,008","32","0","14.80","-0.05"," "
" "," ","","4164承業醫","生技醫療業","8.42","8.42","8.42","32","0.00"," ","16,463","16,463","16,463","32","0","28.10","0.10"," "
" "," ","","4190佐登-KY","生技醫療業","9.77","9.7","9.68","10","-0.09"," ","6,026","5,962","5,951","10","-75","24.40","0.20"," "
" "," ","","4306炎洲","塑膠","14.42","14.42","14.42","32","0.00"," ","97,638","97,638","97,638","32","0","14.05","0.20"," "
" "," ","","4414如興","紡織","27.25","27.2","27.17","10","-0.08"," ","71,887","71,757","71,686","10","-201","7.84","0.01"," "
" "," ","","4426利勤","紡織","9.52","9.38","9.38","21","-0.14"," ","16,439","16,199","16,199","21","-240","7.82","0.10"," "
" "," ","","4438廣越","紡織","39.12","39.12","39.12","32","0.00"," ","44,375","44,375","44,375","32","0","61.00","1.70"," "
" "," ","","4439冠星-KY","紡織","44.87","44.85","44.85","21","-0.02"," ","17,096","17,096","17,096","32","0","92.60","1.20"," "
" "," ","","4440宜新實業","紡織","10.49","10.49","10.49","32","0.00"," ","7,096","7,096","7,096","32","0","17.75","0.00"," "
" "," ","","4441振大環球","紡織","20","20.01","20.08","50","0.08"," ","13,640","13,648","13,695","50","55","203.00","-1.00"," "
" "," ","","4526東台","電機","15.12","15.12","15.12","32","0.00"," ","38,538","38,538","38,538","32","0","38.95","0.50"," "
" "," ","","4532瑞智","電機","38.63","39.42","39.43","50","0.80"," ","195,081","195,101","195,141","50","60","23.75","0.55"," "
" "," ","","4536拓凱","運動","21.28","21.28","21.28","32","0.00"," ","19,333","19,333","19,333","32","0","160.50","1.50"," "
" "," ","","4540全球傳動","電機","8.18","8.18","8.18","32","0.00"," ","9,431","9,431","9,431","32","0","68.60","3.00"," "
" "," ","","4545銘鈺","電子零組件","66.22","66.01","65.87","10","-0.35"," ","50,995","50,831","50,721","10","-274","38.50","-0.15"," "
" "," ","","4551智伸科","汽車","10.84","10.84","10.84","32","0.00"," ","12,500","12,500","12,500","32","0","155.50","0.50"," "
" "," ","","4552力達-KY","電機","39.75","39.75","39.75","32","0.00"," ","46,111","46,111","46,111","32","0","19.95","0.25"," "
" "," ","","4555氣立","電機","28.65","28.67","28.67","40","0.02"," ","20,058","20,066","20,066","40","8","58.10","0.30"," "
" "," ","","4557永新-KY","汽車","1.68","1.68","1.68","32","0.00"," ","807","807","807","32","0","43.60","-1.25"," "
" "," ","","4560強信-KY","電機","40.04","40.04","40.04","32","0.00"," ","27,272","27,272","27,272","32","0","32.00","-0.30"," "
" "," ","","4562穎漢","電機","29.15","29.15","29.15","32","0.00"," ","25,521","25,521","25,521","32","0","41.45","1.15"," "
" "," ","","4564元翎","電機","13.97","13.97","13.97","32","0.00"," ","32,522","32,522","32,522","32","0","15.50","0.30"," "
" "," ","","4566時碩工業","電機","19.8","20.88","20.88","40","1.08"," ","21,753","22,976","22,976","40","1,223","70.20","3.00"," "
" "," ","","4569六方科-KY","汽車","42.25","42.25","42.25","32","0.00"," ","12,931","12,931","12,931","32","0","180.50","1.50"," "
" "," ","","4571鈞興-KY","電機","13.49","13.49","13.49","32","0.00"," ","7,155","7,155","7,155","32","0","222.00","10.00"," "
" "," ","","4572駐龍","電機","19.98","19.98","19.98","32","0.00"," ","7,992","7,992","7,992","32","0","149.00","3.00"," "
" "," ","","4576大銀微系統","電機","34.43","34.43","34.39","20","-0.04"," ","41,255","41,255","41,201","20","-54","266.50","11.00"," "
" "," ","","4581光隆精密-KY","汽車","13.27","13.27","13.27","32","0.00"," ","4,501","4,501","4,501","32","0","49.50","-0.15"," "
" "," ","","4583台灣精銳","電機","32.08","32.08","32.08","32","0.00"," ","25,721","25,721","25,721","32","0","719.00","27.00"," "
" "," ","","4585達明","其他電子","76.43","76.43","76.43","32","0.00"," ","79,957","79,957","79,957","32","0","350.50","20.00"," "
" "," ","","4588玖鼎電力","其他電子","20.67","20.67","20.67","32","0.00"," ","8,889","8,889","8,889","32","0","56.40","1.20"," "
" "," ","","4590富田-創","電機","20.15","20.15","20.15","32","0.00"," ","11,051","11,051","11,051","32","0","72.00","0.40"," "
" "," ","","4720德淵","化學","21.42","21.42","21.08","20","-0.34"," ","24,535","24,535","24,146","20","-389","25.25","-0.50"," "
" "," ","","4722國精化","化學","16.6","16.53","16.53","21","-0.07"," ","16,995","16,995","16,995","32","0","285.00","13.00"," "
" "," ","","4736泰博","生技醫療業","5.13","5.13","5.13","32","0.00"," ","4,898","4,898","4,898","32","0","122.50","0.50"," "
" "," ","","4737華廣","生技醫療業","34.01","33.99","33.96","10","-0.05"," ","26,288","26,288","26,288","32","0","57.10","-2.80"," "
" "," ","","4739康普","化學","25.09","25.14","25.14","40","0.05"," ","31,279","31,339","31,339","40","60","108.00","9.80"," "
" "," ","","4746台耀","生技醫療業","11.14","11.14","11.14","32","0.00"," ","13,403","13,403","13,403","32","0","52.20","1.90"," "
" "," ","","4755三福化","化學","36.9","36.26","35.53","10","-1.37"," ","37,169","36,523","35,789","10","-1,380","149.00","-1.50"," "
" "," ","","4763材料*-KY","化學","41.63","41.45","41.25","10","-0.38"," ","411,822","410,022","408,024","10","-3,798","40.90","0.60"," "
" "," ","","4764雙鍵","化學","23.86","22.83","22.82","10","-1.04"," ","20,417","19,537","19,527","10","-890","305.50","-6.50"," "
" "," ","","4766南寶","化學","12.56","12.56","12.56","32","0.00"," ","15,152","15,152","15,152","32","0","359.00","3.00"," "
" "," ","","4770上品","化學","18.59","18.59","18.59","32","0.00"," ","14,873","14,874","14,874","40","1","255.00","1.00"," "
" "," ","","4771望隼","生技醫療業","21.3","21.33","21.33","40","0.03"," ","12,508","12,526","12,526","40","18","197.50","-1.00"," "
" "," ","","4807日成-KY","貿易百貨","43","36.28","36.28","21","-6.72"," ","16,511","17,776","17,776","40","1,265","27.90","2.50"," "
" "," ","","4904遠傳","通信網路","29.73","29.73","29.73","32","0.00"," ","1,072,578","1,072,578","1,072,578","32","0","94.60","1.00"," "
" "," ","","4906正文","通信網路","3.31","3.29","3.21","10","-0.10"," ","14,164","14,364","14,364","40","200","49.70","2.40"," "
" "," ","","4912聯德控股-KY","電子零組件","25.27","25.3","25.3","40","0.03"," ","16,954","16,954","16,954","32","0","115.00","9.00"," "
" "," ","","4915致伸","電子零組件","2.29","2.2","2.2","21","-0.09"," ","10,815","10,395","10,395","21","-420","73.90","3.20"," "
" "," ","","4916事欣科","電腦週邊","11.24","11.24","11.22","20","-0.02"," ","13,912","13,912","13,912","32","0","112.50","10.00"," "
" "," ","","4919新唐","半導體","54.14","54.14","54.14","32","0.00"," ","227,302","227,302","227,302","32","0","191.50","3.00"," "
" "," ","","4927泰鼎-KY","電子零組件","0.59","0.59","0.59","32","0.00"," ","1,588","1,588","1,588","32","0","56.20","-1.10"," "
" "," ","","4930燦星網","電器電纜","44.4","44.4","44.4","32","0.00"," ","35,527","35,527","35,527","32","0","17.60","0.15"," "
" "," ","","4934太極","光電","27.17","27.17","27.17","32","0.00"," ","61,145","61,145","61,145","32","0","17.25","0.35"," "
" "," ","","4935茂林-KY","光電","18.23","18.23","18.23","32","0.00"," ","23,493","23,493","23,493","32","0","40.90","3.70"," "
" "," ","","4938和碩","電腦週邊","5.93","5.93","5.93","32","0.00"," ","159,100","159,100","159,100","32","0","88.50","5.10"," "
" "," ","","4942嘉彰","光電","15.76","15.76","15.76","32","0.00"," ","22,440","22,440","22,440","32","0","37.85","0.45"," "
" "," ","","4943康控-KY","電子零組件","15.56","15.56","15.56","32","0.00"," ","19,718","19,718","19,718","32","0","9.20","0.32"," "
" "," ","","4949有成精密","光電","14.83","14.83","14.83","32","0.00"," ","10,043","10,043","10,043","32","0","94.60","-0.90"," "
" "," ","","4952凌通","半導體","34.12","34.12","34.12","32","0.00"," ","37,136","37,136","37,136","32","0","52.80","-0.50"," "
" "," ","","4956光鋐","光電","20.53","20.57","20.57","40","0.04"," ","20,616","20,658","20,658","40","42","45.40","0.20"," "
" "," ","","4958臻鼎-KY","電子零組件","28.99","28.99","28.99","32","0.00"," ","310,404","310,404","310,404","32","0","515.00","29.00"," "
" "," ","","4960誠美材","光電","2.97","4","4","40","1.03"," ","17,009","22,872","22,872","40","5,863","31.95","0.00"," "
" "," ","","4961天鈺","半導體","1.1","1.1","1.1","32","0.00"," ","1,342","1,342","1,342","32","0","172.50","2.50"," "
" "," ","","4967十銓","半導體","4.69","4.75","4.54","30","-0.15"," ","3,988","4,038","4,038","40","50","276.00","5.50"," "
" "," ","","4968立積","半導體","8.59","8.59","8.59","32","0.00"," ","7,923","7,923","7,923","32","0","116.00","0.50"," "
" "," ","","4976佳凌","光電","20.94","20.94","20.95","41","0.01"," ","29,612","29,612","29,627","41","15","31.50","0.75"," "
" "," ","","4977眾達-KY","通信網路","0.34","0.34","0.34","32","0.00"," ","274","274","274","32","0","210.50","0.00"," "
" "," ","","4989榮科","電子零組件","0.79","7.52","7.52","40","6.73"," ","1,096","10,368","10,368","40","9,272","104.50","2.00"," "
" "," ","","4994傳奇","資訊服務","26.6","26.6","26.6","32","0.00"," ","17,659","17,659","17,659","32","0","91.00","0.90"," "
" "," ","","4999鑫禾","電子零組件","17.12","17.12","17.12","32","0.00"," ","12,745","12,745","12,745","32","0","20.00","0.35"," "
" "," ","","5007三星","鋼鐵","8.95","8.95","8.95","32","0.00"," ","26,415","26,415","26,415","32","0","57.80","0.20"," "
" "," ","","5203訊連","資訊服務","19.09","19.09","19.09","32","0.00"," ","15,151","15,151","15,151","32","0","64.60","0.60"," "
" "," ","","5215科嘉-KY","電腦週邊","11.7","11.7","11.7","32","0.00"," ","7,529","7,529","7,529","32","0","49.00","1.85"," "
" "," ","","5222全訊","半導體","8.13","8.13","8.13","32","0.00"," ","7,412","7,412","7,412","32","0","126.00","3.50"," "
" "," ","","5225東科-KY","其他電子","0.97","0.94","0.94","21","-0.03"," ","770","744","744","21","-26","70.90","0.70"," "
" "," ","","5234達興材料","光電","43.46","43.46","43.46","32","0.00"," ","44,648","44,648","44,648","32","0","409.00","-2.50"," "
" "," ","","5243乙盛-KY","光電","35.58","35.58","35.58","32","0.00"," ","59,965","59,965","59,965","32","0","126.50","6.00"," "
" "," ","","5244弘凱","光電","14.19","14.19","14.19","32","0.00"," ","9,686","9,686","9,686","32","0","38.10","-0.10"," "
" "," ","","5258虹堡","電腦週邊","16.82","16.82","16.82","32","0.00"," ","18,571","18,571","18,571","32","0","50.00","-1.00"," "
" "," ","","5269祥碩","半導體","32.7","32.7","32.7","32","0.00"," ","24,458","24,458","24,458","32","0","1465.00","25.00"," "
" "," ","","5283禾聯碩","電器電纜","22.86","22.86","22.86","32","0.00"," ","20,030","20,030","20,030","32","0","52.10","0.00"," "
" "," ","","5284jpp-KY","其他","31.5","31.5","31.5","32","0.00"," ","16,665","16,665","16,665","32","0","451.50","-8.50"," "
" "," ","","5285界霖","半導體","21.57","21.57","21.57","32","0.00"," ","22,017","22,017","22,017","32","0","90.10","0.00"," "
" "," ","","5288豐祥-KY","電機","55.52","55.53","55.53","40","0.01"," ","38,718","38,718","38,718","32","0","156.00","2.00"," "
" "," ","","5292華懋","綠能","10.72","10.72","10.72","32","0.00"," ","4,517","4,517","4,517","32","0","226.00","-5.00"," "
" "," ","","5306桂盟","運動","38.28","38.35","38.4","50","0.12"," ","48,240","48,327","48,396","50","156","83.40","0.80"," "
" "," ","","5388中磊","通信網路","4.58","4.58","4.58","32","0.00"," ","13,959","13,959","13,959","32","0","86.70","2.00"," "
" "," ","","5434崇越","電子通路","6.44","6.4","6.4","21","-0.04"," ","12,397","12,397","12,397","32","0","453.00","2.50"," "
" "," ","","5469瀚宇博","電子零組件","29.31","29.31","29.31","32","0.00"," ","142,537","142,537","142,537","32","0","85.20","1.20"," "
" "," ","","5471松翰","半導體","10.76","10.76","10.76","32","0.00"," ","18,072","18,065","18,065","21","-7","54.10","-1.50"," "
" "," ","","5484慧友","光電","24.68","24.68","24.68","32","0.00"," ","16,488","16,488","16,488","32","0","48.75","1.90"," "
" "," ","","5515建國","營建","32.69","32.69","32.69","32","0.00"," ","65,909","65,909","65,909","32","0","40.75","0.15"," "
" "," ","","5519隆大","營建","11.69","11.7","11.7","40","0.01"," ","25,641","25,647","25,647","40","6","32.10","0.10"," "
" "," ","","5521工信","營建","3.82","3.82","3.82","32","0.00"," ","18,829","18,829","18,829","32","0","10.35","0.20"," "
" "," ","","5522遠雄","營建","35.57","35.57","35.57","32","0.00"," ","278,086","278,086","278,086","32","0","72.70","0.70"," "
" "," ","","5525順天","營建","19.84","19.84","19.84","32","0.00"," ","63,119","63,119","63,119","32","0","21.15","0.05"," "
" "," ","","5531鄉林","營建","32.63","32.63","32.63","32","0.00"," ","351,673","351,673","351,673","32","0","7.64","0.00"," "
" "," ","","5533皇鼎","營建","10.05","10.05","10.05","32","0.00"," ","28,669","28,669","28,669","32","0","14.00","0.05"," "
" "," ","","5534長虹","營建","10","9.35","9.35","21","-0.65"," ","29,060","29,511","29,511","40","451","74.10","-0.50"," "
" "," ","","5538東明-KY","鋼鐵","25.5","25.5","25.5","32","0.00"," ","51,318","51,318","51,318","32","0","35.55","0.60"," "
" "," ","","5546永固-KY","營建","62.89","62.89","62.89","32","0.00"," ","51,793","51,793","51,793","32","0","16.80","0.20"," "
" "," ","","5607遠雄港","航運","17.77","17.77","17.77","32","0.00"," ","65,861","65,861","65,861","32","0","50.30","0.80"," "
" "," ","","5608四維航","航運","8.46","8.46","8.46","32","0.00"," ","32,968","32,968","32,968","32","0","14.35","0.05"," "
" "," ","","5706鳳凰","觀光","29.28","29.51","29.51","40","0.23"," ","24,862","25,062","25,062","40","200","50.70","0.60"," "
" "," ","","5871中租-KY","其他","4.07","4.07","4.07","32","0.00"," ","75,889","75,889","75,889","32","0","107.50","0.50"," "
" "," ","","5876上海商銀","金融","6.46","6.46","6.46","32","0.00"," ","314,273","314,273","314,273","32","0","39.75","1.10"," "
" "," ","","5880合庫金","金融","27.68","27.68","27.68","32","0.00"," ","4,340,776","4,340,776","4,340,776","32","0","22.85","0.15"," "
" "," ","","5906台南-KY","貿易百貨","31.38","31.38","31.38","32","0.00"," ","11,217","11,217","11,217","32","0","",""," "
" "," ","","5907大洋-KY","貿易百貨","28.89","28.52","28.52","21","-0.37"," ","56,491","55,780","55,780","21","-711","5.00","0.04"," "
" "," ","","6005群益證","金融","2.71","2.71","2.71","32","0.00"," ","58,911","58,911","58,911","32","0","38.50","2.50"," "
" "," ","","6024群益期","金融","55.46","55.46","55.46","32","0.00"," ","138,622","138,622","138,622","32","0","57.70","1.20"," "
" "," ","","6108競國","電子零組件","13.9","13.9","13.9","32","0.00"," ","21,836","21,836","21,836","32","0","19.90","-0.25"," "
" "," ","","6112邁達特","資訊服務","51.41","51.41","51.41","32","0.00"," ","96,841","96,841","96,841","32","0","42.80","0.90"," "
" "," ","","6115鎰勝","電子零組件","11.82","11.82","11.82","32","0.00"," ","22,189","22,189","22,189","32","0","47.50","-0.10"," "
" "," ","","6116彩晶","光電","13.57","13.57","13.57","32","0.00"," ","388,015","388,015","388,015","32","0","17.10","1.55"," "
" "," ","","6117迎廣","電腦週邊","34.24","34.24","34.24","32","0.00"," ","31,697","31,697","31,697","32","0","84.00","1.40"," "
" "," ","","6120達運","光電","28.71","28.72","28.72","40","0.01"," ","171,993","172,060","172,060","40","67","14.35","0.60"," "
" "," ","","6128上福","電腦週邊","26.08","26.08","26.08","32","0.00"," ","33,286","33,286","33,286","32","0","19.45","0.10"," "
" "," ","","6133金橋","電子零組件","2.16","2.16","2.16","32","0.00"," ","2,531","2,531","2,531","32","0","23.30","0.35"," "
" "," ","","6136富爾特","通信網路","7.03","7.03","7.03","32","0.00"," ","8,126","8,126","8,126","32","0","25.75","0.15"," "
" "," ","","6139亞翔","其他電子","26.51","26.5","26.5","21","-0.01"," ","62,436","62,436","62,436","32","0","784.00","12.00"," "
" "," ","","6141柏承","電子零組件","10.73","10.73","10.73","32","0.00"," ","12,174","12,174","12,174","32","0","46.00","2.80"," "
" "," ","","6142友勁","通信網路","41.57","41.57","41.57","32","0.00"," ","137,535","137,535","137,535","32","0","8.27","0.12"," "
" "," ","","6152百一","通信網路","10.8","10.71","10.71","21","-0.09"," ","18,125","17,965","17,965","21","-160","15.30","0.30"," "
" "," ","","6153嘉聯益","電子零組件","28.91","28.91","28.91","32","0.00"," ","183,973","183,973","183,973","32","0","17.90","0.30"," "
" "," ","","6155鈞寶","電子零組件","22.7","22.53","22.5","10","-0.20"," ","19,988","19,838","19,811","10","-177","62.80","-1.70"," "
" "," ","","6164華興","光電","7","7","7","32","0.00"," ","5,601","5,601","5,601","32","0","12.10","-0.05"," "
" "," ","","6165浪凡","雲端","0.05","0.05","0.05","32","0.00"," ","40","40","40","32","0","48.50","0.30"," "
" "," ","","6166凌華","電腦週邊","20.15","20.15","20.15","32","0.00"," ","43,886","43,886","43,886","32","0","132.00","2.50"," "
" "," ","","6168宏齊","光電","21.93","21.93","21.97","41","0.04"," ","45,210","45,210","45,210","32","0","27.90","0.50"," "
" "," ","","6176瑞儀","光電","3.64","3.73","3.75","50","0.11"," ","16,968","17,388","17,468","50","500","106.50","4.50"," "
" "," ","","6177達麗","營建","5.17","5.17","5.17","32","0.00"," ","24,416","24,416","24,416","32","0","42.40","0.60"," "
" "," ","","6183關貿","資訊服務","49.82","49.82","49.82","32","0.00"," ","74,744","74,744","74,744","32","0","90.60","-0.50"," "
" "," ","","6184大豐電","其他","11.59","11.59","11.59","32","0.00"," ","18,793","18,793","18,793","32","0","46.05","0.15"," "
" "," ","","6189豐藝","電子通路","8.75","8.75","8.75","32","0.00"," ","23,105","23,105","23,105","32","0","50.30","0.20"," "
" "," ","","6191精成科","電子零組件","41.81","41.81","41.81","32","0.00"," ","208,784","208,784","208,784","32","0","97.00","-0.10"," "
" "," ","","6192巨路","其他電子","7.67","7.67","7.67","32","0.00"," ","7,383","7,383","7,383","32","0","128.50","0.50"," "
" "," ","","6196帆宣","其他電子","46.22","45.89","45.89","21","-0.33"," ","101,122","101,122","101,122","32","0","511.00","15.00"," "
" "," ","","6197佳必琪","電子零組件","33.98","33.98","33.98","32","0.00"," ","41,486","41,486","41,486","32","0","297.00","14.50"," "
" "," ","","6201亞弘電","其他電子","18.47","18.47","18.47","32","0.00"," ","16,482","16,482","16,482","32","0","48.60","0.15"," "
" "," ","","6202盛群","半導體","6.9","6.9","6.9","32","0.00"," ","15,913","15,913","15,913","32","0","58.70","-0.40"," "
" "," ","","6205詮欣","電子零組件","13.26","13.31","13.32","50","0.06"," ","10,910","10,952","10,962","50","52","78.00","1.00"," "
" "," ","","6206飛捷","電腦週邊","20.1","20.1","20.1","32","0.00"," ","28,762","28,762","28,762","32","0","137.50","-1.00"," "
" "," ","","6209今國光","光電","12.32","12.26","12.27","31","-0.05"," ","22,115","22,135","22,181","50","66","81.70","1.00"," "
" "," ","","6213聯茂","電子零組件","19.95","19.95","19.95","32","0.00"," ","72,543","72,543","72,543","32","0","268.50","7.50"," "
" "," ","","6214精誠","資訊服務","13.24","13.24","13.24","32","0.00"," ","36,066","36,066","36,066","32","0","131.00","2.00"," "
" "," ","","6215和椿","其他電子","19.31","19.31","18.47","20","-0.84"," ","15,994","15,994","15,295","20","-699","127.50","3.00"," "
" "," ","","6216居易","通信網路","18.83","18.83","18.81","20","-0.02"," ","18,263","18,263","18,302","41","39","22.40","0.05"," "
" "," ","","6224聚鼎","電子零組件","21.96","15.22","15.22","21","-6.74"," ","18,809","13,037","13,037","21","-5,772","95.00","6.30"," "
" "," ","","6225天瀚","光電","24.93","24.93","24.93","32","0.00"," ","6,931","6,931","6,931","32","0","24.00","-2.00"," "
" "," ","","6226光鼎","光電","11.54","11.54","11.55","41","0.01"," ","13,335","13,335","13,355","41","20","13.00","-0.05"," "
" "," ","","6230尼得科超眾","電腦週邊","86.3","86.3","86.3","32","0.00"," ","74,515","74,515","74,515","32","0","135.50","1.50"," "
" "," ","","6235華孚","電腦週邊","25.15","25.15","25.15","32","0.00"," ","50,290","50,290","50,290","32","0","45.00","1.15"," "
" "," ","","6239力成","半導體","7.54","7.54","7.54","32","0.00"," ","57,303","57,303","57,303","32","0","379.00","21.50"," "
" "," ","","6243迅杰","半導體","18.65","18.65","18.65","32","0.00"," ","8,444","8,444","8,444","32","0","33.70","0.00"," "
" "," ","","6257矽格","半導體","4.75","4.76","4.76","40","0.01"," ","23,019","23,069","23,069","40","50","227.50","-1.50"," "
" "," ","","6269台郡","電子零組件","7.71","7.73","7.69","30","-0.02"," ","24,926","25,046","24,926","30","0","62.90","2.10"," "
" "," ","","6271同欣電","半導體","5.74","5.74","5.74","32","0.00"," ","12,004","12,004","12,004","32","0","247.00","2.50"," "
" "," ","","6272驊陞","電子零組件","8.96","8.96","8.96","32","0.00"," ","7,333","7,333","7,333","32","0","34.35","0.15"," "
" "," ","","6277宏正","電腦週邊","11.65","11.65","11.65","32","0.00"," ","13,919","13,919","13,919","32","0","78.00","2.00"," "
" "," ","","6278台表科","光電","9.15","9.15","9.15","32","0.00"," ","26,765","26,765","26,765","32","0","221.00","-1.50"," "
" "," ","","6281全國電","電子通路","12.99","12.99","12.99","32","0.00"," ","12,886","12,886","12,886","32","0","51.00","0.30"," "
" "," ","","6282康舒","電子零組件","19.84","19.84","19.86","41","0.02"," ","169,889","169,889","170,013","41","124","59.90","2.20"," "
" "," ","","6283淳安","其他電子","42.63","42.63","42.63","32","0.00"," ","63,523","63,523","63,523","32","0","24.00","0.30"," "
" "," ","","6285啟卅卅","通信網路","22.22","22.23","22.23","40","0.01"," ","107,559","107,549","107,539","10","-20","319.00","15.00"," "
" "," ","","6405悅城","光電","8.14","8.14","8.14","32","0.00"," ","5,359","5,359","5,359","32","0","79.80","2.90"," "
" "," ","","6409旭隼","其他電子","16.54","16.51","16.51","21","-0.03"," ","14,510","14,487","14,487","21","-23","709.00","10.00"," "
" "," ","","6412群電","電子零組件","58.88","58.88","58.88","32","0.00"," ","235,983","235,983","235,983","32","0","102.00","3.20"," "
" "," ","","6414樺漢","電腦週邊","23.24","23.24","23.21","20","-0.03"," ","33,906","33,906","33,906","32","0","360.50","8.00"," "
" "," ","","6415矽力*-KY","半導體","11.02","11.01","11.01","21","-0.01"," ","42,858","42,858","42,849","20","-9","600.00","-20.00"," "
" "," ","","6416瑞祺電通","通信網路","27.52","27.52","27.52","32","0.00"," ","20,188","20,188","20,188","32","0","88.90","0.30"," "
" "," ","","6426統新","通信網路","14.41","14.41","14.41","32","0.00"," ","5,549","5,549","5,549","32","0","267.00","6.50"," "
" "," ","","6431光麗-KY","生技醫療業","0","0","0","32","0.00"," ","0","0","0","32","0","18.65","-0.40"," "
" "," ","","6438迅得","其他電子","13.47","13.2","12.86","10","-0.61"," ","11,075","10,859","10,575","10","-500","175.00","0.50"," "
" "," ","","6442光聖","通信網路","10.46","10.4","10.33","10","-0.13"," ","8,174","8,174","8,169","20","-5","1845.00","-50.00"," "
" "," ","","6443元晶","光電","5.93","5.88","5.84","10","-0.09"," ","31,971","31,700","31,466","10","-505","40.70","0.25"," "
" "," ","","6446藥華藥","生技醫療業","11.3","11.28","11.23","10","-0.07"," ","42,963","42,859","42,666","10","-297","930.00","68.00"," "
" "," ","","6449鈺邦","電子零組件","16.08","16.18","16.19","50","0.11"," ","14,787","14,880","14,880","40","93","395.00","20.00"," "
" "," ","","6451訊芯-KY","半導體","59.52","58.87","57.02","10","-2.50"," ","63,965","63,965","63,965","32","0","570.00","1.00"," "
" "," ","","6456GIS-KY","光電","23.67","23.67","23.67","32","0.00"," ","80,005","80,005","80,005","32","0","76.50","4.90"," "
" "," ","","6464台數科","其他","6.69","6.79","6.94","50","0.25"," ","8,620","8,747","8,939","50","319","78.00","0.00"," "
" "," ","","6472保瑞","生技醫療業","25.97","25.91","26.03","31","0.06"," ","33,163","33,113","33,323","31","160","346.00","10.00"," "
" "," ","","6477安集","光電","16.08","16.08","16.08","32","0.00"," ","19,916","19,916","19,916","32","0","33.85","0.60"," "
" "," ","","6491晶碩","生技醫療業","38.44","38.44","38.44","32","0.00"," ","29,988","29,988","29,988","32","0","321.50","2.50"," "
