"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"244","2884","玉山金","32.5","+0.4","+1.25","05/08","38.8","35.5","37.7","43.2","47.7","46.8","53.9","59.1","54.9","51.2","49.9","55.2"
"245","2597","潤弘","156","0","0","05/08","42.4","39.9","37.7","40.7","42.3","45.5","52.5","49.4","42.8","36.5","24.8","50"
"246","6126","信音","32","-0.95","-2.88","05/08","43.3","40.6","37.7","29","28.8","27.2","21","20.2","19.6","19.4","13.4","19.8"
"247","2890","永豐金","31","+0.1","+0.32","05/08","37.3","43.7","37.6","46","52.4","47.6","55.4","53.1","48.4","51.4","45.4","53.9"
"248","2480","敦陽科","148","+1","+0.68","05/08","32.6","41.1","37.6","29.9","38.6","37.2","38","40.9","41.7","29.5","19.2","36.9"
"249","6415","矽力*-KY","425.5","+1","+0.24","05/08","47.7","40.7","37.4","37.8","38.8","39.8","42.8","48.2","52.4","53.2","54.8","43"
"250","6163","華電網","57.2","-1.4","-2.39","05/08","39.1","34.5","37.4","33.8","34","26.6","26.8","22.2","22.1","21.4","15.5","24.2"
"251","3665","貿聯-KY","2750","-30","-1.08","05/08","32.6","35.5","37.3","42.6","45","44.4","41.9","43.4","39.6","38.6","30.6","40.4"
"252","2415","錩新","28","+0.4","+1.45","05/08","47","38.9","37.3","30.4","30.6","23.9","19.3","15.8","14.5","18.4","10.4","17.6"
"253","2462","良得電","21.85","+0.6","+2.82","05/08","45.8","35.8","37.2","32.4","29.4","29.3","29","23.6","22.1","22.7","17.1","23.2"
"254","8442","威宏-KY","50.4","-0.2","-0.4","05/08","29.9","37","37.2","29.2","30.4","31","27","25","25.4","21.8","","25.6"
"255","6706","惠特","172.5","-2","-1.15","05/08","35.9","38.9","37.2","33.8","30.7","28.1","27.2","25.5","25.6","25.5","","26.4"
"256","5203","訊連","65.6","+0.4","+0.61","05/08","21.5","30.2","37.1","26.4","29.4","36.1","43.7","44.3","38.4","29.6","25.1","44.1"
"257","2382","廣達","340.5","-3.5","-1.02","05/08","43.6","47.2","37.1","39.3","45","41.9","42.8","46","42","35.5","41.4","42.6"
"258","8383","千附","60.1","-6.6","-9.9","05/08","49.5","41.5","37.1","33","31.9","24.9","23.7","23.9","25.2","21.5","13.7","23.3"
"259","2845","遠東銀","12.2","-0.05","-0.41","05/08","48.2","35.1","37.1","40.5","43.6","37.2","37.6","38.6","35.3","35.5","29.3","39.8"
"260","3131","弘塑","2940","-180","-5.77","05/08","43","47.2","37","48.4","42.4","40.6","37.8","34.9","32.7","29.7","20.6","35.2"
"261","6235","華孚","43","-0.4","-0.92","05/08","49.4","35.5","37","31.1","32.7","31.9","33.3","30.7","26.8","22.4","16.5","32"
"262","2753","八方雲集","180.5","0","0","05/08","36.8","30.8","37","39.4","43","40","42.4","41.6","34.5","31.5","","44.1"
"263","3218","大學光","132.5","-1.5","-1.12","05/08","43.5","39.1","36.9","34.5","31.8","31.4","31.8","36.3","38","38.3","13.4","31.5"
"264","2331","精英","20.35","-0.25","-1.21","05/08","47.3","37.3","36.9","30.7","30.2","31.7","28.1","25.4","26.1","26.3","22.3","25.9"
"265","00881","國泰台灣科技龍頭","50.45","-0.5","-0.98","05/08","35","30.3","36.9","30.6","28.8","22.3","16.3","14","10.9","10.9","","15.4"
"266","4736","泰博","126","-1.5","-1.18","05/08","38.5","44.5","36.8","37.7","38.2","32.3","31.5","30.2","31.6","28.9","16.3","27.5"
"267","4148","全宇生技-KY","36.25","-0.15","-0.41","05/08","36.7","24","36.8","27.6","22.3","20.7","16.6","14.9","14.7","15.4","","16"
"268","2241","艾姆勒","29.65","-1.05","-3.42","05/08","36.2","25.3","36.8","32.5","30.6","29.2","31.5","31.7","27.8","22.1","","32.4"
"269","3290","東浦","46.6","-0.45","-0.96","05/08","35.3","41.9","36.8","29.9","24.8","23.2","25.2","25.7","23.5","20.6","14.3","26.1"
"270","8111","立碁","66.8","-2.4","-3.47","05/08","40.3","35","36.8","33.1","32.2","26.1","26.3","23.1","21.2","19.7","15.7","25.2"
"271","4994","傳奇","97.9","-0.6","-0.61","05/08","55.1","47.8","36.7","30","34.6","32.2","30","23.6","20.9","21.2","12.9","25.3"
"272","2301","光寶科","204","+0.5","+0.25","05/08","40.7","35.8","36.7","37.6","40.5","37.3","40.5","39.2","37.3","40.7","47.4","39.4"
"273","2481","強茂","99.5","-4","-3.86","05/08","47.6","36.4","36.5","34.2","37","34.6","33.2","30","27.7","27.1","18.5","30.9"
"274","1101","台泥","25","-0.5","-1.96","05/08","54.3","41.5","36.5","47.7","53.5","50.5","51.7","45.3","43.4","47.3","45.4","45.6"
"275","6290","良維","276.5","-5","-1.78","05/08","22.8","26","36.4","31.4","34.7","30.5","29.3","28.6","24.4","21.8","15.3","28.5"
"276","1340","勝悅-KY","5.63","-0.17","-2.93","05/08","51.8","45.9","36.4","31.9","27.2","25.9","22.8","20.4","17.2","14","13.6","20.8"
"277","2442","新美齊","18.65","0","0","05/08","48.9","39.5","36.4","27.6","25.9","28.7","26.6","26.4","27.7","27","15.2","26.5"
"278","2424","隴華","19.25","+1.75","+10","05/08","32.1","38.6","36.3","33.1","36.3","33.7","24.1","18.4","19.9","14.5","10.4","21"
"279","8150","南茂","92.7","-5.4","-5.5","05/08","39.9","39.2","36.3","33.5","34.1","30.3","31.2","29.2","30.2","32.7","27.7","29.7"
"280","6472","保瑞","419","+5","+1.21","05/08","43.8","38.9","36.3","34.1","31.2","25.4","24.5","28.2","28.7","25.6","","27.1"
"281","2413","環科","46.1","+0.9","+1.99","05/08","39.7","33.7","36.3","31","29.6","28.4","25.4","19.5","19.6","20.1","16.6","23.1"
"282","1434","福懋","15.85","-0.1","-0.63","05/08","62.7","52.9","36.3","30.3","37","37.5","40.4","32.8","41.3","39.5","42.4","33.4"
"283","1513","中興電","158","+1.5","+0.96","05/08","33.8","31.7","36.2","37.7","42.6","40.4","39.8","32.4","31.4","25.2","20.8","31.3"
"284","6875","國邑*","34.8","-0.9","-2.52","05/08","41.9","37.6","36.2","33.2","22","15.7","18.1","16.7","14.5","","","16.8"
"285","3498","陽程","93.5","-3.8","-3.91","05/08","31","39.8","36.2","31.5","27.6","26.4","24","24.1","23.9","21.1","15.6","24.2"
"286","8048","德勝","62","-0.6","-0.96","05/08","38.7","27.7","36.2","31.2","30.4","24.1","24.7","21.8","21.6","18","14.6","25.6"
"287","2357","華碩","650","+11","+1.72","05/08","25.8","39.6","36.2","38.8","46","47.5","50.5","60.3","53.4","49.2","54.6","54.6"
"288","6895","宏碩系統","165","-4","-2.37","05/08","39.7","29.3","36.1","32.7","32.8","31","29.5","29.3","23.6","","","30.2"
"289","4935","茂林-KY","37.25","-0.65","-1.72","05/08","55.1","38","36.1","31.6","32.8","29.8","30.2","25.5","24","23.3","13.2","26.9"
"290","3025","星通","63.3","-0.2","-0.31","05/08","29.2","40.5","36","31.8","34.9","33.1","31.2","23.8","24.2","19.1","17","26"
"291","3257","虹冠電","54.9","+0.8","+1.48","05/08","42.5","33.7","36","31.9","35.6","32.4","32.8","25.8","21.3","23","17.8","27.6"
"292","4909","新復興","54.8","-2.1","-3.69","05/08","48.5","36.6","36","32.8","34.3","25.6","24.5","21.8","20.7","19.5","17.8","22.4"
"293","6715","嘉基","445","-22","-4.71","05/08","42","36.8","36","34.3","36.2","31.1","25.5","25.3","25.5","24","","25.2"
"294","6117","迎廣","80.7","-4.6","-5.39","05/08","33.7","31.4","36","30.3","26.8","24.4","24.8","25.4","22.4","18.6","18","26.1"
"295","3689","湧德","126","-2","-1.56","05/08","32.1","40.1","35.9","33.4","32.9","27.1","26.2","24.9","24.1","21.2","17.8","25.9"
"296","1733","五鼎","28.35","+0.1","+0.35","05/08","34.5","26.5","35.9","37.7","35.4","31.8","36.1","35.2","26.6","23.8","15.8","35.9"
"297","2540","愛山林","51.3","-0.7","-1.35","05/08","40.1","39.6","35.9","33.2","35","34.9","36.9","38.9","39.1","32.5","28.8","38.4"
"298","1515","力山","21.95","-0.05","-0.23","05/08","43.4","38.3","35.9","30.1","33.5","33","34.3","34.2","32.5","28.6","17.2","34.7"
"299","4755","三福化","139","-3.5","-2.46","05/08","43","33.7","35.9","36.6","35.8","29.9","28.3","27.2","26.5","23.6","16.2","27.2"
"300","5292","華懋","226","-4.5","-1.95","05/08","60.6","35.4","35.8","28.8","30.6","30.2","28.2","24.4","23.7","","","25.8"
