" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","3617碩天","其他電子","18.05","18.05","18.05","32","0.00"," ","16,999","16,999","16,999","32","0","175.00","3.00"," "
" "," ","","3622洋華","光電","34.98","34.98","34.98","32","0.00"," ","52,950","52,950","52,950","32","0","57.90","-0.80"," "
" "," ","","3645達邁","電子零組件","14.98","14.98","14.98","32","0.00"," ","20,497","20,497","20,497","32","0","74.90","-0.90"," "
" "," ","","3652精聯","電腦週邊","44.87","44.87","44.87","32","0.00"," ","33,701","33,701","33,701","32","0","26.90","-0.15"," "
" "," ","","3653健策","電子零組件","26.15","26.07","26.07","21","-0.08"," ","38,263","38,263","38,263","32","0","3890.00","-150.00"," "
" "," ","","3661世芯-KY","半導體","2.3","2.42","2.42","40","0.12"," ","1,872","1,972","1,972","40","100","2750.00","-290.00"," "
" "," ","","3665貿聯-KY","其他電子","2.65","2.65","2.66","41","0.01"," ","5,184","5,184","5,197","41","13","1880.00","20.00"," "
" "," ","","3669圓展","通信網路","50.45","50.45","50.45","32","0.00"," ","46,884","46,884","46,884","32","0","32.60","-1.60"," "
" "," ","","3673TPK-KY","光電","19.51","19.51","19.51","32","0.00"," ","79,357","79,357","79,357","32","0","44.90","-1.65"," "
" "," ","","3679新至陞","電子零組件","27.93","27.93","27.93","32","0.00"," ","17,608","17,608","17,608","32","0","118.50","-0.50"," "
" "," ","","3686達能","半導體","3.53","3.53","3.53","32","0.00"," ","2,705","2,705","2,705","32","0","18.25","-0.55"," "
" "," ","","3694海華","通信網路","39.52","39.52","39.52","32","0.00"," ","61,248","61,248","61,248","32","0","55.90","-1.40"," "
" "," ","","3701大眾控","電腦週邊","34.25","34.25","34.25","32","0.00"," ","81,016","81,016","81,016","32","0","59.70","-2.30"," "
" "," ","","3702大聯大","電子通路","4.35","4.32","4.32","21","-0.03"," ","73,094","72,594","72,594","21","-500","90.40","-1.70"," "
" "," ","","3703欣陸","營建","32.77","32.77","32.77","32","0.00"," ","269,781","269,781","269,781","32","0","22.50","-0.20"," "
" "," ","","3704合勤控","通信網路","22.68","22.68","22.68","32","0.00"," ","94,263","94,263","94,263","32","0","33.15","0.10"," "
" "," ","","3705永信","生技醫療業","13.73","11.88","11.88","21","-1.85"," ","36,591","31,661","31,661","21","-4,930","54.70","0.20"," "
" "," ","","3706神達","電腦週邊","17.79","17.79","17.79","32","0.00"," ","236,158","236,158","236,158","32","0","77.10","-1.70"," "
" "," ","","3708上緯投控","綠能","19.27","19.81","20.98","50","1.71"," ","20,775","21,357","21,357","40","582","126.50","4.00"," "
" "," ","","3711日月光投控","半導體","15.39","15.38","15.37","10","-0.02"," ","684,328","684,328","684,328","32","0","353.50","0.00"," "
" "," ","","3712永崴投控","電腦週邊","27","27","27","32","0.00"," ","66,494","66,494","66,494","32","0","22.45","-0.75"," "
" "," ","","3714富采","光電","12.78","12.78","12.78","32","0.00"," ","94,361","94,361","94,361","32","0","47.75","-0.95"," "
" "," ","","3715定穎投控","電子零組件","8.54","8.64","8.64","40","0.10"," ","23,737","24,509","24,509","40","772","185.00","-18.50"," "
" "," ","","3716中化控股","生技醫療業","10.28","10.29","10.29","40","0.01"," ","15,400","15,424","15,424","40","24","33.00","0.00"," "
" "," ","","3717聯嘉投控","汽車","15.07","15.07","15.07","32","0.00"," ","31,328","31,328","31,328","32","0","21.65","-0.85"," "
" "," ","","4104佳醫","生技醫療業","11.55","11.55","12.06","41","0.51"," ","19,823","19,823","22,732","41","2,909","77.90","0.40"," "
" "," ","","4106雃博","生技醫療業","27.83","27.83","27.83","32","0.00"," ","28,093","28,093","28,093","32","0","22.05","-0.25"," "
" "," ","","4108懷特","生技醫療業","18.34","18.65","18.82","50","0.48"," ","36,440","37,044","37,396","50","956","12.95","-0.05"," "
" "," ","","4119旭富","生技醫療業","30.34","30.34","30.34","32","0.00"," ","36,269","36,269","36,269","32","0","51.20","-1.30"," "
" "," ","","4133亞諾法","生技醫療業","14.82","14.82","14.82","32","0.00"," ","8,975","8,975","8,975","32","0","22.80","-0.20"," "
" "," ","","4137麗豐-KY","生技醫療業","34.65","34.65","34.65","32","0.00"," ","28,586","28,586","28,586","32","0","106.50","-0.50"," "
" "," ","","4142國光生","生技醫療業","16.87","17.24","17.02","30","0.15"," ","72,467","74,054","73,118","30","651","18.50","0.00"," "
" "," ","","4148全宇生技-KY","生技醫療業","0.49","0.52","0.52","40","0.03"," ","336","350","350","40","14","43.05","0.20"," "
" "," ","","4155訊映","生技醫療業","13.06","13.06","13.12","41","0.06"," ","18,924","18,924","19,008","41","84","13.25","-0.10"," "
" "," ","","4164承業醫","生技醫療業","8.32","8.32","8.42","41","0.10"," ","16,263","16,263","16,463","41","200","30.10","-0.20"," "
" "," ","","4190佐登-KY","生技醫療業","9.82","9.82","9.77","20","-0.05"," ","6,062","6,057","6,026","10","-36","27.25","-0.15"," "
" "," ","","4306炎洲","塑膠","14.42","14.42","14.42","32","0.00"," ","97,638","97,638","97,638","32","0","13.95","0.15"," "
" "," ","","4414如興","紡織","27.3","27.26","27.25","10","-0.05"," ","72,037","71,917","71,887","10","-150","11.75","0.10"," "
" "," ","","4426利勤","紡織","9.52","9.52","9.52","32","0.00"," ","16,439","16,439","16,439","32","0","9.01","-0.03"," "
" "," ","","4438廣越","紡織","39.12","39.12","39.12","32","0.00"," ","44,375","44,375","44,375","32","0","56.40","-1.10"," "
" "," ","","4439冠星-KY","紡織","44.94","44.87","44.87","21","-0.07"," ","17,096","17,096","17,096","32","0","84.00","0.60"," "
" "," ","","4440宜新實業","紡織","10.49","10.49","10.49","32","0.00"," ","7,096","7,096","7,096","32","0","17.35","-0.10"," "
" "," ","","4441振大環球","紡織","19.91","19.99","20","50","0.09"," ","13,577","13,632","13,640","50","63","192.00","-8.00"," "
" "," ","","4526東台","電機","15.12","15.12","15.12","32","0.00"," ","38,538","38,538","38,538","32","0","33.15","-1.45"," "
" "," ","","4532瑞智","電機","38.63","38.63","38.63","32","0.00"," ","195,081","195,081","195,081","32","0","26.40","-1.05"," "
" "," ","","4536拓凱","運動","21.28","21.28","21.28","32","0.00"," ","19,333","19,333","19,333","32","0","148.00","-1.50"," "
" "," ","","4540全球傳動","電機","8.2","8.18","8.18","21","-0.02"," ","9,431","9,431","9,431","32","0","42.20","-1.35"," "
" "," ","","4545銘鈺","電子零組件","66.77","66.49","66.22","10","-0.55"," ","51,419","51,199","50,995","10","-424","30.55","-0.55"," "
" "," ","","4551智伸科","汽車","10.94","10.84","10.84","21","-0.10"," ","12,610","12,500","12,500","21","-110","131.00","-3.00"," "
" "," ","","4552力達-KY","電機","39.75","39.75","39.75","32","0.00"," ","46,111","46,111","46,111","32","0","21.20","0.00"," "
" "," ","","4555氣立","電機","28.65","28.65","28.65","32","0.00"," ","20,058","20,058","20,058","32","0","35.50","-0.50"," "
" "," ","","4557永新-KY","汽車","1.68","1.68","1.68","32","0.00"," ","807","807","807","32","0","57.30","-1.00"," "
" "," ","","4560強信-KY","電機","40.04","40.04","40.04","32","0.00"," ","27,272","27,272","27,272","32","0","32.45","-0.10"," "
" "," ","","4562穎漢","電機","29.15","29.15","29.15","32","0.00"," ","25,521","25,521","25,521","32","0","30.35","-0.70"," "
" "," ","","4564元翎","電機","13.97","13.97","13.97","32","0.00"," ","32,522","32,522","32,522","32","0","18.85","0.10"," "
" "," ","","4566時碩工業","電機","19.71","19.71","19.8","41","0.09"," ","21,653","21,653","21,753","41","100","58.60","-1.70"," "
" "," ","","4569六方科-KY","汽車","42.25","42.25","42.25","32","0.00"," ","12,931","12,931","12,931","32","0","128.00","-7.50"," "
" "," ","","4571鈞興-KY","電機","13.49","13.49","13.49","32","0.00"," ","7,155","7,155","7,155","32","0","154.50","-4.50"," "
" "," ","","4572駐龍","電機","19.98","19.98","19.98","32","0.00"," ","7,992","7,992","7,992","32","0","145.00","2.50"," "
" "," ","","4576大銀微系統","電機","34.43","34.43","34.43","32","0.00"," ","41,255","41,255","41,255","32","0","138.00","2.50"," "
" "," ","","4581光隆精密-KY","汽車","13.27","13.27","13.27","32","0.00"," ","4,501","4,501","4,501","32","0","48.80","-0.70"," "
" "," ","","4583台灣精銳","電機","32.08","32.08","32.08","32","0.00"," ","25,721","25,721","25,721","32","0","648.00","-19.00"," "
" "," ","","4585達明","其他電子","76.6","76.52","76.43","10","-0.17"," ","79,957","79,957","79,957","32","0","293.00","-8.50"," "
" "," ","","4588玖鼎電力","其他電子","20.67","20.67","20.67","32","0.00"," ","8,889","8,889","8,889","32","0","57.80","-1.60"," "
" "," ","","4590富田-創","電機","-","-","20.15","41",""," ","-","-","11,051","41","","73.50","0.50"," "
" "," ","","4720德淵","化學","21.42","21.42","21.42","32","0.00"," ","24,535","24,535","24,535","32","0","18.55","0.10"," "
" "," ","","4722國精化","化學","16.65","16.63","16.6","10","-0.05"," ","17,005","16,995","16,995","21","-10","169.00","-3.50"," "
" "," ","","4736泰博","生技醫療業","5.13","5.13","5.13","32","0.00"," ","4,898","4,898","4,898","32","0","122.50","-2.00"," "
" "," ","","4737華廣","生技醫療業","38.26","38.26","34.01","20","-4.25"," ","25,748","25,748","26,288","41","540","66.10","1.00"," "
" "," ","","4739康普","化學","25.4","25.4","25.09","20","-0.31"," ","30,139","30,139","31,279","41","1,140","81.80","-3.40"," "
" "," ","","4746台耀","生技醫療業","11.14","11.14","11.14","32","0.00"," ","13,403","13,403","13,403","32","0","54.70","0.00"," "
" "," ","","4755三福化","化學","36.9","36.9","36.9","32","0.00"," ","37,169","37,169","37,169","32","0","139.50","-7.00"," "
" "," ","","4763材料*-KY","化學","41.78","41.64","41.63","10","-0.15"," ","413,317","411,942","411,822","10","-1,495","43.15","-1.70"," "
" "," ","","4764雙鍵","化學","24.46","24.26","23.86","10","-0.60"," ","20,928","20,756","20,417","10","-511","127.00","-6.00"," "
" "," ","","4766南寶","化學","12.56","12.56","12.56","32","0.00"," ","15,152","15,152","15,152","32","0","316.00","-5.00"," "
" "," ","","4770上品","化學","18.59","18.59","18.59","32","0.00"," ","14,873","14,873","14,873","32","0","222.50","-2.50"," "
" "," ","","4771望隼","生技醫療業","21.29","21.29","21.3","41","0.01"," ","12,463","12,463","12,508","41","45","188.00","-4.00"," "
" "," ","","4807日成-KY","貿易百貨","43","43","43","32","0.00"," ","16,511","16,511","16,511","32","0","14.75","-0.25"," "
" "," ","","4904遠傳","通信網路","29.74","29.73","29.73","21","-0.01"," ","1,072,578","1,072,578","1,072,578","32","0","91.00","-1.60"," "
" "," ","","4906正文","通信網路","3.31","3.31","3.31","32","0.00"," ","14,164","14,164","14,164","32","0","35.00","-2.10"," "
" "," ","","4912聯德控股-KY","電子零組件","25.52","25.27","25.27","21","-0.25"," ","17,124","16,954","16,954","21","-170","94.00","5.00"," "
" "," ","","4915致伸","電子零組件","2.29","2.29","2.29","32","0.00"," ","10,815","10,815","10,815","32","0","71.70","-1.00"," "
" "," ","","4916事欣科","電腦週邊","11.28","11.27","11.24","10","-0.04"," ","13,912","13,912","13,912","32","0","58.80","0.00"," "
" "," ","","4919新唐","半導體","54.14","54.14","54.14","32","0.00"," ","227,302","227,302","227,302","32","0","94.90","-7.60"," "
" "," ","","4927泰鼎-KY","電子零組件","0.59","0.59","0.59","32","0.00"," ","1,588","1,588","1,588","32","0","41.90","-1.25"," "
" "," ","","4930燦星網","電器電纜","44.4","44.4","44.4","32","0.00"," ","35,527","35,527","35,527","32","0","19.50","0.00"," "
" "," ","","4934太極","光電","27.17","27.17","27.17","32","0.00"," ","61,145","61,145","61,145","32","0","16.95","-0.65"," "
" "," ","","4935茂林-KY","光電","18.23","18.23","18.23","32","0.00"," ","23,493","23,493","23,493","32","0","37.25","-1.45"," "
" "," ","","4938和碩","電腦週邊","5.93","5.93","5.93","32","0.00"," ","159,100","159,100","159,100","32","0","78.60","-2.30"," "
" "," ","","4942嘉彰","光電","15.76","15.76","15.76","32","0.00"," ","22,440","22,440","22,440","32","0","37.60","-0.30"," "
" "," ","","4943康控-KY","電子零組件","15.56","15.56","15.56","32","0.00"," ","19,718","19,718","19,718","32","0","11.45","0.35"," "
" "," ","","4949有成精密","光電","14.83","14.83","14.83","32","0.00"," ","10,043","10,043","10,043","32","0","66.50","-3.90"," "
" "," ","","4952凌通","半導體","34.12","34.12","34.12","32","0.00"," ","37,136","37,136","37,136","32","0","39.90","-1.00"," "
" "," ","","4956光鋐","光電","20.29","20.4","20.53","50","0.24"," ","20,373","20,487","20,616","50","243","32.50","-2.45"," "
" "," ","","4958臻鼎-KY","電子零組件","29.32","28.99","28.99","21","-0.33"," ","310,372","310,404","310,404","40","32","226.50","-3.50"," "
" "," ","","4960誠美材","光電","2.97","2.97","2.97","32","0.00"," ","17,009","17,009","17,009","32","0","27.00","1.20"," "
" "," ","","4961天鈺","半導體","1.1","1.1","1.1","32","0.00"," ","1,342","1,342","1,342","32","0","150.00","6.00"," "
" "," ","","4967十銓","半導體","4.68","4.69","4.69","40","0.01"," ","3,977","3,988","3,988","40","11","220.50","-8.00"," "
" "," ","","4968立積","半導體","8.59","8.59","8.59","32","0.00"," ","7,923","7,923","7,923","32","0","105.00","-3.50"," "
" "," ","","4976佳凌","光電","21.13","21.13","20.94","20","-0.19"," ","29,882","29,882","29,612","20","-270","28.15","-0.30"," "
" "," ","","4977眾達-KY","通信網路","0.34","0.34","0.34","32","0.00"," ","274","274","274","32","0","190.00","-10.00"," "
" "," ","","4989榮科","電子零組件","33.27","33.27","0.79","20","-32.48"," ","45,845","45,845","1,096","20","-44,750","64.80","0.20"," "
" "," ","","4994傳奇","資訊服務","26.6","26.6","26.6","32","0.00"," ","17,659","17,659","17,659","32","0","94.00","1.50"," "
" "," ","","4999鑫禾","電子零組件","17.12","17.12","17.12","32","0.00"," ","12,745","12,745","12,745","32","0","21.65","-0.10"," "
" "," ","","5007三星","鋼鐵","8.95","8.95","8.95","32","0.00"," ","26,415","26,415","26,415","32","0","58.50","0.10"," "
" "," ","","5203訊連","資訊服務","19.13","19.09","19.09","21","-0.04"," ","15,151","15,151","15,151","32","0","62.50","-1.90"," "
" "," ","","5215科嘉-KY","電腦週邊","11.7","11.7","11.7","32","0.00"," ","7,529","7,529","7,529","32","0","37.30","-0.30"," "
" "," ","","5222全訊","半導體","8.16","8.12","8.13","31","-0.03"," ","7,433","7,397","7,412","31","-21","131.50","0.00"," "
" "," ","","5225東科-KY","其他電子","0.97","0.97","0.97","32","0.00"," ","770","770","770","32","0","80.70","-2.30"," "
" "," ","","5234達興材料","光電","43.46","43.46","43.46","32","0.00"," ","44,648","44,648","44,648","32","0","341.50","-15.00"," "
" "," ","","5243乙盛-KY","光電","35.58","35.58","35.58","32","0.00"," ","59,965","59,965","59,965","32","0","82.30","7.40"," "
" "," ","","5244弘凱","光電","14.19","14.19","14.19","32","0.00"," ","9,686","9,686","9,686","32","0","40.60","2.40"," "
" "," ","","5258虹堡","電腦週邊","16.78","16.82","16.82","40","0.04"," ","18,526","18,571","18,571","40","45","47.05","-1.20"," "
" "," ","","5269祥碩","半導體","32.7","32.7","32.7","32","0.00"," ","24,458","24,458","24,458","32","0","1110.00","-55.00"," "
" "," ","","5283禾聯碩","電器電纜","22.86","22.86","22.86","32","0.00"," ","20,030","20,030","20,030","32","0","54.30","-1.00"," "
" "," ","","5284jpp-KY","其他","31.5","31.5","31.5","32","0.00"," ","16,665","16,665","16,665","32","0","278.50","-11.50"," "
" "," ","","5285界霖","半導體","21.57","21.57","21.57","32","0.00"," ","22,017","22,017","22,017","32","0","48.10","-1.25"," "
" "," ","","5288豐祥-KY","電機","55.52","55.52","55.52","32","0.00"," ","38,718","38,718","38,718","32","0","139.00","-2.50"," "
" "," ","","5292華懋","綠能","10.72","10.72","10.72","32","0.00"," ","4,517","4,517","4,517","32","0","252.00","-1.50"," "
" "," ","","5306桂盟","運動","38.22","38.27","38.28","50","0.06"," ","48,166","48,225","48,240","50","74","87.60","-0.70"," "
" "," ","","5388中磊","通信網路","4.58","4.58","4.58","32","0.00"," ","13,959","13,959","13,959","32","0","76.50","-1.50"," "
" "," ","","5434崇越","電子通路","6.44","6.44","6.44","32","0.00"," ","12,397","12,397","12,397","32","0","311.00","-7.50"," "
" "," ","","5469瀚宇博","電子零組件","29.25","29.31","29.31","40","0.06"," ","142,237","142,537","142,537","40","300","82.30","-1.50"," "
" "," ","","5471松翰","半導體","10.85","10.85","10.76","20","-0.09"," ","18,221","18,221","18,072","20","-149","38.95","-1.40"," "
" "," ","","5484慧友","光電","24.68","24.68","24.68","32","0.00"," ","16,488","16,488","16,488","32","0","43.25","3.25"," "
" "," ","","5515建國","營建","32.69","32.69","32.69","32","0.00"," ","65,909","65,909","65,909","32","0","36.50","-1.05"," "
" "," ","","5519隆大","營建","11.73","11.73","11.69","20","-0.04"," ","25,717","25,717","25,641","20","-76","33.10","-0.45"," "
" "," ","","5521工信","營建","3.82","3.82","3.82","32","0.00"," ","18,829","18,829","18,829","32","0","12.80","-0.20"," "
" "," ","","5522遠雄","營建","35.57","35.57","35.57","32","0.00"," ","278,086","278,086","278,086","32","0","70.10","-1.80"," "
" "," ","","5525順天","營建","19.84","19.84","19.84","32","0.00"," ","63,119","63,119","63,119","32","0","25.10","-0.60"," "
" "," ","","5531鄉林","營建","32.63","32.63","32.63","32","0.00"," ","351,673","351,673","351,673","32","0","8.84","-0.09"," "
" "," ","","5533皇鼎","營建","10.05","10.05","10.05","32","0.00"," ","28,669","28,669","28,669","32","0","14.55","-0.05"," "
" "," ","","5534長虹","營建","10","10","10","32","0.00"," ","29,060","29,060","29,060","32","0","78.50","-0.70"," "
" "," ","","5538東明-KY","鋼鐵","25.5","25.5","25.5","32","0.00"," ","51,318","51,318","51,318","32","0","29.75","-0.30"," "
" "," ","","5546永固-KY","營建","62.89","62.89","62.89","32","0.00"," ","51,793","51,793","51,793","32","0","16.40","-0.90"," "
" "," ","","5607遠雄港","航運","17.77","17.77","17.77","32","0.00"," ","65,861","65,861","65,861","32","0","45.70","-0.30"," "
" "," ","","5608四維航","航運","8.46","8.46","8.46","32","0.00"," ","32,968","32,968","32,968","32","0","16.50","0.20"," "
" "," ","","5706鳳凰","觀光","28.72","28.91","29.28","50","0.56"," ","24,388","24,550","24,862","50","474","51.30","-0.40"," "
" "," ","","5871中租-KY","其他","4.07","4.07","4.07","32","0.00"," ","75,889","75,889","75,889","32","0","111.00","-2.00"," "
" "," ","","5876上海商銀","金融","6.46","6.46","6.46","32","0.00"," ","314,273","314,273","314,273","32","0","39.00","-0.50"," "
" "," ","","5880合庫金","金融","27.68","27.68","27.68","32","0.00"," ","4,340,776","4,340,776","4,340,776","32","0","23.20","-0.20"," "
" "," ","","5906台南-KY","貿易百貨","31.38","31.38","31.38","32","0.00"," ","11,217","11,217","11,217","32","0","",""," "
" "," ","","5907大洋-KY","貿易百貨","38.67","29","28.89","10","-9.78"," ","75,613","56,721","56,491","10","-19,122","5.92","0.04"," "
" "," ","","6005群益證","金融","2.71","2.71","2.71","32","0.00"," ","58,911","58,911","58,911","32","0","27.70","-0.80"," "
" "," ","","6024群益期","金融","55.46","55.46","55.46","32","0.00"," ","138,622","138,622","138,622","32","0","55.20","0.40"," "
" "," ","","6108競國","電子零組件","13.9","13.9","13.9","32","0.00"," ","21,836","21,836","21,836","32","0","16.45","0.00"," "
" "," ","","6112邁達特","資訊服務","51.41","51.41","51.41","32","0.00"," ","96,841","96,841","96,841","32","0","43.55","-1.20"," "
" "," ","","6115鎰勝","電子零組件","11.82","11.82","11.82","32","0.00"," ","22,189","22,189","22,189","32","0","46.95","-0.10"," "
" "," ","","6116彩晶","光電","13.19","13.57","13.57","40","0.38"," ","388,015","388,015","388,015","32","0","8.08","-0.12"," "
" "," ","","6117迎廣","電腦週邊","34.24","34.24","34.24","32","0.00"," ","31,697","31,697","31,697","32","0","70.50","-2.50"," "
" "," ","","6120達運","光電","28.71","28.71","28.71","32","0.00"," ","171,993","171,993","171,993","32","0","12.50","-0.40"," "
" "," ","","6128上福","電腦週邊","26.08","26.08","26.08","32","0.00"," ","33,286","33,286","33,286","32","0","21.30","-0.35"," "
" "," ","","6133金橋","電子零組件","2.16","2.16","2.16","32","0.00"," ","2,531","2,531","2,531","32","0","22.30","-0.65"," "
" "," ","","6136富爾特","通信網路","7.11","7.03","7.03","21","-0.08"," ","8,222","8,126","8,126","21","-96","24.40","0.05"," "
" "," ","","6139亞翔","其他電子","26.52","26.51","26.51","21","-0.01"," ","62,436","62,436","62,436","32","0","545.00","-29.00"," "
" "," ","","6141柏承","電子零組件","10.73","10.73","10.73","32","0.00"," ","12,174","12,174","12,174","32","0","21.80","-0.30"," "
" "," ","","6142友勁","通信網路","41.57","41.57","41.57","32","0.00"," ","137,535","137,535","137,535","32","0","9.71","-0.17"," "
" "," ","","6152百一","通信網路","10.91","10.81","10.8","10","-0.11"," ","18,314","18,134","18,125","10","-189","16.45","-1.55"," "
" "," ","","6153嘉聯益","電子零組件","28.91","28.91","28.91","32","0.00"," ","183,973","183,973","183,973","32","0","16.55","-0.65"," "
" "," ","","6155鈞寶","電子零組件","22.86","22.8","22.7","10","-0.16"," ","20,126","20,073","19,988","10","-138","44.35","-0.75"," "
" "," ","","6164華興","光電","7","7","7","32","0.00"," ","5,601","5,601","5,601","32","0","12.00","-0.40"," "
" "," ","","6165浪凡","雲端","0.05","0.05","0.05","32","0.00"," ","40","40","40","32","0","45.95","-0.95"," "
" "," ","","6166凌華","電腦週邊","20.16","20.15","20.15","21","-0.01"," ","43,886","43,886","43,886","32","0","58.80","-2.00"," "
" "," ","","6168宏齊","光電","21.93","21.93","21.93","32","0.00"," ","45,210","45,210","45,210","32","0","23.10","-1.65"," "
" "," ","","6176瑞儀","光電","3.64","3.64","3.64","32","0.00"," ","16,968","16,968","16,968","32","0","92.00","0.30"," "
" "," ","","6177達麗","營建","5.17","5.17","5.17","32","0.00"," ","24,416","24,416","24,416","32","0","47.60","-0.80"," "
" "," ","","6183關貿","資訊服務","49.82","49.82","49.82","32","0.00"," ","74,734","74,744","74,744","40","10","93.00","0.70"," "
" "," ","","6184大豐電","其他","11.59","11.59","11.59","32","0.00"," ","18,793","18,793","18,793","32","0","47.55","-0.25"," "
" "," ","","6189豐藝","電子通路","8.75","8.75","8.75","32","0.00"," ","23,105","23,105","23,105","32","0","45.65","-1.15"," "
" "," ","","6191精成科","電子零組件","41.84","41.81","41.81","21","-0.03"," ","208,954","208,784","208,784","21","-170","92.10","-3.70"," "
" "," ","","6192巨路","其他電子","7.67","7.67","7.67","32","0.00"," ","7,383","7,383","7,383","32","0","116.50","-3.00"," "
" "," ","","6196帆宣","其他電子","46.3","46.26","46.22","10","-0.08"," ","101,122","101,122","101,122","32","0","281.50","-11.50"," "
" "," ","","6197佳必琪","電子零組件","33.97","33.97","33.98","41","0.01"," ","41,476","41,476","41,486","41","10","162.50","-9.00"," "
" "," ","","6201亞弘電","其他電子","18.47","18.47","18.47","32","0.00"," ","16,482","16,482","16,482","32","0","50.20","-0.30"," "
" "," ","","6202盛群","半導體","6.9","6.9","6.9","32","0.00"," ","15,913","15,913","15,913","32","0","49.25","-1.15"," "
" "," ","","6205詮欣","電子零組件","13.26","13.26","13.26","32","0.00"," ","10,910","10,910","10,910","32","0","54.50","-1.80"," "
" "," ","","6206飛捷","電腦週邊","20.1","20.1","20.1","32","0.00"," ","28,762","28,762","28,762","32","0","99.50","-2.00"," "
" "," ","","6209今國光","光電","12.61","12.6","12.32","10","-0.29"," ","22,116","22,099","22,115","31","-1","49.80","-1.20"," "
" "," ","","6213聯茂","電子零組件","19.68","19.68","19.95","41","0.27"," ","71,543","71,543","72,543","41","1,000","151.00","-7.00"," "
" "," ","","6214精誠","資訊服務","13.24","13.24","13.24","32","0.00"," ","36,066","36,066","36,066","32","0","106.50","-2.00"," "
" "," ","","6215和椿","其他電子","19.31","19.31","19.31","32","0.00"," ","15,994","15,994","15,994","32","0","99.30","-1.70"," "
" "," ","","6216居易","通信網路","18.83","18.83","18.83","32","0.00"," ","18,263","18,263","18,263","32","0","25.20","-0.30"," "
" "," ","","6224聚鼎","電子零組件","21.96","21.96","21.96","32","0.00"," ","18,809","18,809","18,809","32","0","40.10","-0.80"," "
" "," ","","6225天瀚","光電","24.93","24.93","24.93","32","0.00"," ","6,931","6,931","6,931","32","0","19.30","-1.20"," "
" "," ","","6226光鼎","光電","11.61","11.62","11.54","30","-0.07"," ","13,415","13,435","13,335","30","-80","11.75","-0.40"," "
" "," ","","6230尼得科超眾","電腦週邊","86.3","86.3","86.3","32","0.00"," ","74,515","74,515","74,515","32","0","147.50","-5.00"," "
" "," ","","6235華孚","電腦週邊","25.15","25.15","25.15","32","0.00"," ","50,290","50,290","50,290","32","0","48.50","1.40"," "
" "," ","","6239力成","半導體","7.54","7.54","7.54","32","0.00"," ","57,303","57,303","57,303","32","0","196.00","1.00"," "
" "," ","","6243迅杰","半導體","18.65","18.65","18.65","32","0.00"," ","8,444","8,444","8,444","32","0","28.90","-0.85"," "
" "," ","","6257矽格","半導體","4.74","4.75","4.75","40","0.01"," ","22,969","23,019","23,019","40","50","148.00","2.00"," "
" "," ","","6269台郡","電子零組件","7.71","7.71","7.71","32","0.00"," ","24,926","24,926","24,926","32","0","59.90","-3.60"," "
" "," ","","6271同欣電","半導體","5.74","5.74","5.74","32","0.00"," ","12,004","12,004","12,004","32","0","147.50","-4.50"," "
" "," ","","6272驊陞","電子零組件","-","8.96","8.96","40",""," ","-","7,333","7,333","40","","31.45","-1.20"," "
" "," ","","6277宏正","電腦週邊","11.65","11.65","11.65","32","0.00"," ","13,919","13,919","13,919","32","0","69.90","-2.00"," "
" "," ","","6278台表科","光電","9.15","9.15","9.15","32","0.00"," ","26,756","26,765","26,765","40","9","94.70","-1.40"," "
" "," ","","6281全國電","電子通路","12.99","12.99","12.99","32","0.00"," ","12,886","12,886","12,886","32","0","57.00","-0.50"," "
" "," ","","6282康舒","電子零組件","19.71","19.71","19.84","41","0.13"," ","168,789","168,789","169,889","41","1,100","47.35","-1.55"," "
" "," ","","6283淳安","其他電子","42.62","42.63","42.63","40","0.01"," ","63,507","63,523","63,523","40","16","20.55","-0.30"," "
" "," ","","6285啟卅卅","通信網路","22.04","22.22","22.22","40","0.18"," ","106,689","107,569","107,559","30","871","179.00","-9.50"," "
" "," ","","6405悅城","光電","8.14","8.14","8.14","32","0.00"," ","5,359","5,359","5,359","32","0","31.55","0.90"," "
" "," ","","6409旭隼","其他電子","16.69","16.62","16.54","10","-0.15"," ","14,638","14,579","14,510","10","-128","750.00","9.00"," "
" "," ","","6412群電","電子零組件","58.88","58.88","58.88","32","0.00"," ","235,983","235,983","235,983","32","0","74.30","-2.80"," "
" "," ","","6414樺漢","電腦週邊","24.14","23.24","23.24","21","-0.90"," ","33,906","33,906","33,906","32","0","269.00","5.00"," "
" "," ","","6415矽力*-KY","半導體","11.02","11.02","11.02","32","0.00"," ","42,858","42,858","42,858","32","0","285.50","-7.50"," "
" "," ","","6416瑞祺電通","通信網路","27.51","27.52","27.52","40","0.01"," ","20,185","20,188","20,188","40","3","79.70","-0.50"," "
" "," ","","6426統新","通信網路","14.41","14.41","14.41","32","0.00"," ","5,549","5,549","5,549","32","0","151.00","-4.50"," "
" "," ","","6431光麗-KY","生技醫療業","0","0","0","32","0.00"," ","0","0","0","32","0","25.00","2.25"," "
" "," ","","6438迅得","其他電子","13.53","13.47","13.47","21","-0.06"," ","11,126","11,075","11,075","21","-51","171.50","-6.00"," "
" "," ","","6442光聖","通信網路","10.46","10.46","10.46","32","0.00"," ","8,174","8,174","8,174","32","0","2110.00","-5.00"," "
