" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2540愛山林","營建","67.96","68.8","69.35","50","1.39"," ","642,176","650,076","655,326","50","13,150","52.80","-0.60"," "
" "," ","","2542興富發","營建","2.78","2.78","2.78","32","0.00"," ","60,504","60,504","60,504","32","0","42.70","0.00"," "
" "," ","","2543皇昌","營建","46.84","46.89","46.89","40","0.05"," ","247,574","247,866","247,866","40","292","41.85","-1.10"," "
" "," ","","2545皇翔","營建","42.27","42.27","42.27","32","0.00"," ","160,534","160,534","160,534","32","0","37.60","-0.25"," "
" "," ","","2546根基","營建","34.18","34.18","34.18","32","0.00"," ","44,619","44,619","44,619","32","0","93.00","-0.40"," "
" "," ","","2547日勝生","營建","12.65","12.65","12.65","32","0.00"," ","130,992","130,992","130,992","32","0","10.95","0.00"," "
" "," ","","2548華固","營建","15.56","15.56","15.56","32","0.00"," ","49,772","49,772","49,772","32","0","101.50","1.00"," "
" "," ","","2597潤弘","營建","47.57","47.57","47.6","41","0.03"," ","147,822","147,822","147,914","41","92","175.50","2.00"," "
" "," ","","2601益航","貿易百貨","11.64","11.64","11.64","32","0.00"," ","96,011","96,011","96,011","32","0","5.57","-0.11"," "
" "," ","","2603長榮","航運","2.72","2.72","2.72","32","0.00"," ","59,028","59,028","59,028","32","0","189.00","-4.00"," "
" "," ","","2605新興","航運","13.14","13.14","13.14","32","0.00"," ","76,939","76,939","76,939","32","0","31.80","-0.15"," "
" "," ","","2606裕民","航運","40.62","40.62","40.62","32","0.00"," ","343,329","343,329","343,329","32","0","61.70","-0.30"," "
" "," ","","2607榮運","航運","40.37","40.37","40.37","32","0.00"," ","215,422","215,422","215,422","32","0","49.20","-0.35"," "
" "," ","","2608嘉里大榮","航運","9.1","9.1","9.1","32","0.00"," ","42,501","42,501","42,501","32","0","29.15","0.20"," "
" "," ","","2609陽明","航運","32.21","32.21","32.21","32","0.00"," ","1,125,121","1,125,121","1,125,121","32","0","51.30","-1.00"," "
" "," ","","2610華航","航運","39","38.84","38.84","21","-0.16"," ","2,387,092","2,387,092","2,387,092","32","0","22.30","0.50"," "
" "," ","","2611志信","航運","26.56","26.56","26.56","32","0.00"," ","50,207","50,207","50,207","32","0","13.65","-0.20"," "
" "," ","","2612中航","航運","28","28","28","32","0.00"," ","55,300","55,300","55,300","32","0","53.70","-0.70"," "
" "," ","","2613中櫃","航運","34.33","34.33","34.33","32","0.00"," ","50,964","50,964","50,964","32","0","21.75","0.00"," "
" "," ","","2614東森","其他","5.55","5.55","5.55","32","0.00"," ","18,194","18,194","18,188","20","-6","18.45","-0.20"," "
" "," ","","2615萬海","航運","2.79","2.79","2.79","32","0.00"," ","78,382","78,382","78,382","32","0","78.70","-1.80"," "
" "," ","","2616山隆","油電燃氣","23.9","23.9","23.9","32","0.00"," ","32,817","32,817","32,817","32","0","13.50","-0.20"," "
" "," ","","2617台航","航運","43.42","43.42","43.42","32","0.00"," ","181,230","181,230","181,230","32","0","29.95","-0.10"," "
" "," ","","2618長榮航","航運","14.56","14.56","14.56","32","0.00"," ","786,448","786,448","786,435","20","-13","42.95","1.30"," "
" "," ","","2630亞航","航運","59.17","59.17","59.17","32","0.00"," ","123,928","123,928","123,928","32","0","42.15","-0.75"," "
" "," ","","2633台灣高鐵","航運","61.34","61.34","60.98","20","-0.36"," ","3,452,526","3,452,526","3,432,249","20","-20,278","25.75","-0.20"," "
" "," ","","2634漢翔","航運","36.34","36.34","36.34","32","0.00"," ","342,365","342,365","342,365","32","0","49.70","-0.40"," "
" "," ","","2636台驊控股","航運","18.61","18.69","18.75","50","0.14"," ","26,404","26,521","26,604","50","200","70.00","-0.70"," "
" "," ","","2637慧洋-KY","航運","30.97","30.97","30.97","32","0.00"," ","231,232","231,232","231,232","32","0","76.80","-0.30"," "
" "," ","","2642宅配通","航運","45.89","45.89","45.89","32","0.00"," ","43,816","43,816","43,816","32","0","21.00","-0.10"," "
" "," ","","2645長榮航太","航運","68.62","68.62","68.62","32","0.00"," ","257,037","257,037","257,037","32","0","173.50","0.00"," "
" "," ","","2646星宇航空","航運","55.26","55.26","55.26","32","0.00"," ","1,662,764","1,662,764","1,662,764","32","0","21.40","0.50"," "
" "," ","","2701萬企","觀光","19.96","19.96","19.96","32","0.00"," ","89,847","89,847","89,847","32","0","10.55","-0.05"," "
" "," ","","2702華園","觀光","19.4","19.4","19.4","32","0.00"," ","30,396","30,396","30,396","32","0","12.85","-0.05"," "
" "," ","","2704國賓","觀光","21.04","21.04","21.04","32","0.00"," ","77,212","77,212","77,212","32","0","45.15","-0.95"," "
" "," ","","2705六福","觀光","12.97","12.97","12.97","32","0.00"," ","24,824","24,824","24,824","32","0","16.15","-0.15"," "
" "," ","","2706第一店","觀光","19.8","19.8","19.8","32","0.00"," ","99,039","99,039","99,039","32","0","12.45","-0.05"," "
" "," ","","2707晶華","觀光","10.49","10.49","10.49","32","0.00"," ","13,367","13,367","13,367","32","0","179.00","0.50"," "
" "," ","","2712遠雄來","觀光","51.12","51.12","51.12","32","0.00"," ","53,681","53,681","53,681","32","0","15.15","-0.05"," "
" "," ","","2722夏都","觀光","53.99","53.99","53.99","32","0.00"," ","77,307","77,307","77,307","32","0","22.80","-0.25"," "
" "," ","","2723美食-KY","觀光","46.33","46.33","46.33","32","0.00"," ","83,397","83,397","83,397","32","0","65.30","-0.80"," "
" "," ","","2727王品","觀光","8.51","8.51","8.51","32","0.00"," ","7,190","7,190","7,190","32","0","246.50","0.00"," "
" "," ","","2731雄獅","觀光","17.49","17.49","17.49","32","0.00"," ","16,321","16,321","16,321","32","0","151.50","0.00"," "
" "," ","","2739寒舍","觀光","40.95","40.95","40.95","32","0.00"," ","37,488","37,488","37,488","32","0","36.40","0.25"," "
" "," ","","2748雲品","觀光","58.59","58.59","58.59","32","0.00"," ","61,985","61,985","61,985","32","0","39.90","-0.35"," "
" "," ","","2753八方雲集","觀光","31.37","31.37","31.37","32","0.00"," ","20,911","20,911","20,911","32","0","190.00","0.00"," "
" "," ","","2762世界健身-KY","運動","0","0","0","32","0.00"," ","0","0","0","32","0","85.30","0.80"," "
" "," ","","2801彰銀","金融","25.11","25.11","25.11","32","0.00"," ","2,955,281","2,955,281","2,955,281","32","0","23.20","0.35"," "
" "," ","","2812台中銀","金融","3.2","3.2","3.18","20","-0.02"," ","193,291","193,291","191,530","20","-1,761","20.00","0.35"," "
" "," ","","2816旺旺保","金融","20.88","20.88","20.88","32","0.00"," ","46,690","46,690","46,690","32","0","33.75","-0.05"," "
" "," ","","2820華票","金融","34.22","34.22","34.22","32","0.00"," ","459,575","459,575","459,575","32","0","17.70","-0.05"," "
" "," ","","2832台產","金融","26.64","26.64","26.64","32","0.00"," ","67,562","67,562","67,562","32","0","56.40","-0.10"," "
" "," ","","2834臺企銀","金融","24.21","24.21","24.21","32","0.00"," ","2,353,506","2,353,506","2,353,506","32","0","17.65","0.20"," "
" "," ","","2836高雄銀","金融","56.01","56.11","56.15","50","0.14"," ","1,053,021","1,054,878","1,055,576","50","2,555","12.30","0.00"," "
" "," ","","2838聯邦銀","金融","11.34","11.34","11.34","32","0.00"," ","515,203","515,203","515,203","32","0","22.75","0.35"," "
" "," ","","2845遠東銀","金融","7.46","7.46","7.46","32","0.00"," ","363,263","363,263","363,263","32","0","13.10","0.25"," "
" "," ","","2849安泰銀","金融","21.88","21.88","21.88","32","0.00"," ","428,437","428,437","428,437","32","0","14.65","0.25"," "
" "," ","","2850新產","金融","4.28","4.28","4.24","20","-0.04"," ","13,525","13,525","13,406","20","-119","144.50","1.50"," "
" "," ","","2851中再保","金融","37.03","37.03","37.03","32","0.00"," ","296,461","296,461","296,461","32","0","39.00","-0.30"," "
" "," ","","2852第一保","金融","18.58","18.58","18.58","32","0.00"," ","55,959","55,959","55,959","32","0","26.60","0.30"," "
" "," ","","2855統一證","金融","7.14","7.14","7.14","32","0.00"," ","114,419","114,419","114,419","32","0","50.60","0.00"," "
" "," ","","2867三商壽","金融","31.15","31.15","31.15","32","0.00"," ","1,837,780","1,837,780","1,837,780","32","0","8.72","0.03"," "
" "," ","","2880華南金","金融","24.72","24.72","24.72","32","0.00"," ","3,440,961","3,440,961","3,440,961","32","0","37.55","-0.05"," "
" "," ","","2881富邦金","金融","24","24","24","32","0.00"," ","3,747,201","3,747,201","3,747,201","32","0","137.50","-1.00"," "
" "," ","","2882國泰金","金融","1.02","1.02","1.02","32","0.00"," ","165,858","165,858","165,858","32","0","113.50","0.50"," "
" "," ","","2883凱基金","金融","1.1","1.1","1.1","32","0.00"," ","204,256","204,256","204,256","32","0","30.10","-0.25"," "
" "," ","","2884玉山金","金融","1.56","1.56","1.57","41","0.01"," ","252,637","252,637","254,237","41","1,600","35.80","0.00"," "
" "," ","","2885元大金","金融","4.59","4.59","4.59","32","0.00"," ","611,995","611,995","611,995","32","0","68.30","-0.50"," "
" "," ","","2886兆豐金","金融","20.6","20.6","20.6","32","0.00"," ","3,057,113","3,057,113","3,057,113","32","0","45.20","0.45"," "
" "," ","","2887台新新光金","金融","1.92","1.92","1.92","32","0.00"," ","566,145","566,145","566,145","32","0","32.15","0.10"," "
" "," ","","2889國票金","金融","9.86","9.86","11.64","41","1.78"," ","358,584","358,584","423,097","41","64,512","15.00","-0.05"," "
" "," ","","2890永豐金","金融","2.57","2.57","2.57","32","0.00"," ","373,910","373,910","373,910","32","0","39.80","0.00"," "
" "," ","","2891中信金","金融","1.42","1.42","1.42","32","0.00"," ","287,743","287,743","287,743","32","0","72.40","1.90"," "
" "," ","","2892第一金","金融","18.98","18.98","18.98","32","0.00"," ","2,730,604","2,730,604","2,730,604","32","0","32.45","0.15"," "
" "," ","","2897王道銀行","金融","33.71","33.71","33.71","32","0.00"," ","1,030,102","1,030,102","1,030,102","32","0","10.65","0.10"," "
" "," ","","2901欣欣","貿易百貨","58.4","58.4","58.4","32","0.00"," ","42,659","42,659","42,659","32","0","24.00","0.20"," "
" "," ","","2903遠百","貿易百貨","22.96","22.96","22.96","32","0.00"," ","325,421","325,421","325,421","32","0","23.25","-0.05"," "
" "," ","","2904匯僑","其他","41.33","41.33","41.33","32","0.00"," ","32,172","32,172","32,172","32","0","14.25","0.05"," "
" "," ","","2905三商","貿易百貨","43.7","43.7","43.7","32","0.00"," ","485,300","485,300","485,300","32","0","15.05","-0.10"," "
" "," ","","2906高林","貿易百貨","37.14","37.14","37.33","41","0.19"," ","77,669","77,669","78,069","41","400","12.90","-0.05"," "
" "," ","","2908特力","貿易百貨","15.59","15.59","15.59","32","0.00"," ","79,532","79,532","79,532","32","0","21.10","0.20"," "
" "," ","","2910統領","貿易百貨","19.89","19.89","19.89","32","0.00"," ","34,901","34,901","34,901","32","0","23.00","0.30"," "
" "," ","","2911麗嬰房","貿易百貨","22.07","22.07","22.07","32","0.00"," ","23,210","23,210","23,210","32","0","7.50","-0.38"," "
" "," ","","2912統一超","貿易百貨","45.89","45.89","45.89","32","0.00"," ","477,173","477,173","477,173","32","0","227.00","6.00"," "
" "," ","","2913農林","貿易百貨","30.84","30.84","30.84","32","0.00"," ","243,640","243,640","243,640","32","0","11.00","-0.15"," "
" "," ","","2915潤泰全","貿易百貨","5.58","5.58","5.58","32","0.00"," ","61,641","61,641","61,641","32","0","52.80","0.20"," "
" "," ","","2923鼎固-KY","營建","58.49","58.49","58.49","32","0.00"," ","1,018,017","1,018,017","1,018,017","32","0","25.60","1.60"," "
" "," ","","2929淘帝-KY","貿易百貨","14.86","14.86","14.86","32","0.00"," ","16,281","16,281","16,281","32","0","5.86","-0.14"," "
" "," ","","2939永邑-KY","貿易百貨","1.05","1.05","1.05","32","0.00"," ","479","479","479","32","0","20.15","-1.20"," "
" "," ","","2945三商家購","貿易百貨","76.17","76.17","68.58","20","-7.59"," ","51,419","51,419","46,297","20","-5,122","42.95","0.45"," "
" "," ","","3002歐格","電腦週邊","25.77","25.77","25.77","32","0.00"," ","26,287","26,287","26,287","32","0","22.00","-1.00"," "
" "," ","","3003健和興","電子零組件","10.39","10.39","10.39","32","0.00"," ","16,175","16,175","16,175","32","0","68.50","0.00"," "
" "," ","","3004豐達科","鋼鐵","42.03","42.03","42.03","32","0.00"," ","27,054","27,054","27,054","32","0","131.00","-7.00"," "
" "," ","","3005神基","電腦週邊","32.61","32.61","32.61","32","0.00"," ","203,623","203,623","203,623","32","0","100.00","-0.50"," "
" "," ","","3006晶豪科","半導體","6.54","6.54","6.54","32","0.00"," ","19,501","19,501","19,501","32","0","245.00","-9.00"," "
" "," ","","3008大立光","光電","18.63","18.63","19.01","41","0.38"," ","24,877","24,877","24,877","32","0","5000.00","-185.00"," "
" "," ","","3010華立","電子通路","9.88","9.88","9.88","32","0.00"," ","25,655","25,655","25,655","32","0","126.50","0.00"," "
" "," ","","3011今皓","電子零組件","9.63","9.63","9.63","32","0.00"," ","12,491","12,491","12,491","32","0","14.10","-0.20"," "
" "," ","","3013晟銘電","電腦週邊","17.12","17.05","16.97","10","-0.15"," ","35,130","34,977","34,815","10","-315","109.50","-4.00"," "
" "," ","","3014聯陽","半導體","9.66","9.66","9.59","20","-0.07"," ","16,044","16,044","15,926","20","-118","161.00","0.50"," "
" "," ","","3015全漢","電子零組件","27.23","27.23","27.23","32","0.00"," ","51,005","51,005","51,005","32","0","62.50","-3.30"," "
" "," ","","3016嘉晶","半導體","57.86","57.86","57.67","20","-0.19"," ","166,972","166,972","166,972","32","0","152.50","13.50"," "
" "," ","","3017奇鋐","電腦週邊","13.98","13.95","13.93","10","-0.05"," ","54,893","54,783","54,703","10","-190","2425.00","5.00"," "
" "," ","","3018隆銘綠能","其他電子","19.04","19.04","19.04","32","0.00"," ","14,359","14,359","14,359","32","0","12.00","0.00"," "
" "," ","","3019亞光","光電","13.52","13.52","13.52","32","0.00"," ","37,772","37,772","37,772","32","0","157.00","-6.00"," "
" "," ","","3021鴻名","電子零組件","8.41","8.38","8.38","21","-0.03"," ","7,987","7,960","7,960","21","-27","29.80","-0.50"," "
" "," ","","3022威強電","電腦週邊","8.87","8.87","8.87","32","0.00"," ","15,675","15,675","15,675","32","0","81.90","-1.30"," "
" "," ","","3023信邦","電子零組件","7.25","7.25","7.25","32","0.00"," ","17,412","17,412","17,412","32","0","310.50","-22.50"," "
" "," ","","3024憶聲","光電","13.84","13.84","12.03","20","-1.81"," ","38,374","38,374","33,343","20","-5,031","12.30","-0.20"," "
" "," ","","3025星通","通信網路","12.89","12.89","12.89","32","0.00"," ","7,319","7,319","7,319","32","0","69.70","-1.80"," "
" "," ","","3026禾伸堂","電子零組件","9.54","9.54","9.54","32","0.00"," ","15,840","15,840","15,840","32","0","808.00","-89.00"," "
" "," ","","3027盛達","通信網路","14.29","14.29","14.29","32","0.00"," ","18,578","18,578","18,578","32","0","21.25","-0.30"," "
" "," ","","3028增你強","電子通路","13.23","13.23","13.23","32","0.00"," ","31,398","31,398","31,398","32","0","78.90","-3.60"," "
" "," ","","3029零壹","資訊服務","12.92","12.92","12.92","32","0.00"," ","21,588","21,588","21,588","32","0","99.90","-1.60"," "
" "," ","","3030德律","其他電子","17.7","17.7","17.07","20","-0.63"," ","41,812","41,812","40,332","20","-1,480","338.00","-12.00"," "
" "," ","","3031佰鴻","光電","33.22","33.22","33.22","32","0.00"," ","57,555","57,555","57,555","32","0","32.05","1.55"," "
" "," ","","3032偉訓","電子零組件","35.99","35.99","35.99","32","0.00"," ","40,776","40,776","40,776","32","0","81.70","-3.30"," "
" "," ","","3033威健","電子通路","8.87","8.82","8.39","10","-0.48"," ","42,820","42,820","42,820","32","0","50.20","-1.00"," "
" "," ","","3034聯詠","半導體","1.78","1.78","1.78","32","0.00"," ","10,839","10,849","10,849","40","10","544.00","-23.00"," "
" "," ","","3035智原","半導體","14.06","14.06","14.06","32","0.00"," ","36,649","36,649","36,649","32","0","233.00","3.50"," "
" "," ","","3036文曄","電子通路","17.53","17.53","17.68","41","0.15"," ","222,566","222,566","224,566","41","2,000","220.50","-4.50"," "
" "," ","","3037欣興","電子零組件","14.5","14.5","14.35","20","-0.15"," ","230,543","230,543","228,202","20","-2,340","974.00","-31.00"," "
" "," ","","3038全台","光電","18.17","18.17","18.17","32","0.00"," ","28,604","28,604","28,604","32","0","22.80","-0.15"," "
" "," ","","3040遠見","其他","36.38","36.38","36.38","32","0.00"," ","24,094","24,094","24,094","32","0","37.90","-1.15"," "
" "," ","","3041揚智","半導體","16.51","16.51","16.51","32","0.00"," ","23,152","23,152","23,152","32","0","31.20","0.25"," "
" "," ","","3042晶技","電子零組件","5.48","5.45","5.4","10","-0.08"," ","18,804","18,714","18,539","10","-265","190.50","-7.50"," "
" "," ","","3043科風","其他電子","1.14","1.14","1.14","32","0.00"," ","448","448","448","32","0","22.70","-0.65"," "
" "," ","","3044健鼎","電子零組件","4.91","4.91","4.91","32","0.00"," ","25,846","25,846","25,846","32","0","531.00","-35.00"," "
" "," ","","3045台灣大","通信網路","6.02","6.02","3.64","20","-2.38"," ","224,331","224,331","135,805","20","-88,526","119.00","0.50"," "
" "," ","","3046建卅卅","電腦週邊","43.74","43.74","43.74","32","0.00"," ","34,319","34,319","34,319","32","0","55.90","-1.20"," "
" "," ","","3047訊舟","通信網路","3.39","3.42","3.42","40","0.03"," ","7,634","7,702","7,702","40","68","15.90","-0.30"," "
" "," ","","3048益登","電子通路","29.33","29.33","29.33","32","0.00"," ","79,164","79,164","79,164","32","0","69.30","-3.10"," "
" "," ","","3049精金","光電","35.86","35.86","35.86","32","0.00"," ","287,601","287,601","287,601","32","0","13.70","-0.60"," "
" "," ","","3050鈺德","光電","29.32","29.32","29.32","32","0.00"," ","45,452","45,452","45,452","32","0","12.65","-0.30"," "
" "," ","","3051力特","光電","10.84","10.84","10.81","20","-0.03"," ","18,112","18,112","18,063","20","-49","27.20","-0.70"," "
" "," ","","3052夆典","營建","7.94","7.94","7.94","32","0.00"," ","18,541","18,541","18,541","32","0","10.65","-0.10"," "
" "," ","","3054立萬利","食品","59.07","59.07","59.07","32","0.00"," ","47,645","47,645","47,645","32","0","66.10","-0.40"," "
" "," ","","3055蔚華科","電子通路","30.91","30.91","30.91","32","0.00"," ","35,550","35,550","35,550","32","0","90.90","-1.10"," "
" "," ","","3056富華新","營建","10.58","10.58","10.66","41","0.08"," ","50,864","50,864","51,229","41","365","15.25","0.35"," "
" "," ","","3057喬鼎","電腦週邊","14.17","14.17","14.17","32","0.00"," ","9,619","9,619","9,619","32","0","19.00","-1.10"," "
" "," ","","3058立德","電子零組件","3.85","3.85","3.85","32","0.00"," ","7,781","7,781","7,781","32","0","9.46","-0.19"," "
" "," ","","3059華晶科","光電","7.16","7.21","7.21","40","0.05"," ","22,048","22,198","22,193","30","145","47.35","-2.00"," "
" "," ","","3060銘異","電腦週邊","1.47","1.47","1.47","32","0.00"," ","2,029","2,029","2,029","32","0","39.45","-2.20"," "
" "," ","","3062建漢","通信網路","3.63","3.63","3.63","32","0.00"," ","11,987","11,987","11,987","32","0","25.20","-0.60"," "
" "," ","","3090日電貿","電子零組件","3.98","3.98","37.43","41","33.45"," ","11,455","11,455","107,655","41","96,200","302.50","-33.00"," "
" "," ","","3092鴻碩","電子零組件","8.27","8.27","8.27","32","0.00"," ","8,823","8,823","8,823","32","0","31.20","-1.50"," "
" "," ","","3094聯傑","半導體","10.67","10.67","10.67","32","0.00"," ","8,875","8,875","8,875","32","0","41.15","-0.65"," "
" "," ","","3130一零四","雲端","14.73","14.73","14.73","32","0.00"," ","4,891","4,892","4,892","40","1","223.50","0.00"," "
" "," ","","3135凌航","半導體","39.63","37.64","36.79","10","-2.84"," ","35,704","35,704","35,704","32","0","194.00","-13.00"," "
" "," ","","3138耀登","通信網路","11.08","11.05","11.05","21","-0.03"," ","6,233","6,233","6,233","32","0","130.00","-8.00"," "
" "," ","","3149正達","光電","1.42","1.34","1.26","10","-0.16"," ","3,219","3,043","2,857","10","-362","94.10","-10.40"," "
" "," ","","3150鈺寶-創","半導體","32.63","32.63","32.63","32","0.00"," ","14,482","14,483","14,483","40","1","20.15","0.20"," "
" "," ","","3164景岳","生技醫療業","11.75","11.75","11.75","32","0.00"," ","10,115","10,115","10,115","32","0","16.30","0.00"," "
" "," ","","3167大量","電機","8.47","8.43","8.43","21","-0.04"," ","7,589","7,589","7,619","41","30","780.00","-25.00"," "
" "," ","","3168眾福科","光電","42.83","42.83","42.83","32","0.00"," ","32,168","32,168","32,168","32","0","45.35","0.25"," "
" "," ","","3189景碩","半導體","24.67","24.65","24.62","10","-0.05"," ","130,033","129,904","129,731","10","-302","727.00","-69.00"," "
" "," ","","3209全科","電子通路","7.03","7.03","7.03","32","0.00"," ","16,561","16,561","16,561","32","0","61.90","-0.90"," "
" "," ","","3229晟鈦","電子零組件","31.88","31.88","31.88","32","0.00"," ","20,492","20,492","20,492","32","0","49.50","4.50"," "
" "," ","","3231緯創","電腦週邊","2.52","2.51","2.51","21","-0.01"," ","80,148","80,068","79,938","10","-210","158.50","-4.00"," "
" "," ","","3257虹冠電","半導體","31.88","31.88","31.88","32","0.00"," ","25,452","25,452","25,452","32","0","73.90","6.70"," "
" "," ","","3266昇陽","營建","14.93","14.93","14.93","32","0.00"," ","52,614","52,614","52,614","32","0","13.55","0.05"," "
" "," ","","3296勝德","電子零組件","9.73","9.73","9.73","32","0.00"," ","9,413","9,413","9,413","32","0","28.85","-1.85"," "
" "," ","","3305昇貿","其他電子","8.38","8.37","8.37","21","-0.01"," ","12,129","12,113","12,113","21","-16","139.00","-8.00"," "
" "," ","","3308聯德","電子零組件","42.82","42.82","42.82","32","0.00"," ","25,695","25,695","25,695","32","0","22.00","-0.15"," "
" "," ","","3311閎暉","通信網路","38.14","38.14","38.14","32","0.00"," ","38,146","38,146","38,146","32","0","39.35","-0.90"," "
" "," ","","3312弘憶股","電子通路","31.36","31.36","31.36","32","0.00"," ","57,286","57,286","57,286","32","0","63.20","-4.20"," "
" "," ","","3321同泰","電子零組件","8.04","8.04","8.04","32","0.00"," ","6,930","6,930","6,930","32","0","25.85","-0.85"," "
" "," ","","3338泰碩","電子零組件","16.94","16.94","19.44","41","2.50"," ","14,894","14,894","17,095","41","2,201","74.80","-1.00"," "
" "," ","","3346麗清","汽車","7.32","7.32","7.32","32","0.00"," ","8,880","8,880","8,880","32","0","24.60","-0.40"," "
" "," ","","3356奇偶","光電","18.72","18.72","10.43","20","-8.29"," ","14,970","14,970","8,342","20","-6,628","60.30","-1.20"," "
" "," ","","3376新日興","電子零組件","8.99","8.99","8.99","32","0.00"," ","17,609","17,600","17,600","21","-9","202.50","-6.50"," "
" "," ","","3380明泰","通信網路","54.6","54.6","54.6","32","0.00"," ","295,797","295,797","295,797","32","0","34.20","-1.60"," "
" "," ","","3406玉晶光","光電","7.67","7.66","7.65","10","-0.02"," ","8,658","8,636","8,634","10","-24","741.00","-33.00"," "
" "," ","","3413京鼎","半導體","6.49","6.49","6.49","32","0.00"," ","7,196","7,196","7,196","32","0","312.00","-9.00"," "
" "," ","","3416融程電","電腦週邊","40.31","40.31","40.31","32","0.00"," ","32,448","32,448","32,448","32","0","171.50","-6.00"," "
" "," ","","3419譁裕","通信網路","12.28","12.28","13.13","41","0.85"," ","14,802","14,802","15,824","41","1,022","14.20","-0.10"," "
" "," ","","3432台端","電子零組件","16.67","16.67","16.67","32","0.00"," ","7,040","7,040","7,040","32","0","18.60","-0.35"," "
" "," ","","3437榮創","光電","2.95","2.95","2.95","32","0.00"," ","4,274","4,274","4,274","32","0","23.25","0.00"," "
" "," ","","3443創意","半導體","34.83","34.83","34.83","32","0.00"," ","46,688","46,688","46,688","32","0","4725.00","-30.00"," "
" "," ","","3447展達","通信網路","46.7","46.7","46.7","32","0.00"," ","36,174","36,174","36,174","32","0","38.00","-1.40"," "
" "," ","","3450聯鈞","半導體","7.96","7.96","7.96","32","0.00"," ","11,598","11,598","11,598","32","0","612.00","55.00"," "
" "," ","","3481群創","光電","0.05","0.05","0.05","32","0.00"," ","4,601","4,651","4,651","40","50","66.00","0.00"," "
" "," ","","3494誠研","電腦週邊","13.33","13.33","13.33","32","0.00"," ","12,638","12,638","12,638","32","0","8.01","-0.01"," "
" "," ","","3501維熹","電子零組件","21.25","21.25","21.25","32","0.00"," ","25,131","25,131","25,131","32","0","41.35","0.45"," "
" "," ","","3504揚明光","光電","32.62","32.62","32.62","32","0.00"," ","37,218","37,218","37,218","32","0","86.70","-4.80"," "
" "," ","","3515華擎","電腦週邊","46.31","46.31","46.31","32","0.00"," ","57,218","57,218","57,218","32","0","241.50","-4.50"," "
" "," ","","3518柏騰","其他電子","3.8","3.8","3.8","32","0.00"," ","3,713","3,713","3,713","32","0","29.90","-1.00"," "
" "," ","","3528安馳","電子通路","56.48","56.49","56.49","40","0.01"," ","37,642","37,647","37,647","40","5","105.00","-5.00"," "
" "," ","","3530晶相光","半導體","22.83","22.83","22.83","32","0.00"," ","17,691","17,691","17,691","32","0","73.60","0.20"," "
" "," ","","3532台勝科","半導體","69.73","69.73","69.73","32","0.00"," ","270,451","270,451","270,451","32","0","373.00","-5.50"," "
" "," ","","3533嘉澤","電子零組件","18.44","18.44","18.44","32","0.00"," ","20,753","20,753","20,753","32","0","2235.00","-80.00"," "
" "," ","","3535晶彩科","光電","15.51","15.51","15.51","32","0.00"," ","12,266","12,266","12,266","32","0","122.00","-6.50"," "
" "," ","","3543州巧","光電","15.01","15.01","15.01","32","0.00"," ","16,561","16,561","16,561","32","0","30.15","-0.80"," "
" "," ","","3545敦泰","半導體","6.64","6.65","6.66","50","0.02"," ","14,695","14,720","14,822","50","127","59.50","-1.70"," "
" "," ","","3550聯穎","電子零組件","17.03","17.03","17.03","32","0.00"," ","18,319","18,319","18,319","32","0","35.00","-0.90"," "
" "," ","","3557嘉威","居家","15.29","15.29","15.29","32","0.00"," ","12,893","12,893","12,893","32","0","26.00","-0.20"," "
" "," ","","3563牧德","光電","31.07","31.06","31.06","21","-0.01"," ","19,873","19,867","19,867","21","-6","707.00","-21.00"," "
" "," ","","3576聯合再生","光電","12.22","11.96","11.96","21","-0.26"," ","199,004","194,803","194,803","21","-4,201","17.45","-0.60"," "
" "," ","","3583辛耘","半導體","12.32","12.3","12.3","21","-0.02"," ","9,904","9,887","9,887","21","-17","882.00","-7.00"," "
" "," ","","3588通嘉","半導體","8.19","8.19","8.19","32","0.00"," ","5,077","5,077","5,077","32","0","69.00","2.70"," "
" "," ","","3591艾笛森","光電","6.92","6.92","6.92","32","0.00"," ","10,066","10,066","10,066","32","0","27.55","1.60"," "
" "," ","","3592瑞鼎","半導體","16.24","16.24","15.59","20","-0.65"," ","12,320","12,320","11,826","20","-494","284.50","-0.50"," "
" "," ","","3593力銘","電子零組件","25.44","25.44","25.44","32","0.00"," ","15,478","15,478","15,478","32","0","16.00","0.00"," "
" "," ","","3596智易","通信網路","18.81","18.81","18.81","32","0.00"," ","41,467","41,467","41,467","32","0","181.00","-7.00"," "
" "," ","","3605宏致","電子零組件","9.27","9.27","9.11","20","-0.16"," ","15,202","15,202","15,968","41","766","79.00","-1.20"," "
" "," ","","3607谷崧","電子零組件","9.02","9.02","9.02","32","0.00"," ","10,980","10,980","10,980","32","0","16.60","-0.35"," "
" "," ","","3617碩天","其他電子","17.93","17.93","17.93","32","0.00"," ","16,999","16,999","16,999","32","0","213.50","0.50"," "
" "," ","","3622洋華","光電","34.99","34.99","34.99","32","0.00"," ","52,957","52,957","52,957","32","1","56.60","0.10"," "
" "," ","","3645達邁","電子零組件","14.98","14.98","14.98","32","0.00"," ","20,497","20,497","20,498","41","1","92.10","-4.00"," "
