統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均量,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,外資持股比,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減幅_5日,B4_融資減張_當日,B4_融資減張_5日,B4_融資減張_當日估算(萬),B4_借券減幅_當日,B4_借券減幅_5日,B4_借券減張_當日,B4_借券減張_5日,B4_借券減張_當日估算(萬),B4_融券增幅_當日,B4_融券增幅_5日,B4_融券增張_當日,B4_融券增張_5日,B4_融券增張_當日估算(萬),B4_融資增幅_當日,B4_融資增幅_5日,B4_借券增幅_當日,B4_借券增幅_5日,B4_融資增張_當日,B4_融資增張_5日,B4_融資增張_當日估算(萬),B4_借券增張_當日,B4_借券增張_5日,B4_借券增張_當日估算(萬),B4_借券實際減額_當日,B4_借券實際減額_5日,B4_借券實際增額_當日,B4_借券實際增額_5日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B5_共振狀態,B6_總額(億),B6_成交均價,B6_收盤價,B6_防守狀態,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_日連買,B8_週連買,B8_囤貨張數
1568,倉佑,汽車工業,09/17,30.35,2.88,466.0,14.2,16.1,377.0,11.07,⚖️ 溫和震盪整理,-18.39080459770115,1.28,🟢60日 🔵120日,0.029999999999999805,3.94,3.90,🪜 階梯吸籌 | ⚠️ 趨緩,,,2.02,2.6399999999999997,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,-25.0,200.0,,,,,,,,,,,,,,,,,,📈 小增,0.95,1.0099999999999998,↘️ 微減,-0.02,1.01,↘️ 微減,-0.03,0.35,↗️ 微增,0.03,-0.06,雙引擎,,,,,15.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,234.0
1582,信錦,電子零組件業,09/17,70.5,0.86,225.0,15.9,22.0,314.0,21.96,⏸️ 平量滯漲 (拋壓增大，高位見頂),-47.868852459016395,0.72,,0.0,,5.00,🔄 持平,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.0,-479.0,,,↘️ 微減,-0.01,0.32999999999999996,🔄 持平,-0.0,0.35000000000000003,↗️ 微增,0.05,0.34,↗️ 微增,0.05,0.9700000000000001,,,,,,12.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,358.0
1583,程泰,電機機械,09/17,46.3,-1.17,21.0,0.98,10.5,17.0,0.81,⏸️ 平量滯漲 (拋壓增大，高位見頂),-33.333333333333336,1.21,,,,0.40,,,,,,🔄 持平 (0%),,,,,,⚠️ 初危,0.0,-7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,,,9.97,14.7,0.0,🔄 持平,-0.03,0.0,➖ 持平,3,4,59.0
1587,吉茂,汽車工業,09/17,23.75,1.28,48.0,1.13,113.0,95.0,2.23,⚖️ 溫和震盪整理,-49.09909909909911,0.51,,0.0,,20.70,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,-1.4,-7.92,-26.0,-157.0,-61.8,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.01,🔥 大增,1.0,1.01,↗️ 微增,0.03,0.25,↗️ 微增,0.15,0.4999999999999999,,,,,,25.9,15.0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,302.0
1590,亞德客-KY,電機機械,09/17,1245.0,0.4,1182.0,1476.0,23.9,835.0,1052.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),28.68352223190933,1.4,,0.0,,80.50,🔄 持平,,,,,,📉 調節洗盤 (-0.09%),,💤 籌碼沉澱中,,,,,,,,,11.3,-12.1,,,,,,,,,-2.26,19.3,,,,,,,,,8246.0,-11583.0,,,📈 小增,0.78,0.82,↗️ 微增,0.35,0.5100000000000001,📈 小增,0.8,0.7000000000000001,↗️ 微增,0.37,0.15999999999999975,雙引擎 | 長短線,0.21,1249.33,1220.0,🚨 跌破防線,3.44,0.87,-0.01,↘️ 微減,-0.34,0.0,➖ 持平,13,3,673.0
1597,直得,電機機械,09/17,138.0,-0.36,1157.0,160.0,67.6,1349.0,189.22,⏸️ 平量滯漲 (拋壓增大，高位見頂),71.85821697099894,0.85,,0.0,,4.80,🔄 持平,,,,,,,💤 籌碼沉澱中,,,,,0.06,-10.9,2.0,-385.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.12,0.2200000000000002,🔥 大增,1.07,-1.9100000000000001,🔥 大增,1.25,-1.6100000000000005,🔥 大增,1.14,-2.43,雙引擎,,,,,15.4,23.5,0.0,🔄 持平,0.3,-5.3,🌟 遽減,3,4,520.0
1598,岱宇,運動休閒,09/17,20.3,0.74,95.0,1.91,,116.0,2.38,⏸️ 平量滯漲 (拋壓增大，高位見頂),69.02654867256639,0.8,,0.0,,2.00,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.46,0.47000000000000003,↗️ 微增,0.46,1.02,↗️ 微增,0.36,0.5499999999999999,↗️ 微增,0.35,-2.7755575615628914e-17,雙引擎,,,,,8.78,45.2,0.16,📈 增,-1.19,-0.8,↘️ 微減,2,3,406.0
1603,華電,電器電纜,09/17,30.25,1.34,100.0,3.01,10.8,107.0,3.21,⏸️ 平量滯漲 (拋壓增大，高位見頂),-3.833865814696491,0.94,,0.0,,2.20,🔄 持平,,,,,🔄 持平 (0%),,,,🌐 外資週連買(6)-🚀 趨勢加溫,,,,,,,,-0.15,-9.82,-2.0,-147.0,-6.0,,,,,,,,,,,,,,,,,,,,📈 小增,0.53,0.9600000000000001,↗️ 微增,0.02,0.49,↘️ 微減,-0.39,0.42000000000000004,↘️ 微減,-0.09,0.47000000000000003,,,,,,7.98,0,0.05,↗️ 微增,0.05,0.0,➖ 持平,7,4,242.0
1604,聲寶,電器電纜,09/17,23.5,0.64,189.0,4.43,13.4,218.0,5.1,⏸️ 平量滯漲 (拋壓增大，高位見頂),-28.084415584415588,0.87,,,,8.40,,,,,,,,,,,,,-4.7,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.27,-0.04999999999999999,↗️ 微增,0.01,-0.28,↗️ 微增,0.2,0.07999999999999999,↗️ 微增,0.2,0.5499999999999999,雙引擎,,,,,6.11,0,0.0,🔄 持平,0.58,0.0,➖ 持平,11,4,1316.0
1605,華新,電器電纜,09/17,37.15,1.09,9491.0,352.0,11.3,11570.0,426.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),-0.8450704225352101,0.83,🟡20日 🟢60日 🔵120日,0.05067699720043706,18.301509902812207,18.30,🪜 階梯吸籌 | ⚠️ 趨緩,,0.606573652077568,2.1546631208447877,4.42804374484569,,⚠️ 趨緩 (0.32%),,🔄 今日量縮持平,🌐 外資日連買(2)-🆕 試單觀察 | 🏦 投信週連買(4)-🌱 週線發動,,,,,,,,,,924.0,-588.0,3432.7,,,,,,,,,,,,,,,,3427.0,-2238.0,,,↗️ 微增,0.04,3.6399999999999997,↗️ 微增,0.02,3.57,↗️ 微增,0.04,3.5999999999999996,↗️ 微增,0.01,3.4099999999999997,雙引擎 | 長短線,,,,,9.93,0,0.01,↗️ 微增,-0.87,0.0,➖ 持平,5,4,15204.0
1608,華榮,電器電纜,09/17,36.1,0.28,1226.0,44.3,3.13,1406.0,50.54,⏸️ 平量滯漲 (拋壓增大，高位見頂),-20.0361010830325,0.88,🟡20日 🟢60日,0.0600000000000005,5.5704245874984535,5.20,🪜 階梯吸籌 | 📈 上升,,0.9092286421359752,1.9684823626291337,,🔄 持平 (0%),🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.11,2.8400000000000003,↗️ 微增,0.04,3.1499999999999995,↘️ 微減,-0.18,2.8300000000000005,↗️ 微增,0.03,3.0199999999999996,,,,,,33.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,1377.0
1609,大亞,電器電纜,09/17,37.65,0.94,3791.0,143.0,13.9,2222.0,83.48,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),157.19424460431654,1.71,🔴5日 🟡20日 🟢60日,0.16000000000000014,13.462106830532973,13.60,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🔴5日、🟡20日榜單,0.23853885627749172,0.5067560116984353,2.0837687282601838,,🔥 強延續 (33.7%),,🔥 持續加碼 (0.16%),,🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,7.0,-2220.0,26.4,,,,,,,,,,,,,,,,26.4,-8352.0,,,↘️ 微減,-0.15,1.0,↗️ 微增,0.3,0.96,↗️ 微增,0.36,1.2999999999999998,↗️ 微增,0.21,0.9700000000000001,,,,,,4.86,35.8,0.0,🔄 持平,0.0,0.0,➖ 持平,12,4,3441.0
1611,中電,電器電纜,09/17,11.5,0.88,375.0,4.31,25.0,445.0,5.13,⏸️ 平量滯漲 (拋壓增大，高位見頂),-48.75148632580262,0.84,,,,9.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,10.6,,,,115.0,391.0,132.2,,,,,↘️ 微減,-0.19,-0.30000000000000004,📉 小減,-0.5,-0.64,↘️ 微減,-0.27,-0.5800000000000001,↘️ 微減,-0.09,-0.63,,,,,,6.14,7.44,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,225.0
1612,宏泰,電器電纜,09/17,34.95,0.29,1069.0,37.4,8.98,453.0,15.76,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),383.8292367399741,2.37,,0.0,,15.80,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,1.0,-293.0,3.5,,,,,,,,,,,,,,,,3.5,-1016.0,,,↗️ 微增,0.04,1.58,↗️ 微增,0.04,1.29,↗️ 微增,0.26,1.49,↗️ 微增,0.08,1.33,雙引擎 | 長短線,,,,,12.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,442.0
1614,三洋電,電器電纜,09/17,30.95,0.0,55.0,1.72,24.6,71.0,2.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),-11.340206185567014,0.78,,,,2.30,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.11,↗️ 微增,0.01,0.42,↗️ 微增,0.25,0.64,↗️ 微增,0.24,0.39,雙引擎 | 長短線,,,,,33.4,13.4,0.0,🔄 持平,0.0,-2.2,✅ 大減,6,4,138.0
1615,大山,電器電纜,09/17,43.1,0.23,87.0,3.76,8.34,68.0,2.95,⏸️ 平量滯漲 (拋壓增大，高位見頂),78.19905213270142,1.27,,,,1.00,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,-6.53,-13.0,,,,,,,,,0.0,-4.5,,,,,,,,,,,,,↗️ 微增,0.01,0.039999999999999994,↗️ 微增,0.01,0.039999999999999994,↗️ 微增,0.01,0.049999999999999996,↗️ 微增,0.02,0.29000000000000004,雙引擎 | 長短線,,,,,18.4,8.43,-0.2,🚨 減/大減,0.0,0.0,➖ 持平,3,4,143.0
1616,億泰,電器電纜,09/17,18.45,1.1,313.0,5.77,41.9,244.0,4.54,⏸️ 平量滯漲 (拋壓增大，高位見頂),67.24637681159417,1.27,,0.0,,2.00,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,📈 小增,0.66,0.77,↗️ 微增,0.16,0.76,↗️ 微增,0.16,0.4,↗️ 微增,0.38,0.09000000000000005,雙引擎 | 長短線,,,,,16.9,0,0.0,🔄 持平,6.2,0.0,➖ 持平,8,4,790.0
1617,榮星,電器電纜,09/17,18.45,2.79,294.0,5.4,13.5,241.0,4.3,⚖️ 溫和震盪整理,16.883116883116877,1.26,,0.0,,19.90,🔄 持平,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,-2.26,-7.97,,,,40.0,16.7,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.01,📈 小增,0.5,0.51,↗️ 微增,0.03,-0.76,↘️ 微減,-0.27,-1.04,,,,,,41.7,25.2,0.0,🔄 持平,-0.3,0.0,➖ 持平,4,3,1051.0
1618,合機,電器電纜,09/17,38.95,1.04,288.0,11.2,8.01,221.0,8.58,⏸️ 平量滯漲 (拋壓增大，高位見頂),71.77914110429448,1.31,,-2.16,,2.20,📉 下降,,,,,🔥 強延續 (49.7%),,💤 籌碼沉澱中,,🌐 外資週連買(4)-🌱 週線發動,🔼 進駐,,,,-74.0,-143.0,-288.2,,,,,,,,,,,,,,,,,,,,,,,,,📈 小增,0.58,-0.06000000000000007,↗️ 微增,0.08,-0.020000000000000136,↗️ 微增,0.08,1.1199999999999999,↗️ 微增,0.3,1.5999999999999999,雙引擎,,,,,35.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,568.0
1623,大東電,電器電纜,09/17,204.0,0.49,26.0,5.41,16.3,51.0,10.51,⚖️ 溫和震盪整理,-5.087719298245618,0.51,,0.0,,1.50,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.75,,,,,,40.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,237.0
1626,艾美特-KY,電器電纜,09/17,9.69,0.21,46.0,0.44,,61.0,0.58,⏸️ 平量滯漲 (拋壓增大，高位見頂),-39.726027397260275,0.76,,0.0,,43.90,🔄 持平,,,,,🔄 持平 (0%),,,,🌐 外資週連買(4)-🌱 週線發動,,,,,,,,-0.18,-11.5,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.06,🔄 持平,-0.0,0.06,↘️ 微減,-0.03,0.030000000000000002,↗️ 微增,0.26,0.039999999999999994,,,,,,7.7,17.3,0.0,🔄 持平,-0.03,-15.8,🌟 遽減,6,4,831.0
1702,南僑,食品工業,09/17,32.7,1.24,119.0,3.86,50.3,118.0,3.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),55.020080321285114,1.01,,,,8.80,,,,,,🔥 強延續 (57.5%),,,,🌐 外資日連買(4)-🆕 試單觀察 | 🌐 外資週連買(5)-🚀 趨勢加溫,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.11000000000000001,🔄 持平,-0.0,0.11000000000000001,↗️ 微增,0.21,-0.15000000000000002,↗️ 微增,0.12,0.38,,,,,,17.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,9,4,295.0
1707,葡萄王,生技醫療業,09/17,87.0,0.58,119.0,10.3,11.2,475.0,41.82,⚖️ 溫和震盪整理,-48.756218905472636,0.25,,0.0,,12.70,🔄 持平,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,,,1.55,6.42,,,,,,,,,,,📉 小減,-0.71,-1.29,⚠️ 大減,-1.31,-1.3300000000000003,📉 小減,-0.84,-0.9499999999999998,↘️ 微減,-0.09,-0.24000000000000002,,,,,,16.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,3,464.0
1708,東鹼,化學工業,09/17,51.1,3.65,4465.0,226.0,12.4,2003.0,99.14,⚖️ 溫和震盪整理,127.8225806451613,2.28,🔴5日,0.0,9.987508200136393,9.70,📈 上升 | 🔄 洗盤回歸,0.8000000000000007,,,,🔥 強延續 (41.4%),,🔥 持續加碼 (0.74%),,,🔥 點火,,,,-207.0,-248.0,-1057.8,,,,,,23.5,43.2,12.0,19.0,61.3,,,,,,,,,,,,,,,↘️ 微減,-0.01,-0.96,↘️ 微減,-0.01,-0.96,↘️ 微減,-0.29,-1.42,↘️ 微減,-0.42,-1.11,,,,,,11.9,19.8,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,1216.0
1709,和益,化學工業,09/17,42.95,9.99,35012.0,1459.0,21.4,18274.0,708.0,🚀 放量大漲 (量價齊升，持續看漲),77.0631067961165,2.06,🔴5日 🟡20日 🟢60日 🔵120日,0.16999999999999993,10.36,10.40,🪜 階梯吸籌 | ⚠️ 趨緩,0.879999999999999,1.0599999999999987,5.529999999999999,7.26,,,🚨 轉賣反轉 (-0.03%),,🌐 外資週連買(2)-🌱 週線發動,,,-14.1,-8.36,-4548.0,-2526.0,-19533.7,,,,,,81.0,531.0,243.0,457.0,1043.7,,,34.2,95.4,,,,1308.0,2507.0,5617.9,,,5451.0,9817.0,🔥 大增,1.05,4.43,📈 小增,0.65,4.01,📈 小增,0.61,3.71,↗️ 微增,0.45,3.4499999999999997,雙引擎 | 長短線,,,,,17.8,0,0.0,🔄 持平,-0.7,0.0,➖ 持平,8,4,8746.0
1710,東聯,化學工業,09/17,16.65,6.05,11643.0,191.0,,5511.0,88.74,🚀 放量大漲 (量價齊升，持續看漲),178.83211678832117,2.15,🔴5日 🟡20日,0.3600000000000003,5.469460109557783,6.10,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🔴5日榜單,0.4400000000000004,1.2400000000000002,,,🔥 強延續 (27.3%),,🔥 持續加碼 (0.36%),,🌐 外資週連買(6)-🚀 趨勢加溫,,,,,,,,-1.61,-12.3,-330.0,-2836.0,-549.4,,,7.0,6.0,11.7,7.71,1.93,,,835.0,221.0,1390.3,,,,-541.0,-4540.0,,,↗️ 微增,0.04,1.1400000000000001,↗️ 微增,0.04,1.43,↗️ 微增,0.18,1.58,↗️ 微增,0.2,1.2000000000000002,雙引擎 | 長短線,,,,,10.1,2.24,0.0,🔄 持平,0.0,0.0,➖ 持平,8,4,8269.0
1711,永光,化學工業,09/17,39.6,0.89,4246.0,170.0,305.0,2989.0,116.44,⏸️ 平量滯漲 (拋壓增大，高位見頂),47.82608695652173,1.46,🟡20日,0.0699999999999994,5.77,5.80,📈 上升,,0.4499999999999993,,,,,💤 籌碼沉澱中,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,-0.69,-9.52,-144.0,-2169.0,-570.2,,,,,,,,,,,,,,,,-577.0,-8469.0,,,↘️ 微減,-0.3,1.25,↘️ 微減,-0.49,1.0499999999999998,↘️ 微減,-0.22,1.45,↘️ 微減,-0.15,1.73,,,,,,18.1,22.1,-0.1,🚨 減/大減,-0.2,0.1,↗️ 微增,3,4,3148.0
1712,興農,化學工業,09/17,39.75,0.38,295.0,11.8,15.0,570.0,22.74,⚖️ 溫和震盪整理,-64.45783132530121,0.52,,0.0,,12.80,🔄 持平,,,,,🔄 持平 (0%),🔥 強延續 (7.95%),💤 籌碼沉澱中,🔥 持續加碼 (0.01%),🏦 投信日連買(3)-🆕 試單觀察 | 🏦 投信週連買(2)-🌱 週線發動,,,0.0,-6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.3,1.2300000000000002,↘️ 微減,-0.12,0.39,↘️ 微減,-0.11,0.23999999999999994,↘️ 微減,-0.13,-0.36000000000000004,,,,,,19.4,24.9,0.0,🔄 持平,-0.3,0.0,➖ 持平,3,4,2419.0
1713,國化,化學工業,09/17,41.8,-0.24,258.0,10.8,8.8,375.0,15.93,⚖️ 溫和震盪整理,19.20529801324504,0.68,,0.0,,1.00,🔄 持平,,,,,,,,,,,⚠️ 初危,-4.43,-10.2,-131.0,-321.0,-547.6,,,,,,,,,,,,,3.53,7.8,,,,,,,,,,,📉 小減,-0.68,1.0099999999999998,↘️ 微減,-0.06,1.05,↗️ 微增,0.36,0.96,↘️ 微減,-0.04,0.9299999999999999,,,,,,23.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,5,4,629.0
1714,和桐,化學工業,09/17,16.05,2.88,10371.0,165.0,13.5,10863.0,167.1,⚖️ 溫和震盪整理,81.91841234840132,0.99,,0.0,,16.50,🔄 持平,,,,,,,,,,,,-0.52,-14.2,-98.0,-3109.0,-157.3,,,,,,20.6,31.5,20.0,28.0,32.1,,,1.15,19.8,,,,391.0,5657.0,627.6,,,621.0,8743.0,↘️ 微減,-0.06,-2.83,↘️ 微減,-0.14,-2.9899999999999998,↘️ 微減,-0.15,-2.3800000000000003,↘️ 微減,-0.09,-2.5200000000000005,,,,,,10.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,1221.0
1717,長興,化學工業,09/17,71.3,0.85,6177.0,443.0,37.3,6286.0,441.0,⏸️ 平量滯漲 (拋壓增大，高位見頂),-11.044176706827313,1.0,🟡20日 🟢60日,-0.009999999999999787,13.570138935264994,12.20,📉 下降,,0.9878720548854307,2.4772444183747986,,,🔄 持平 (0.0%),💤 籌碼沉澱中,🔄 今日量縮持平,,,,,,-34.0,-545.0,-242.4,,,,,,,,,,,,,3.07,21.1,,,,1044.0,6105.0,7443.7,,,7485.0,42663.0,🚨 劇減,-1.93,3.7700000000000005,🚨 劇減,-1.77,3.83,🚨 劇減,-1.75,3.53,🚨 劇減,-1.6,3.4400000000000004,,,,,,14.4,25.6,0.0,🔄 持平,0.0,0.0,➖ 持平,2,4,5799.0
1718,中纖,化學工業,09/17,10.9,3.81,20789.0,225.0,18.5,14224.0,151.44,⚖️ 溫和震盪整理,226.56023222060955,1.49,🔴5日 🟡20日,0.0,6.652049391438547,6.50,📈 上升 | 🔄 洗盤回歸 | 🚀 衝進🔴5日、🟡20日榜單,0.7599999999999998,0.9149581997539249,,,🔥 強延續 (56.2%),,🔥 持續加碼 (0.69%),,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,-501.0,-320.0,-546.1,,,,,,32.1,23.8,43.0,34.0,46.9,,,,,,,,-396.0,812.0,-431.6,,,,,📈 小增,0.55,-1.81,📈 小增,0.51,-1.4700000000000002,📈 小增,0.61,-1.45,↗️ 微增,0.41,-1.76,雙引擎,,,,,5.71,83.6,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,11692.0
1720,生達,生技醫療業,09/17,56.1,0.36,91.0,5.1,10.7,121.0,6.81,⏸️ 平量滯漲 (拋壓增大，高位見頂),-39.7163120567376,0.75,,0.0,,4.90,🔄 持平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.01,1.9100000000000001,↘️ 微減,-0.01,-1.19,↘️ 微減,-0.05,-0.55,↘️ 微減,-0.03,-0.7,,,,,,14.9,0,-1.5,🚨 減/大減,0.0,0.0,➖ 持平,2,4,270.0
1721,三晃,化學工業,09/17,22.15,1.61,794.0,17.6,,821.0,18.28,⚖️ 溫和震盪整理,97.75280898876406,0.96,,0.0,,1.40,🔄 持平,,,,,,,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.01,0.7,,,,,,9.36,0,,無,,,無,1,4,276.0
1722,台肥,化學工業,09/17,42.15,0.72,2304.0,96.9,50.2,3418.0,144.98,⚖️ 溫和震盪整理,-11.909090909090903,0.67,,0.0,,8.00,🔄 持平,,,,,🔄 持平 (0%),🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,,,,,,,,,,,,,,,,0.0,42.0,0.0,1.51,8.49,2.81,18.5,52.0,273.0,219.2,690.0,3948.0,2908.4,,,2901.0,16701.0,↘️ 微減,-0.2,-1.02,↘️ 微減,-0.28,-1.4300000000000002,↘️ 微減,-0.41,-1.5099999999999998,↘️ 微減,-0.29,-1.4499999999999997,,,,,,24.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,7,4,3671.0
1723,中碳,化學工業,09/17,81.0,1.12,415.0,33.6,26.0,523.0,42.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),-54.347826086956516,0.79,,0.0,,9.10,🔄 持平,,,,,,⚠️ 趨緩 (0.72%),,🔄 今日量縮持平,🏦 投信週連買(3)-🌱 週線發動,,,,,,,,,,,,,,,,,,-3.68,21.4,2.62,14.4,-29.0,134.0,-234.9,159.0,787.0,1287.9,,,1287.0,6386.0,↗️ 微增,0.05,-0.019999999999999955,⚠️ 大減,-1.05,-0.42000000000000004,↘️ 微減,-0.12,0.78,↘️ 微減,-0.36,0.68,,,,,,34.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2,3,299.0
1725,元禎,化學工業,09/17,33.6,1.36,115.0,3.88,13.8,59.0,1.95,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),109.72972972972971,1.99,,,,0.60,,,,,,🔥 強延續 (25.1%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(9)-🚀 趨勢加溫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.22,,,,,,11.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,11,4,91.0
1726,永記,化學工業,09/17,76.9,0.13,18.0,1.4,12.0,22.0,1.64,⏸️ 平量滯漲 (拋壓增大，高位見頂),-42.38683127572017,0.85,,0.0,,12.60,🔄 持平,,,,,,,,,,,,-30.8,-60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.03,-0.11,↘️ 微減,-0.03,-0.11,↘️ 微減,-0.03,-0.11,↘️ 微減,-0.03,-0.11,,,,,,21.1,14.0,0.0,🔄 持平,0.0,0.0,➖ 持平,4,4,34.0
1727,中華化,化學工業,09/17,105.0,9.83,15353.0,1570.0,152.0,5962.0,584.8,🚀 放量大漲 (量價齊升，持續看漲),86.23962040332147,2.68,🔴5日 🟡20日 🟢60日 🔵120日,2.690000000000002,10.458437738720848,10.50,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🟡20日、🟢60日、🔵120日榜單,4.280000000000002,4.730000000000001,5.050000000000002,3.7520167090528638,🔥 強延續 (22.4%),,🔥 持續加碼 (2.68%),,🌐 外資日連買(2)-🆕 試單觀察,🔥 點火,,,,,,,,,,,,84.9,183.0,264.0,372.0,2772.0,24.4,23.2,0.27,8.95,1623.0,1556.0,17041.5,9.0,279.0,94.5,,,92.0,2585.0,📉 小減,-0.92,0.47,🚨 劇減,-2.33,1.8499999999999994,🚨 劇減,-1.76,1.8400000000000003,📉 小減,-0.87,3.68,,,,,,19.1,0,0.0,🔄 持平,-0.4,0.0,➖ 持平,3,3,4831.0
